ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.0355449699630086 0.0281484428692928 0.0349530147180775 0.0331697722280378 0.0296067960307902 0.0276857477304239 0.0296929318078587 0.0274447311568569 0.0149957347856248 0.0210701720251722 0.0161829646498459 0.0181394888877997
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0355040398049054 0.0284754749569544 0.034881767994373 0.0332892375203374 0.0296976551495225 0.0271816096712174 0.0294572851647944 0.0277451812728669 0.0150377219997682 0.0206132033451735 0.0161784236779231 0.0179482724281156
cuts_wide_bayes_r1 0.0359036794662205 0.0332135501657015 0.0372767382870933 0.0351779113230181 0.00361257937099852 0.0155592412516032 0.0107574270628957 0.00883434873251652 0.0356192673857813 0.0327933828478664 0.0351694351122165 0.0339155673111038 0.0292908414767699 0.0254437343524918 0.0298404832632162 0.0270296820555372 0.0144857115379113 0.0198172205932535 0.0139945954154193 0.0166353883531101
cuts_long_bayes_r1 0.0362579925770729 0.0333242594084256 0.0374033656419333 0.0356094939764991 0.00339071706067213 0.0157460668704173 0.0107389716759682 0.00898551841927788 0.0359999057222998 0.0327735632178641 0.0354584886130526 0.0345330326419464 0.0293778333239122 0.025358750786867 0.0300349494942659 0.027523266092581 0.0147970925945121 0.0198037805700813 0.0139981661405116 0.0166076198795306
tso_wide_bayes_r1 0.0407651893628446 0.0370745837484592 0.0407298146103625 0.0392763490031025 0.0202238952479619 0.017648178346101 0.0211222280364091 0.0197443205228382 0.0326241224560771 0.0311319801437387 0.0322931365139136 0.0319712550598529 0.0250727569200044 0.0211197181292894 0.0258034164895793 0.0237694545664794 0.0145858056079915 0.0204758441211239 0.0137167717176207 0.0164676189482971
tso_long_bayes_r1 0.0413981947498756 0.0368837420154908 0.0414143896839088 0.0394816220495178 0.0201862686118787 0.0174699251975257 0.0210693774480239 0.0195380928728465 0.0330208858342789 0.0309251575493974 0.032715041176369 0.0320842925544657 0.0254011679079557 0.0215388802721785 0.0262367775676407 0.0236848351648508 0.0144555917097571 0.0200863899691404 0.0136951860204882 0.0166963237913895
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.037271568560304 0.0320343440277233 0.0379479132594267 0.0308930656017709 0.0312276746603625 0.0259404861035282 0.0306869729705557 0.0285009636844527 0.0152942165267743 0.0213558877458839 0.0161098638489297 0.0192671713310235
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.036178267609213 0.032040323425096 0.0370251173899217 0.0300318797822498 0.0301533284857809 0.0255934106528814 0.0297965326538777 0.027471585875032 0.0152945420872291 0.0213062215811571 0.0160781812892639 0.0190973776576928
cuts_wide_bayes_r2 0.0366224698637827 0.0354417191146629 0.0394861048744595 0.0350483921467159 0.00350533312744782 0.0146254477039345 0.0104367956465923 0.0120745285041426 0.0363168329464324 0.0339972967303063 0.0371774370979684 0.0337129961413975 0.0295285340980036 0.02541678667162 0.0312732263366707 0.0260523741758122 0.0149141136564348 0.019772844449662 0.01398681908982 0.0180362342200758
cuts_long_bayes_r2 0.0367091061483928 0.0356417866769368 0.0396832399795796 0.0352552008053702 0.00332241628807593 0.0146110219983397 0.0102374430521336 0.0119658955879859 0.0363442193366572 0.0342004712290564 0.0375250915534919 0.0339513129534177 0.0295275458795694 0.0253420550485113 0.0315690744146776 0.026437917253861 0.0149871780967632 0.0196803059652458 0.0138863017181773 0.0179114911812056
