ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.0416522792333082 0.0430901494091253 0.0411496706686878 0.0427575574962081 0.0324447652750821 0.0286813327956304 0.0264176505746113 0.028798964181172 0.0277974398031939 0.0314662207412752 0.0286532556837772 0.030608501147913
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0414016379740671 0.043441580210518 0.0412438106583081 0.0433344012564809 0.032086276968345 0.0283850336244419 0.0261169549027633 0.028567820254051 0.0271855213343056 0.0315328373653752 0.028744172759038 0.0310289820798703
cuts_wide_bayes_r1 0.0464363499557917 0.0488946009167621 0.0470864245553428 0.0483191060489202 0.0195398878840298 0.0232611199904962 0.0218971335981395 0.0223292135541064 0.0387434892989563 0.0400286564651802 0.0381482771440848 0.0398840249415878 0.0286994571979548 0.0258737741227286 0.025989874169679 0.0248515649760118 0.0216584100915494 0.0253614504868341 0.0227779425889602 0.0258206609850931
cuts_long_bayes_r1 0.0466144289433391 0.0497789133048694 0.0475239106296237 0.0483408706004957 0.0195754086005021 0.0230668171911878 0.0218529725419189 0.021898725011376 0.0387955634215361 0.0403805035032449 0.0382122519391979 0.0397223965375167 0.0284240347717045 0.0256011342998451 0.0259678978359187 0.0249456226533481 0.0216830696486815 0.0258875848908194 0.0228954889575317 0.0254986454571945
tso_wide_bayes_r1 0.0393023051661903 0.0408762077453912 0.0389998894167491 0.0408769131775322 0.00162086419718056 0.00139180055557115 0.00138662198179881 0.00132281643581889 0.039098299795674 0.0407112327517035 0.0388133176661945 0.0407155380345296 0.0283399920430372 0.0258282529026559 0.0256792819982681 0.0250177978427442 0.0213915754658049 0.025502598359863 0.0228044458643849 0.0259269448278483
tso_long_bayes_r1 0.0397327109248449 0.0409748383248444 0.0388798813905976 0.0413080442389604 0.00170058171181588 0.00144747694252358 0.00144440509938955 0.00139595910636747 0.0394802024774681 0.0407650517348083 0.0386627187487611 0.0411065655628022 0.0284153070820368 0.025689673874006 0.0257632534915999 0.0250634216794934 0.0214232809063502 0.025776316269372 0.0225774099031537 0.025921548949171
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.0424318309216381 0.0441769729782587 0.0407636328794237 0.0434708012898249 0.0346103572968023 0.0224281785036509 0.0293457789719631 0.0296977738625451 0.0282796954698382 0.0360854604538904 0.0273897803500483 0.0320566334143913
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.042942135177623 0.044236042631731 0.0410704342886797 0.0444227541613438 0.0347236309413393 0.022676733027325 0.0294126965366931 0.0299292071345707 0.0284375044651265 0.0361387455603644 0.0274680610659252 0.0324618615901256
cuts_wide_bayes_r2 0.045135458055694 0.0515111103485231 0.0450678057695831 0.0481830636660437 0.0163470641000054 0.0261832443465164 0.0169509876094191 0.0203457553894099 0.0406789254321611 0.0412756137679347 0.0394412362004657 0.0413985220146889 0.0300348136888746 0.0223208984551116 0.0283731235358493 0.0275467961519034 0.0249755079291144 0.0310073634312364 0.0236912669013518 0.0273616408518576
cuts_long_bayes_r2 0.0457312619919697 0.0506528628426871 0.0442741803614883 0.0479865871901605 0.0163127826521236 0.0259043991053014 0.01658480795373 0.020101289759808 0.0408045459790758 0.0409271798699918 0.0391585230908364 0.0410626124476022 0.0307248125735205 0.021996005444564 0.0282011781865777 0.0272756406336772 0.0248828057681488 0.0306381584652264 0.0232711053835429 0.0274010347479753
