w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.502 1.282 0.762 1.155 0.793 0.363 1.128 0.616 NA 1 0.47 1.231 0.871 0 1.56 0.578 1.711 1.079 2.002 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.503 1.28 0.766 1.158 0.774 0.343 1.112 0.601 NA 1 0.468 1.227 0.865 0 1.564 0.588 1.724 1.084 2.003 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.492 1.258 0.78 1.211 0.591 0.256 0.839 0.481 NA 1 0.481 1.255 0.861 1.996 2.501 3.034 3.444 1.015 NA 0.214 0.115 0.323 0.143 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.493 1.258 0.781 1.209 0.59 0.256 0.839 0.482 NA 1 0.48 1.259 0.861 2.003 2.504 3.044 3.453 1.006 NA 0.214 0.115 0.322 0.143 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.492 1.258 0.78 1.21 0.59 0.256 0.838 0.482 0.006 NA NA NA NA 1.986 2.493 3.019 3.436 NA NA 1.324 0.373 2.053 0.959 0.519 1.37 0.67 0.95 0.447 1.172
tso_long_bayes_r1 1 0.492 1.258 0.78 1.212 0.591 0.256 0.839 0.482 0.006 NA NA NA NA 2.071 2.533 3.114 3.499 NA NA 1.329 0.375 2.075 0.961 0.524 1.382 0.675 0.956 0.451 1.178
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.492 1.354 0.788 1.219 0.734 0.39 1.01 0.636 NA 1 0.55 1.396 0.955 0 1.404 0.096 1.524 1 2.095 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.497 1.352 0.792 1.218 0.72 0.37 0.995 0.624 NA 1 0.546 1.396 0.951 0 1.413 0.094 1.531 1.003 2.096 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.514 1.363 0.812 1.216 0.597 0.271 0.79 0.528 NA 1 0.524 1.393 0.921 2.09 2.549 3.018 3.518 0.996 NA 0.153 0.124 0.221 0.133 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.514 1.363 0.812 1.213 0.597 0.271 0.79 0.527 NA 1 0.526 1.394 0.922 2.093 2.551 3.02 3.519 0.984 NA 0.153 0.124 0.222 0.134 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.513 1.364 0.813 1.208 0.597 0.271 0.791 0.527 -0.034 NA NA NA NA 2.081 2.545 3.005 3.509 NA NA 1.24 0.429 2.314 1.048 0.569 1.505 0.775 0.985 0.523 1.377
tso_long_bayes_r2 1 0.514 1.364 0.813 1.209 0.596 0.271 0.79 0.527 -0.033 NA NA NA NA 2.085 2.548 3.013 3.516 NA NA 1.242 0.429 2.314 1.046 0.57 1.505 0.778 0.983 0.524 1.377
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.468 1.34 0.792 1.253 0.793 0.347 1.064 0.633 NA 1 0.613 1.363 0.844 0 1.242 0.219 1.81 0.942 1.981 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.48 1.339 0.794 1.242 0.779 0.331 1.046 0.619 NA 1 0.6 1.365 0.842 0 1.268 0.217 1.813 0.951 1.982 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
