w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.53 1.335 0.832 0.593 0.564 0.253 0.64 0.503 NA 1 0.507 1.342 0.813 0 0.169 0.245 0.556 2.369 4.065 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.53 1.336 0.833 0.592 0.563 0.252 0.637 0.5 NA 1 0.507 1.341 0.813 0 0.17 0.249 0.558 2.361 4.06 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.53 1.336 0.833 0.593 0.562 0.252 0.635 0.498 NA 1 0.507 1.341 0.813 4.042 2.22 5.668 3.841 2.37 NA 0.003 0.002 0.007 0.004 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.53 1.336 0.832 0.593 0.561 0.252 0.635 0.499 NA 1 0.507 1.341 0.812 4.009 2.203 5.624 3.815 2.369 NA 0.003 0.001 0.007 0.004 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.531 1.337 0.834 0.592 0.562 0.252 0.636 0.497 0.002 NA NA NA NA 4.003 2.199 5.613 3.808 NA NA 2.522 0.652 4.537 1.67 1.28 3.374 1.714 2.046 1.038 2.746
tso_long_bayes_r1 1 0.53 1.336 0.834 0.592 0.562 0.252 0.635 0.497 0.003 NA NA NA NA 4.022 2.21 5.643 3.826 NA NA 2.552 0.657 4.59 1.687 1.293 3.414 1.731 2.069 1.048 2.778
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.496 1.226 0.769 0.595 0.592 0.25 0.712 0.498 NA 1 0.495 1.294 0.8 0 0.23 0.399 0.578 2.121 4.212 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.497 1.227 0.77 0.594 0.591 0.248 0.71 0.498 NA 1 0.495 1.294 0.8 0 0.23 0.397 0.578 2.113 4.212 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.497 1.227 0.77 0.594 0.591 0.248 0.711 0.498 NA 1 0.495 1.294 0.799 4.221 2.317 5.86 3.953 2.124 NA 0.002 0.002 0.003 0.001 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.497 1.226 0.769 0.595 0.591 0.248 0.711 0.498 NA 1 0.494 1.293 0.799 4.162 2.288 5.784 3.906 2.114 NA 0.002 0.002 0.003 0.001 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.498 1.228 0.77 0.595 0.592 0.248 0.709 0.498 0.036 NA NA NA NA 4.209 2.311 5.844 3.944 NA NA 2.259 0.554 3.788 1.443 1.117 2.922 1.443 1.803 0.891 2.334
tso_long_bayes_r2 1 0.498 1.227 0.77 0.595 0.592 0.248 0.709 0.498 0.036 NA NA NA NA 4.339 2.375 6.014 4.046 NA NA 2.27 0.558 3.801 1.449 1.122 2.931 1.45 1.811 0.897 2.344
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.521 1.327 0.792 0.618 0.617 0.258 0.679 0.509 NA 1 0.504 1.34 0.824 0 0.184 0.239 0.524 2.114 3.949 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.522 1.327 0.792 0.618 0.615 0.257 0.679 0.507 NA 1 0.503 1.339 0.824 0 0.185 0.243 0.526 2.12 3.947 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
