w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.5 1.276 0.803 1.324 0.63 0.324 1.002 0.612 NA 1 0.451 1.187 0.789 0 1.648 0.69 1.941 1.342 1.797 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.503 1.278 0.806 1.321 0.631 0.315 0.991 0.605 NA 1 0.45 1.191 0.792 0 1.65 0.686 1.941 1.33 1.794 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.528 1.322 0.841 1.28 0.637 0.229 0.703 0.49 NA 1 0.433 1.164 0.78 1.798 2.457 2.815 3.359 1.34 NA 0.021 0.1 0.313 0.108 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.527 1.322 0.841 1.282 0.636 0.23 0.704 0.491 NA 1 0.434 1.163 0.779 1.787 2.452 2.804 3.349 1.34 NA 0.021 0.1 0.31 0.109 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.519 1.309 0.841 1.198 0.633 0.234 0.713 0.484 0.509 NA NA NA NA 1.831 2.474 2.858 3.384 NA NA 1.241 0.327 1.885 0.825 0.502 1.391 0.617 0.943 0.397 0.988
tso_long_bayes_r1 1 0.519 1.302 0.838 1.178 0.63 0.234 0.716 0.483 0.506 NA NA NA NA 1.768 2.441 2.786 3.328 NA NA 1.201 0.313 1.83 0.807 0.481 1.343 0.594 0.917 0.382 0.959
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.489 1.231 0.771 1.625 0.647 0.309 0.845 0.685 NA 1 0.498 1.324 0.744 0 1.46 0.43 1.941 0.986 1.955 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.49 1.234 0.772 1.618 0.646 0.304 0.836 0.678 NA 1 0.498 1.324 0.744 0 1.464 0.435 1.946 0.985 1.953 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.504 1.282 0.775 1.569 0.647 0.254 0.622 0.561 NA 1 0.474 1.246 0.748 1.942 2.43 3.009 3.392 1.024 NA 0.02 0.063 0.248 0.114 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.503 1.28 0.775 1.569 0.645 0.255 0.623 0.561 NA 1 0.475 1.244 0.747 1.943 2.433 3.017 3.394 1.022 NA 0.019 0.064 0.248 0.114 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.508 1.274 0.773 1.415 0.646 0.248 0.65 0.562 0.542 NA NA NA NA 1.955 2.436 3.026 3.401 NA NA 0.785 0.232 1.469 0.537 0.335 0.964 0.482 0.587 0.26 0.632
tso_long_bayes_r2 1 0.508 1.277 0.773 1.385 0.645 0.248 0.651 0.561 0.551 NA NA NA NA 1.966 2.436 3.043 3.405 NA NA 0.702 0.205 1.282 0.485 0.287 0.84 0.412 0.521 0.223 0.535
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.486 1.2 0.706 1.326 0.538 0.32 0.953 0.763 NA 1 0.396 1.271 0.72 0 1.744 0.389 2.048 1.202 1.984 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.485 1.2 0.708 1.33 0.538 0.314 0.94 0.753 NA 1 0.398 1.28 0.722 0 1.742 0.369 2.044 1.195 1.984 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
