w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.477 1.26 0.768 1.293 0.676 0.349 0.983 0.669 NA 1 0.503 1.288 0.836 0 1.451 0.477 1.799 1.149 2.119 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.482 1.26 0.77 1.293 0.658 0.326 0.963 0.645 NA 1 0.5 1.29 0.836 0 1.457 0.469 1.799 1.153 2.124 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.487 1.266 0.788 1.306 0.555 0.261 0.802 0.513 NA 1 0.494 1.291 0.82 2.113 2.515 3.2 3.57 1.122 NA 0.14 0.095 0.184 0.164 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.487 1.266 0.788 1.306 0.555 0.261 0.802 0.513 NA 1 0.493 1.291 0.819 2.114 2.516 3.2 3.57 1.121 NA 0.141 0.094 0.184 0.166 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.487 1.267 0.788 1.305 0.554 0.261 0.802 0.513 0.005 NA NA NA NA 2.113 2.515 3.201 3.568 NA NA 1.36 0.393 2.186 0.98 0.611 1.544 0.759 0.984 0.47 1.283
tso_long_bayes_r1 1 0.487 1.267 0.788 1.305 0.555 0.261 0.802 0.513 0.004 NA NA NA NA 2.081 2.508 3.163 3.548 NA NA 1.352 0.39 2.188 0.975 0.609 1.541 0.757 0.98 0.467 1.283
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.505 1.305 0.842 1.141 0.734 0.325 1.035 0.675 NA 1 0.487 1.326 0.73 0 1.535 0.409 2.048 1.105 1.799 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.508 1.301 0.838 1.15 0.71 0.303 1.01 0.653 NA 1 0.487 1.331 0.732 0 1.538 0.402 2.044 1.1 1.798 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.499 1.317 0.816 1.19 0.577 0.25 0.791 0.515 NA 1 0.492 1.316 0.756 1.792 2.409 2.786 3.357 1.042 NA 0.167 0.083 0.249 0.177 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.499 1.316 0.816 1.191 0.577 0.25 0.791 0.514 NA 1 0.492 1.317 0.757 1.804 2.413 2.798 3.366 1.039 NA 0.167 0.083 0.251 0.177 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.499 1.316 0.815 1.19 0.577 0.25 0.791 0.515 -0.013 NA NA NA NA 1.796 2.409 2.787 3.359 NA NA 1.303 0.359 2.205 0.83 0.541 1.495 0.727 0.849 0.436 1.096
tso_long_bayes_r2 1 0.498 1.317 0.815 1.19 0.576 0.25 0.79 0.515 -0.013 NA NA NA NA 1.792 2.403 2.766 3.355 NA NA 1.295 0.357 2.196 0.823 0.536 1.488 0.722 0.845 0.432 1.092
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.47 1.323 0.804 1.17 0.847 0.339 1.019 0.628 NA 1 0.538 1.217 0.744 0 1.428 0.609 2.083 1.264 1.717 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.482 1.321 0.807 1.165 0.826 0.315 0.996 0.601 NA 1 0.529 1.217 0.743 0 1.444 0.61 2.085 1.278 1.717 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
