w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.516 1.231 0.79 1.256 0.72 0.355 0.977 0.661 NA 1 0.427 1.317 0.769 0 1.608 0.411 1.92 1.148 2.025 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.516 1.231 0.79 1.256 0.719 0.354 0.976 0.66 NA 1 0.428 1.317 0.769 0 1.607 0.411 1.92 1.148 2.025 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 1 0.498 1.255 0.8 1.276 0.592 0.256 0.798 0.487 NA 1 0.446 1.292 0.76 2.025 2.473 3.079 3.479 1.126 NA 0.129 0.102 0.186 0.171 NA NA NA NA NA NA
cuts_long_ml_r1 1 0.498 1.255 0.8 1.276 0.592 0.256 0.798 0.487 NA 1 0.446 1.292 0.76 2.025 2.473 3.079 3.479 1.126 NA 0.129 0.102 0.186 0.171 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.498 1.255 0.8 1.278 0.592 0.257 0.798 0.487 0.015 NA NA NA NA 2.026 2.473 3.079 3.479 NA NA 1.253 0.325 2.061 0.819 0.51 1.45 0.64 0.847 0.378 1.112
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.569 1.39 0.923 1.045 0.821 0.352 1.181 0.588 NA 1 0.41 1.192 0.614 0 1.702 0.618 2.327 1.345 2.025 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.568 1.389 0.923 1.046 0.82 0.351 1.179 0.587 NA 1 0.411 1.192 0.614 0 1.702 0.618 2.326 1.345 2.025 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
