w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.492 1.344 0.824 1.201 0.844 0.292 1.032 0.619 NA 1 0.652 1.302 0.815 0 1.179 0.381 1.819 0.842 1.847 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.503 1.341 0.828 1.188 0.83 0.283 1.019 0.608 NA 1 0.638 1.307 0.807 0 1.205 0.38 1.836 0.866 1.843 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.533 1.343 0.836 1.177 0.663 0.223 0.755 0.499 NA 1 0.593 1.319 0.814 1.849 2.379 2.777 3.321 0.852 NA 0.199 0.089 0.285 0.121 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.533 1.343 0.837 1.178 0.663 0.223 0.757 0.499 NA 1 0.592 1.316 0.814 1.85 2.381 2.779 3.324 0.855 NA 0.202 0.089 0.288 0.122 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.532 1.342 0.836 1.175 0.663 0.223 0.755 0.499 -0.025 NA NA NA NA 1.844 2.376 2.771 3.318 NA NA 1.152 0.419 1.913 0.744 0.549 1.259 0.705 0.742 0.463 0.99
tso_long_bayes_r1 1 0.532 1.343 0.836 1.175 0.663 0.223 0.756 0.498 -0.024 NA NA NA NA 1.85 2.381 2.779 3.325 NA NA 1.153 0.418 1.908 0.739 0.549 1.258 0.702 0.739 0.46 0.987
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.48 1.288 0.748 1.156 0.833 0.336 1.235 0.608 NA 1 0.515 1.305 0.919 0 1.445 0.457 1.714 1.011 1.872 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.484 1.286 0.753 1.156 0.818 0.323 1.222 0.596 NA 1 0.515 1.314 0.92 0 1.448 0.444 1.711 1.007 1.871 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.488 1.286 0.779 1.183 0.599 0.254 0.908 0.478 NA 1 0.511 1.314 0.897 1.861 2.402 2.891 3.422 0.972 NA 0.249 0.09 0.337 0.141 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.488 1.287 0.779 1.182 0.598 0.254 0.908 0.478 NA 1 0.511 1.314 0.897 1.865 2.406 2.9 3.428 0.973 NA 0.248 0.091 0.333 0.141 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.488 1.287 0.779 1.177 0.599 0.254 0.907 0.478 -0.027 NA NA NA NA 1.859 2.402 2.887 3.422 NA NA 1.335 0.372 2.176 0.996 0.534 1.413 0.703 0.949 0.488 1.233
tso_long_bayes_r2 1 0.488 1.287 0.78 1.176 0.599 0.254 0.909 0.478 -0.027 NA NA NA NA 1.839 2.394 2.859 3.402 NA NA 1.331 0.37 2.173 0.996 0.534 1.413 0.703 0.948 0.489 1.232
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.512 1.293 0.838 1.139 0.801 0.302 1.237 0.715 NA 1 0.507 1.263 0.724 0 1.513 0.63 2.092 1.263 1.984 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.515 1.287 0.835 1.146 0.784 0.29 1.221 0.701 NA 1 0.505 1.273 0.727 0 1.516 0.61 2.087 1.259 1.984 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
