w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.508 1.302 0.764 1.945 0.561 0.27 0.828 0.566 NA 1 0.539 1.199 0.75 0 1.464 0.575 1.996 0.738 1.942 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.508 1.302 0.764 1.945 0.561 0.27 0.827 0.566 NA 1 0.538 1.199 0.75 0 1.464 0.575 1.996 0.738 1.942 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.513 1.311 0.776 1.662 0.568 0.258 0.722 0.498 0.513 NA NA NA NA 1.955 2.516 2.919 3.463 NA NA 0.483 0.147 0.694 0.3 0.251 0.537 0.289 0.35 0.176 0.367
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.529 1.339 0.798 2 0.623 0.271 0.78 0.559 NA 1 0.413 1.064 0.797 0 1.676 0.836 1.907 0.608 1.934 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.529 1.339 0.798 2 0.623 0.27 0.78 0.559 NA 1 0.413 1.065 0.797 0 1.675 0.835 1.908 0.609 1.934 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 1 0.523 1.33 0.812 1.739 0.618 0.246 0.694 0.529 0.497 NA NA NA NA 1.92 2.467 2.876 3.438 NA NA 0.373 0.072 0.394 0.209 0.131 0.343 0.128 0.267 0.083 0.225
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 1 0.476 1.262 0.819 2.166 0.618 0.267 0.853 0.539 NA 1 0.676 1.426 0.77 0 1.157 0.102 1.959 0.371 2.011 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 1 0.476 1.262 0.819 2.164 0.618 0.267 0.852 0.538 NA 1 0.674 1.424 0.771 0 1.161 0.104 1.956 0.373 2.011 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 1 0.499 1.292 0.813 2.056 0.613 0.241 0.742 0.48 NA 1 0.533 1.264 0.81 2.011 2.516 2.969 3.506 0.48 NA 0.006 0.038 0.115 0.057 NA NA NA NA NA NA
cuts_long_ml_r3 1 0.499 1.292 0.813 2.056 0.613 0.241 0.742 0.48 NA 1 0.533 1.264 0.81 2.011 2.516 2.969 3.506 0.48 NA 0.006 0.038 0.115 0.057 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
