w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.499 1.327 0.804 1.206 0.608 0.249 0.644 0.496 NA 1 0.504 1.284 0.792 0 0.177 0.422 0.616 1.147 4.094 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.499 1.327 0.804 1.206 0.606 0.249 0.644 0.495 NA 1 0.503 1.282 0.791 0 0.181 0.428 0.617 1.146 4.094 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.499 1.327 0.803 1.208 0.605 0.249 0.642 0.494 NA 1 0.504 1.285 0.793 4.087 2.236 5.668 3.851 1.141 NA 0.004 0.001 0.003 0.002 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.499 1.327 0.804 1.209 0.605 0.249 0.642 0.494 NA 1 0.504 1.285 0.791 4.1 2.242 5.684 3.862 1.153 NA 0.003 0.001 0.003 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.499 1.326 0.804 1.207 0.605 0.249 0.642 0.494 -0.012 NA NA NA NA 4.093 2.238 5.675 3.856 NA NA 1.237 0.314 2.037 0.778 0.62 1.582 0.796 0.976 0.491 1.254
tso_long_bayes_r1 1 0.499 1.326 0.804 1.209 0.603 0.249 0.643 0.494 -0.012 NA NA NA NA 4.153 2.269 5.753 3.905 NA NA 1.24 0.315 2.046 0.778 0.622 1.588 0.799 0.978 0.492 1.258
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.518 1.313 0.825 1.069 0.632 0.238 0.716 0.494 NA 1 0.495 1.308 0.807 0 0.226 0.372 0.575 1.023 4.165 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.518 1.313 0.825 1.07 0.629 0.237 0.715 0.492 NA 1 0.494 1.306 0.806 0 0.231 0.379 0.581 1.023 4.163 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.517 1.313 0.825 1.07 0.627 0.238 0.713 0.492 NA 1 0.495 1.309 0.808 4.163 2.287 5.816 3.936 1.019 NA 0.006 0.001 0.004 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.518 1.311 0.824 1.072 0.627 0.237 0.713 0.492 NA 1 0.496 1.309 0.807 4.173 2.293 5.831 3.946 1.016 NA 0.006 0.001 0.004 0.002 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.518 1.311 0.824 1.07 0.626 0.237 0.714 0.492 -0.021 NA NA NA NA 4.162 2.286 5.815 3.936 NA NA 1.099 0.269 1.875 0.716 0.539 1.426 0.707 0.88 0.436 1.152
tso_long_bayes_r2 1 0.518 1.312 0.824 1.071 0.626 0.237 0.712 0.492 -0.02 NA NA NA NA 4.197 2.304 5.861 3.965 NA NA 1.104 0.269 1.881 0.72 0.541 1.435 0.709 0.885 0.438 1.158
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.483 1.311 0.815 1.173 0.585 0.255 0.673 0.497 NA 1 0.518 1.337 0.814 0 0.13 0.3 0.54 1.051 3.757 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.484 1.312 0.816 1.171 0.585 0.253 0.672 0.495 NA 1 0.517 1.336 0.813 0 0.13 0.301 0.54 1.051 3.758 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
