w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.471 1.223 0.785 0.622 0.593 0.249 0.733 0.515 NA 1 0.517 1.335 0.805 0 0.172 0.308 0.631 2.114 4.008 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.472 1.225 0.785 0.621 0.593 0.248 0.729 0.512 NA 1 0.517 1.339 0.806 0 0.171 0.292 0.626 2.106 4.01 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.47 1.23 0.785 0.622 0.589 0.247 0.715 0.51 NA 1 0.516 1.335 0.804 4.013 2.245 5.668 3.862 2.112 NA 0.008 0.003 0.016 0.005 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.471 1.232 0.785 0.621 0.589 0.247 0.715 0.51 NA 1 0.517 1.334 0.805 4.036 2.258 5.699 3.883 2.104 NA 0.008 0.003 0.017 0.005 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.472 1.233 0.789 0.62 0.591 0.247 0.715 0.508 0.028 NA NA NA NA 4.021 2.25 5.679 3.869 NA NA 2.273 0.606 4.04 1.471 1.167 3.014 1.551 1.814 0.937 2.422
tso_long_bayes_r1 1 0.472 1.23 0.787 0.622 0.589 0.246 0.715 0.509 0.027 NA NA NA NA 3.923 2.197 5.544 3.788 NA NA 2.274 0.606 4.046 1.47 1.166 3.017 1.553 1.816 0.937 2.426
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.492 1.356 0.811 0.625 0.605 0.243 0.671 0.482 NA 1 0.513 1.31 0.793 0 0.152 0.361 0.63 1.953 3.934 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.494 1.362 0.812 0.624 0.606 0.24 0.667 0.482 NA 1 0.513 1.312 0.794 0 0.151 0.353 0.623 1.958 3.937 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.496 1.364 0.812 0.622 0.604 0.237 0.662 0.481 NA 1 0.512 1.309 0.794 3.935 2.169 5.516 3.751 1.962 NA 0.004 0.006 0.009 0.004 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.498 1.366 0.815 0.619 0.605 0.237 0.661 0.48 NA 1 0.511 1.308 0.792 3.916 2.158 5.487 3.736 1.952 NA 0.004 0.006 0.009 0.004 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.498 1.368 0.814 0.62 0.606 0.236 0.659 0.481 0.017 NA NA NA NA 3.937 2.17 5.52 3.754 NA NA 2.098 0.555 3.589 1.32 1.07 2.734 1.396 1.652 0.847 2.166
tso_long_bayes_r2 1 0.498 1.369 0.816 0.619 0.608 0.236 0.658 0.481 0.017 NA NA NA NA 3.969 2.189 5.567 3.783 NA NA 2.112 0.561 3.619 1.332 1.079 2.752 1.409 1.668 0.855 2.187
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.479 1.272 0.767 0.647 0.646 0.262 0.7 0.519 NA 1 0.492 1.283 0.789 0 0.249 0.554 0.655 2.038 3.978 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.477 1.269 0.764 0.65 0.643 0.261 0.7 0.516 NA 1 0.492 1.286 0.791 0 0.249 0.553 0.648 2.032 3.98 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
