w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.503 1.302 0.807 1.782 0.638 0.265 0.697 0.506 NA 1 0.504 1.302 0.8 0 0.173 0.343 0.588 0.633 4.02 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.503 1.302 0.807 1.782 0.637 0.265 0.696 0.506 NA 1 0.504 1.302 0.8 0 0.173 0.343 0.588 0.633 4.02 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 1 0.503 1.302 0.807 1.782 0.637 0.265 0.696 0.505 NA 1 0.504 1.302 0.799 4.02 2.198 5.575 3.802 0.633 NA 0 0 0.001 0.001 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.494 1.287 0.789 1.924 0.626 0.257 0.708 0.465 NA 1 0.484 1.277 0.758 0 0.275 0.527 0.765 0.512 3.95 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.494 1.287 0.789 1.924 0.626 0.257 0.708 0.465 NA 1 0.484 1.277 0.758 0 0.274 0.526 0.765 0.512 3.95 NA NA NA NA NA NA NA NA NA NA
