w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.447 1.22 0.789 0.57 0.773 0.35 1.055 0.659 NA 1 0.508 1.239 0.782 0 1.442 0.384 1.939 1.418 1.906 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.477 1.217 0.794 0.575 0.732 0.3 1.003 0.61 NA 1 0.5 1.241 0.782 0 1.456 0.379 1.939 1.427 1.908 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.486 1.237 0.796 0.602 0.613 0.246 0.809 0.504 NA 1 0.496 1.24 0.785 1.926 2.42 2.771 3.445 1.371 NA 0.173 0.112 0.261 0.164 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.485 1.237 0.795 0.603 0.613 0.246 0.81 0.504 NA 1 0.495 1.234 0.782 1.907 2.41 2.746 3.429 1.381 NA 0.172 0.112 0.262 0.164 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.485 1.236 0.795 0.603 0.613 0.246 0.809 0.504 -0.004 NA NA NA NA 1.916 2.414 2.754 3.435 NA NA 1.666 0.479 2.522 1.074 0.731 1.826 0.902 1.155 0.568 1.422
tso_long_bayes_r1 1 0.485 1.236 0.795 0.603 0.613 0.246 0.809 0.504 -0.004 NA NA NA NA 1.925 2.418 2.77 3.445 NA NA 1.666 0.476 2.53 1.073 0.731 1.828 0.902 1.158 0.568 1.426
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.484 1.255 0.761 0.577 0.738 0.321 1.039 0.651 NA 1 0.483 1.273 0.76 0 1.466 0.362 1.933 2.09 1.991 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.496 1.254 0.765 0.586 0.698 0.282 0.986 0.602 NA 1 0.481 1.276 0.761 0 1.469 0.356 1.931 2.094 1.993 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.489 1.276 0.77 0.615 0.588 0.247 0.793 0.497 NA 1 0.482 1.267 0.759 2.02 2.442 2.938 3.468 2.046 NA 0.159 0.078 0.265 0.162 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.489 1.276 0.77 0.615 0.588 0.247 0.793 0.497 NA 1 0.483 1.268 0.759 1.99 2.428 2.897 3.445 2.046 NA 0.159 0.078 0.266 0.162 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.489 1.275 0.769 0.616 0.588 0.247 0.793 0.497 0.008 NA NA NA NA 2.001 2.433 2.906 3.453 NA NA 2.373 0.594 3.799 1.432 1.061 2.761 1.359 1.682 0.782 2.107
tso_long_bayes_r2 1 0.489 1.275 0.77 0.616 0.588 0.247 0.793 0.497 0.008 NA NA NA NA 1.994 2.43 2.897 3.444 NA NA 2.37 0.592 3.804 1.428 1.061 2.768 1.359 1.684 0.782 2.106
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.502 1.332 0.795 0.553 0.812 0.345 1.016 0.638 NA 1 0.546 1.298 0.823 0 1.394 0.353 1.833 1.709 2.044 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.523 1.321 0.801 0.562 0.752 0.299 0.966 0.595 NA 1 0.541 1.298 0.82 0 1.407 0.352 1.841 1.723 2.046 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
