w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.513 1.308 0.806 2.189 0.653 0.251 1.115 0.666 NA 1 -0.671 0.646 0.363 0 3.721 1.818 2.758 0.124 1.874 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.492 1.311 0.816 1.72 0.558 0.257 0.855 0.496 NA 1 0.44 1.347 0.784 1.869 2.46 3.024 3.435 0.508 NA 0.194 0.117 0.214 0.166 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.492 1.311 0.816 1.718 0.559 0.257 0.855 0.496 NA 1 0.442 1.351 0.782 1.873 2.463 3.03 3.438 0.51 NA 0.194 0.116 0.213 0.167 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.492 1.311 0.816 1.719 0.558 0.257 0.854 0.496 0.006 NA NA NA NA 1.866 2.461 3.025 3.431 NA NA 0.767 0.231 1.23 0.515 0.232 0.758 0.336 0.445 0.2 0.573
tso_long_bayes_r1 1 0.492 1.311 0.816 1.719 0.559 0.257 0.854 0.496 0.007 NA NA NA NA 1.844 2.449 2.989 3.421 NA NA 0.771 0.232 1.237 0.517 0.234 0.766 0.339 0.448 0.201 0.58
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 1 0.469 1.255 0.774 2.351 0.57 0.268 1.002 0.654 NA 1 -3.349 -5.778 -2.87 0 9.287 14.678 9.287 0.009 2.024 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.501 1.331 0.823 1.749 0.599 0.246 0.773 0.489 NA 1 0.629 1.604 0.929 2.029 2.534 3.024 3.491 0.347 NA 0.276 0.066 0.236 0.196 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.501 1.331 0.823 1.749 0.599 0.246 0.774 0.489 NA 1 0.637 1.623 0.939 2.034 2.537 3.029 3.494 0.343 NA 0.276 0.067 0.237 0.196 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.501 1.331 0.823 1.743 0.598 0.246 0.773 0.489 -0.034 NA NA NA NA 2.026 2.534 3.025 3.487 NA NA 0.687 0.221 1.237 0.539 0.213 0.647 0.394 0.392 0.235 0.539
tso_long_bayes_r2 1 0.501 1.33 0.822 1.743 0.598 0.246 0.774 0.488 -0.033 NA NA NA NA 2.008 2.522 2.986 3.478 NA NA 0.693 0.221 1.242 0.54 0.215 0.653 0.397 0.395 0.237 0.546
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
