w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.498 1.32 0.807 1.808 0.607 0.248 0.704 0.508 NA 1 0.506 1.283 0.807 0 0.169 0.426 0.565 0.734 4.069 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.497 1.32 0.808 1.807 0.606 0.247 0.702 0.506 NA 1 0.506 1.285 0.808 0 0.169 0.416 0.563 0.73 4.066 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.497 1.319 0.808 1.809 0.605 0.247 0.701 0.505 NA 1 0.506 1.284 0.807 4.055 2.219 5.627 3.838 0.731 NA 0.003 0.001 0.003 0.003 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.497 1.32 0.807 1.809 0.605 0.247 0.701 0.505 NA 1 0.506 1.284 0.807 4.063 2.224 5.638 3.844 0.73 NA 0.003 0.001 0.003 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.497 1.319 0.807 1.81 0.604 0.247 0.701 0.505 0.028 NA NA NA NA 4.066 2.225 5.641 3.845 NA NA 0.784 0.2 1.285 0.511 0.394 0.999 0.504 0.629 0.318 0.806
tso_long_bayes_r1 1 0.497 1.32 0.807 1.808 0.604 0.247 0.701 0.505 0.028 NA NA NA NA 4.092 2.238 5.677 3.868 NA NA 0.785 0.2 1.289 0.511 0.395 1.002 0.506 0.629 0.318 0.807
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.513 1.309 0.798 1.757 0.592 0.244 0.719 0.519 NA 1 0.498 1.357 0.817 0 0.214 0.158 0.531 0.622 4.019 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.513 1.308 0.798 1.757 0.591 0.243 0.719 0.517 NA 1 0.497 1.356 0.815 0 0.217 0.161 0.537 0.62 4.02 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.513 1.308 0.799 1.759 0.59 0.244 0.719 0.517 NA 1 0.498 1.357 0.817 4.025 2.217 5.621 3.819 0.618 NA 0.003 0 0.001 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.513 1.308 0.798 1.759 0.59 0.244 0.719 0.517 NA 1 0.498 1.356 0.816 4.065 2.238 5.675 3.851 0.624 NA 0.003 0 0.001 0.002 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.513 1.308 0.798 1.761 0.589 0.244 0.72 0.517 0.025 NA NA NA NA 4.017 2.214 5.609 3.813 NA NA 0.669 0.166 1.227 0.447 0.331 0.903 0.45 0.543 0.27 0.737
tso_long_bayes_r2 1 0.513 1.308 0.798 1.76 0.589 0.243 0.72 0.516 0.025 NA NA NA NA 4.038 2.223 5.637 3.83 NA NA 0.669 0.166 1.229 0.446 0.331 0.904 0.45 0.543 0.271 0.738
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.509 1.293 0.801 1.785 0.592 0.245 0.715 0.482 NA 1 0.518 1.336 0.821 0 0.134 0.289 0.538 0.703 4.112 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.509 1.293 0.801 1.785 0.59 0.243 0.714 0.481 NA 1 0.518 1.335 0.82 0 0.138 0.297 0.541 0.706 4.108 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
