w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.494 1.342 0.765 0.648 0.625 0.256 0.612 0.527 NA 1 0.494 1.321 0.797 0 0.242 0.329 0.639 1.64 4.101 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.494 1.341 0.764 0.65 0.621 0.255 0.611 0.525 NA 1 0.493 1.32 0.796 0 0.244 0.339 0.641 1.64 4.101 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.494 1.342 0.766 0.649 0.621 0.255 0.605 0.521 NA 1 0.493 1.32 0.797 4.115 2.273 5.768 3.918 1.637 NA 0.005 0.002 0.009 0.007 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.494 1.341 0.764 0.65 0.62 0.255 0.606 0.521 NA 1 0.494 1.32 0.797 4.1 2.265 5.749 3.906 1.636 NA 0.005 0.002 0.009 0.007 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.493 1.34 0.765 0.65 0.62 0.255 0.606 0.52 -0.01 NA NA NA NA 4.076 2.254 5.718 3.887 NA NA 1.757 0.429 3.059 1.119 0.864 2.309 1.14 1.394 0.688 1.838
tso_long_bayes_r1 1 0.494 1.341 0.765 0.649 0.619 0.254 0.606 0.52 -0.01 NA NA NA NA 4.046 2.239 5.676 3.862 NA NA 1.761 0.429 3.067 1.12 0.865 2.316 1.141 1.396 0.689 1.842
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.496 1.279 0.839 0.586 0.602 0.258 0.732 0.498 NA 1 0.48 1.265 0.784 0 0.272 0.563 0.646 2.293 3.725 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.497 1.278 0.84 0.586 0.6 0.257 0.732 0.496 NA 1 0.48 1.266 0.785 0 0.273 0.559 0.644 2.285 3.727 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.498 1.28 0.841 0.585 0.6 0.256 0.731 0.495 NA 1 0.48 1.265 0.785 3.743 2.069 5.298 3.583 2.286 NA 0.003 0.002 0.003 0.004 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.497 1.279 0.841 0.586 0.6 0.256 0.731 0.494 NA 1 0.479 1.264 0.784 3.708 2.053 5.253 3.557 2.291 NA 0.003 0.002 0.003 0.004 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.496 1.279 0.841 0.587 0.6 0.256 0.732 0.493 0.014 NA NA NA NA 3.699 2.048 5.242 3.548 NA NA 2.443 0.563 3.908 1.509 1.166 3.084 1.479 1.915 0.917 2.423
tso_long_bayes_r2 1 0.497 1.278 0.841 0.587 0.6 0.256 0.732 0.493 0.014 NA NA NA NA 3.803 2.098 5.375 3.63 NA NA 2.448 0.565 3.918 1.508 1.171 3.091 1.483 1.917 0.919 2.426
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.502 1.271 0.819 0.595 0.621 0.26 0.746 0.485 NA 1 0.509 1.321 0.797 0 0.151 0.318 0.607 1.823 3.993 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.503 1.274 0.82 0.594 0.62 0.26 0.742 0.482 NA 1 0.51 1.324 0.798 0 0.149 0.305 0.604 1.821 3.998 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
