w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.508 1.303 0.764 1.953 0.564 0.271 0.83 0.568 NA 1 0.539 1.2 0.751 0 1.464 0.575 1.994 0.755 1.94 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.509 1.302 0.765 1.952 0.563 0.267 0.821 0.561 NA 1 0.538 1.205 0.751 0 1.463 0.562 1.992 0.757 1.945 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.512 1.307 0.773 1.939 0.563 0.258 0.727 0.505 NA 1 0.531 1.2 0.738 1.939 2.507 2.9 3.451 0.762 NA 0.008 0.016 0.106 0.062 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.512 1.307 0.773 1.939 0.563 0.258 0.726 0.505 NA 1 0.531 1.196 0.738 1.937 2.507 2.896 3.449 0.765 NA 0.01 0.016 0.106 0.062 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.513 1.311 0.776 1.668 0.569 0.259 0.725 0.5 0.513 NA NA NA NA 1.953 2.515 2.917 3.46 NA NA 0.577 0.175 0.842 0.36 0.298 0.647 0.346 0.417 0.21 0.446
tso_long_bayes_r1 1 0.513 1.311 0.776 1.628 0.569 0.259 0.724 0.5 0.517 NA NA NA NA 1.893 2.484 2.835 3.42 NA NA 0.543 0.168 0.796 0.343 0.284 0.607 0.329 0.394 0.2 0.419
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.529 1.34 0.798 2.01 0.626 0.272 0.782 0.561 NA 1 0.413 1.065 0.799 0 1.676 0.835 1.903 0.62 1.933 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.527 1.336 0.8 2.004 0.626 0.266 0.776 0.557 NA 1 0.421 1.085 0.797 0 1.658 0.793 1.905 0.622 1.937 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.521 1.324 0.807 1.997 0.618 0.246 0.707 0.527 NA 1 0.437 1.112 0.776 1.933 2.472 2.893 3.448 0.632 NA 0.009 0.031 0.103 0.032 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.521 1.324 0.807 1.999 0.617 0.246 0.708 0.527 NA 1 0.437 1.11 0.775 1.929 2.471 2.889 3.445 0.629 NA 0.011 0.031 0.103 0.032 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.522 1.328 0.809 1.746 0.618 0.247 0.697 0.53 0.494 NA NA NA NA 1.918 2.466 2.873 3.435 NA NA 0.461 0.096 0.538 0.273 0.171 0.446 0.179 0.335 0.115 0.308
tso_long_bayes_r2 1 0.521 1.327 0.808 1.721 0.617 0.247 0.696 0.531 0.491 NA NA NA NA 1.876 2.446 2.817 3.406 NA NA 0.444 0.094 0.511 0.269 0.165 0.423 0.172 0.327 0.112 0.297
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.477 1.263 0.819 2.178 0.62 0.268 0.854 0.54 NA 1 0.681 1.433 0.772 0 1.146 0.088 1.955 0.371 2.01 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.482 1.267 0.816 2.145 0.62 0.264 0.842 0.536 NA 1 0.648 1.413 0.789 0 1.211 0.123 1.918 0.402 2.016 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
