w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.516 1.357 0.834 0.528 0.82 0.342 1.048 0.73 NA 1 0.464 1.301 0.751 0 1.525 0.386 1.9 1.602 2.01 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.521 1.345 0.827 0.538 0.803 0.324 1.036 0.713 NA 1 0.463 1.302 0.752 0 1.529 0.382 1.899 1.599 2.008 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.525 1.358 0.834 0.585 0.635 0.247 0.794 0.522 NA 1 0.467 1.321 0.762 1.998 2.458 2.991 3.413 1.5 NA 0.203 0.099 0.263 0.214 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.525 1.36 0.836 0.582 0.636 0.247 0.794 0.521 NA 1 0.467 1.321 0.759 2.004 2.461 3 3.419 1.499 NA 0.202 0.099 0.262 0.215 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.525 1.359 0.834 0.586 0.635 0.247 0.796 0.523 0.045 NA NA NA NA 2.016 2.466 3.014 3.428 NA NA 1.84 0.457 3.096 1.158 0.775 2.133 0.979 1.212 0.564 1.648
tso_long_bayes_r1 1 0.524 1.357 0.833 0.586 0.634 0.247 0.796 0.523 0.046 NA NA NA NA 1.959 2.446 2.955 3.383 NA NA 1.824 0.453 3.068 1.151 0.771 2.113 0.975 1.202 0.558 1.634
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.44 1.364 0.776 0.59 0.842 0.346 1.135 0.566 NA 1 0.532 1.234 0.761 0 1.429 0.647 1.98 1.473 1.957 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.448 1.356 0.777 0.593 0.822 0.333 1.121 0.556 NA 1 0.53 1.24 0.761 0 1.432 0.64 1.983 1.472 1.955 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.449 1.285 0.728 0.681 0.562 0.263 0.848 0.487 NA 1 0.537 1.274 0.795 1.954 2.473 3.048 3.466 1.343 NA 0.312 0.089 0.329 0.076 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.449 1.288 0.729 0.679 0.563 0.262 0.846 0.486 NA 1 0.538 1.272 0.796 1.949 2.469 3.043 3.462 1.34 NA 0.312 0.09 0.332 0.076 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.45 1.29 0.73 0.68 0.563 0.262 0.847 0.486 0.024 NA NA NA NA 1.941 2.466 3.034 3.457 NA NA 1.794 0.513 2.691 0.993 0.774 1.873 0.978 1.147 0.623 1.458
tso_long_bayes_r2 1 0.45 1.288 0.73 0.68 0.563 0.263 0.848 0.487 0.023 NA NA NA NA 1.939 2.462 3.029 3.456 NA NA 1.789 0.511 2.678 0.996 0.775 1.868 0.977 1.15 0.624 1.459
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.444 1.339 0.726 0.61 0.845 0.363 1.013 0.637 NA 1 0.472 1.261 0.827 0 1.628 0.551 1.875 1.648 1.86 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.455 1.337 0.732 0.607 0.831 0.344 1.001 0.623 NA 1 0.472 1.261 0.827 0 1.629 0.549 1.876 1.642 1.864 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
