w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.454 1.28 0.771 0.583 0.698 0.319 0.932 0.655 NA 1 0.487 1.363 0.805 0 1.474 0.04 1.869 1.443 2.238 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.466 1.266 0.773 0.593 0.66 0.284 0.914 0.616 NA 1 0.484 1.364 0.805 0 1.479 0.039 1.869 1.444 2.238 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.464 1.243 0.77 0.636 0.528 0.24 0.807 0.507 NA 1 0.491 1.396 0.813 2.225 2.554 3.075 3.66 1.359 NA 0.196 0.082 0.114 0.153 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.464 1.243 0.769 0.636 0.528 0.24 0.806 0.507 NA 1 0.489 1.39 0.809 2.236 2.561 3.087 3.672 1.371 NA 0.196 0.082 0.116 0.154 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.464 1.242 0.768 0.637 0.527 0.24 0.807 0.508 0.025 NA NA NA NA 2.226 2.556 3.072 3.662 NA NA 1.684 0.437 2.964 1.123 0.725 2.041 1.005 1.205 0.564 1.658
tso_long_bayes_r1 1 0.463 1.243 0.768 0.637 0.527 0.24 0.806 0.507 0.025 NA NA NA NA 2.285 2.586 3.164 3.712 NA NA 1.672 0.435 2.948 1.119 0.721 2.022 0.998 1.199 0.561 1.647
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.49 1.313 0.844 0.542 0.84 0.365 1.116 0.561 NA 1 0.505 1.33 0.885 0 1.444 0.308 1.699 1.606 1.919 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.501 1.304 0.84 0.554 0.796 0.322 1.065 0.539 NA 1 0.502 1.334 0.884 0 1.449 0.303 1.701 1.597 1.917 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.498 1.32 0.814 0.595 0.627 0.257 0.807 0.479 NA 1 0.508 1.336 0.904 1.933 2.422 2.881 3.416 1.521 NA 0.226 0.113 0.341 0.087 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.498 1.32 0.814 0.596 0.627 0.257 0.807 0.479 NA 1 0.507 1.331 0.903 1.92 2.412 2.862 3.4 1.531 NA 0.225 0.113 0.341 0.088 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.498 1.32 0.813 0.596 0.627 0.257 0.806 0.479 0.014 NA NA NA NA 1.917 2.412 2.86 3.4 NA NA 1.876 0.54 3.263 1.425 0.819 2.198 1.095 1.474 0.754 1.958
tso_long_bayes_r2 1 0.497 1.319 0.813 0.596 0.626 0.257 0.807 0.479 0.014 NA NA NA NA 1.928 2.422 2.866 3.415 NA NA 1.871 0.537 3.246 1.419 0.817 2.195 1.093 1.47 0.752 1.954
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.503 1.349 0.773 0.501 0.838 0.376 1.056 0.671 NA 1 0.502 1.334 0.853 0 1.43 0.318 1.75 1.46 2.109 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.521 1.334 0.784 0.511 0.792 0.325 1.025 0.625 NA 1 0.497 1.335 0.851 0 1.44 0.314 1.754 1.466 2.109 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
