w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.351 1.066 0.707 0.971 0.555 0.417 1.189 0.73 NA 1 0.539 1.199 0.808 0 1.405 0.419 1.918 1.465 2.125 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.397 1.119 0.719 0.918 0.571 0.359 1.093 0.677 NA 1 0.526 1.195 0.811 0 1.433 0.426 1.912 1.492 2.123 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.458 1.237 0.782 0.838 0.593 0.267 0.745 0.505 NA 1 0.471 1.13 0.799 2.103 2.539 2.938 3.615 1.537 NA 0.011 0.186 0.423 0.184 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.458 1.237 0.781 0.839 0.593 0.267 0.745 0.504 NA 1 0.47 1.127 0.8 2.131 2.553 2.968 3.635 1.543 NA 0.011 0.186 0.425 0.185 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.465 1.247 0.791 0.649 0.606 0.264 0.746 0.501 0.494 NA NA NA NA 2.114 2.543 2.954 3.621 NA NA 1.633 0.551 2.505 1.233 0.751 1.828 0.937 1.301 0.586 1.37
tso_long_bayes_r1 1 0.464 1.246 0.79 0.649 0.605 0.264 0.746 0.501 0.491 NA NA NA NA 2.147 2.559 2.98 3.653 NA NA 1.625 0.551 2.487 1.224 0.749 1.815 0.932 1.296 0.585 1.356
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.472 1.386 0.638 0.765 0.641 0.4 0.943 0.803 NA 1 0.527 0.921 0.816 0 1.496 1.32 1.845 1.664 2.193 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.481 1.349 0.671 0.765 0.62 0.34 0.922 0.747 NA 1 0.526 0.933 0.809 0 1.498 1.295 1.859 1.672 2.197 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.506 1.316 0.801 0.733 0.605 0.253 0.684 0.533 NA 1 0.479 0.939 0.768 2.203 2.659 3.349 3.641 1.729 NA 0.008 0.199 0.379 0.206 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.506 1.316 0.801 0.732 0.605 0.253 0.684 0.533 NA 1 0.479 0.935 0.768 2.196 2.654 3.345 3.637 1.729 NA 0.009 0.199 0.379 0.207 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.506 1.311 0.803 0.584 0.603 0.252 0.69 0.531 0.482 NA NA NA NA 2.176 2.641 3.324 3.625 NA NA 1.836 0.63 1.994 1.292 0.873 1.714 0.923 1.409 0.65 1.148
tso_long_bayes_r2 1 0.506 1.311 0.803 0.581 0.603 0.252 0.69 0.531 0.482 NA NA NA NA 2.203 2.66 3.354 3.643 NA NA 1.832 0.628 1.979 1.289 0.868 1.703 0.918 1.403 0.647 1.143
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.564 1.506 0.608 0.799 0.655 0.418 0.971 0.772 NA 1 0.439 0.992 0.888 0 1.627 0.941 1.749 1.667 2.078 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.533 1.424 0.655 0.79 0.632 0.35 0.972 0.735 NA 1 0.456 1.027 0.868 0 1.592 0.867 1.791 1.69 2.079 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
