w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.475 1.22 0.782 2.169 0.592 0.273 0.767 0.545 NA 1 0.672 1.321 0.821 0 1.128 0.354 1.842 0.353 2.003 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.477 1.224 0.782 2.16 0.592 0.27 0.754 0.539 NA 1 0.656 1.305 0.816 0 1.158 0.391 1.85 0.364 2.001 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.483 1.239 0.784 2.134 0.59 0.26 0.651 0.497 NA 1 0.613 1.245 0.815 2 2.472 3.002 3.487 0.382 NA 0.013 0.021 0.111 0.047 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.483 1.239 0.784 2.13 0.591 0.26 0.651 0.497 NA 1 0.613 1.244 0.811 1.998 2.47 3.003 3.487 0.381 NA 0.014 0.021 0.11 0.047 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.483 1.241 0.786 1.861 0.587 0.261 0.657 0.494 0.451 NA NA NA NA 2 2.472 3.006 3.488 NA NA 0.264 0.141 0.498 0.214 0.171 0.309 0.228 0.209 0.14 0.229
tso_long_bayes_r1 1 0.483 1.24 0.785 1.852 0.587 0.261 0.658 0.494 0.445 NA NA NA NA 2.006 2.478 3.014 3.497 NA NA 0.267 0.138 0.502 0.216 0.17 0.312 0.228 0.212 0.14 0.232
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.495 1.283 0.803 2.047 0.571 0.287 0.821 0.6 NA 1 0.669 1.147 0.767 0 1.168 0.685 2.005 0.545 2.06 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.499 1.286 0.802 2.036 0.568 0.282 0.813 0.593 NA 1 0.654 1.146 0.773 0 1.197 0.689 1.99 0.557 2.059 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.516 1.293 0.804 1.991 0.553 0.254 0.729 0.54 NA 1 0.56 1.099 0.778 2.05 2.539 3.038 3.572 0.621 NA 0.012 0.056 0.117 0.05 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.516 1.294 0.803 1.991 0.553 0.254 0.729 0.54 NA 1 0.559 1.098 0.778 2.072 2.55 3.065 3.59 0.622 NA 0.011 0.056 0.118 0.05 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.514 1.292 0.803 1.704 0.559 0.255 0.719 0.537 0.493 NA NA NA NA 2.064 2.546 3.052 3.582 NA NA 0.443 0.21 0.564 0.313 0.254 0.433 0.294 0.344 0.182 0.319
tso_long_bayes_r2 1 0.514 1.291 0.803 1.688 0.559 0.255 0.722 0.536 0.486 NA NA NA NA 2.06 2.544 3.053 3.576 NA NA 0.463 0.213 0.584 0.32 0.263 0.456 0.303 0.358 0.188 0.332
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.489 1.345 0.783 2.149 0.606 0.286 0.749 0.563 NA 1 0.6 1.132 0.676 0 1.355 0.764 2.155 0.336 2.003 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.492 1.348 0.782 2.137 0.605 0.282 0.737 0.556 NA 1 0.578 1.124 0.685 0 1.397 0.782 2.139 0.347 2.003 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
