w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.489 1.319 0.81 1.813 0.607 0.244 0.651 0.499 NA 1 0.508 1.314 0.788 0 0.144 0.329 0.632 0.522 3.954 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.489 1.319 0.81 1.815 0.606 0.242 0.65 0.497 NA 1 0.504 1.311 0.785 0 0.157 0.339 0.646 0.524 3.952 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.489 1.318 0.81 1.812 0.606 0.242 0.648 0.497 NA 1 0.507 1.317 0.789 3.957 2.154 5.529 3.752 0.519 NA 0.003 0.002 0.004 0.004 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.489 1.319 0.81 1.814 0.606 0.242 0.647 0.496 NA 1 0.506 1.315 0.79 3.96 2.155 5.533 3.752 0.52 NA 0.003 0.002 0.004 0.004 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.489 1.319 0.81 1.809 0.605 0.242 0.649 0.495 -0.021 NA NA NA NA 3.956 2.153 5.526 3.751 NA NA 0.583 0.15 0.999 0.364 0.291 0.757 0.381 0.455 0.227 0.596
tso_long_bayes_r1 1 0.489 1.319 0.811 1.807 0.606 0.241 0.648 0.494 -0.021 NA NA NA NA 3.943 2.147 5.509 3.742 NA NA 0.579 0.149 0.995 0.362 0.289 0.752 0.38 0.451 0.227 0.592
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.48 1.269 0.786 1.912 0.626 0.25 0.721 0.516 NA 1 0.513 1.322 0.802 0 0.147 0.316 0.602 0.505 4.065 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.48 1.27 0.786 1.909 0.626 0.249 0.717 0.515 NA 1 0.511 1.321 0.801 0 0.154 0.317 0.603 0.506 4.064 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.479 1.271 0.785 1.911 0.623 0.25 0.706 0.514 NA 1 0.512 1.316 0.801 4.067 2.232 5.688 3.862 0.503 NA 0.004 0.001 0.015 0.003 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.48 1.272 0.786 1.911 0.623 0.25 0.706 0.514 NA 1 0.513 1.317 0.802 4.073 2.236 5.697 3.869 0.502 NA 0.004 0.001 0.015 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.479 1.271 0.785 1.916 0.621 0.25 0.705 0.514 0.04 NA NA NA NA 4.069 2.233 5.692 3.865 NA NA 0.553 0.144 0.958 0.353 0.278 0.711 0.364 0.436 0.222 0.571
tso_long_bayes_r2 1 0.48 1.271 0.786 1.913 0.622 0.249 0.704 0.514 0.04 NA NA NA NA 4.054 2.225 5.673 3.851 NA NA 0.553 0.145 0.96 0.354 0.279 0.714 0.365 0.436 0.222 0.574
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.493 1.363 0.816 1.661 0.646 0.274 0.598 0.506 NA 1 0.493 1.262 0.776 0 0.216 0.534 0.691 0.777 4.152 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.492 1.362 0.816 1.663 0.645 0.273 0.597 0.503 NA 1 0.492 1.263 0.776 0 0.219 0.529 0.695 0.773 4.149 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
