w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.499 1.275 0.803 1.321 0.623 0.323 0.994 0.608 NA 1 0.45 1.185 0.788 0 1.65 0.695 1.944 1.299 1.796 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.499 1.275 0.803 1.321 0.623 0.322 0.993 0.608 NA 1 0.45 1.185 0.788 0 1.65 0.695 1.944 1.299 1.796 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.518 1.305 0.839 1.201 0.627 0.232 0.71 0.48 0.509 NA NA NA NA 1.832 2.475 2.861 3.385 NA NA 1.078 0.284 1.638 0.717 0.438 1.214 0.54 0.824 0.346 0.858
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.488 1.23 0.771 1.616 0.64 0.308 0.84 0.68 NA 1 0.497 1.321 0.743 0 1.464 0.436 1.946 0.963 1.953 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.488 1.23 0.771 1.616 0.64 0.308 0.839 0.68 NA 1 0.497 1.321 0.743 0 1.464 0.436 1.946 0.963 1.953 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
