w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.445 1.057 0.724 1.282 0.536 0.303 1.01 0.653 NA 1 0.437 1.318 0.761 0 1.591 0.363 1.973 1.122 1.93 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.445 1.057 0.724 1.282 0.536 0.302 1.01 0.653 NA 1 0.437 1.318 0.762 0 1.591 0.363 1.973 1.122 1.93 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.462 1.156 0.749 1.178 0.576 0.252 0.762 0.5 0.393 NA NA NA NA 1.932 2.435 2.911 3.446 NA NA 1.011 0.233 1.836 0.727 0.42 1.278 0.569 0.807 0.306 0.92
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.459 1.247 0.867 1.423 0.566 0.277 1.011 0.593 NA 1 0.523 1.328 0.617 0 1.451 0.381 2.231 0.666 1.97 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.459 1.247 0.866 1.422 0.566 0.277 1.01 0.593 NA 1 0.523 1.327 0.618 0 1.452 0.383 2.229 0.667 1.97 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 1 0.488 1.368 0.84 1.253 0.586 0.235 0.732 0.466 0.465 NA NA NA NA 1.971 2.481 2.997 3.453 NA NA 0.504 0.152 0.778 0.325 0.222 0.531 0.266 0.325 0.138 0.251
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 1 0.459 1.256 0.741 1.307 0.586 0.305 0.788 0.688 NA 1 0.52 1.401 0.767 0 1.45 0.27 1.86 0.979 2.06 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 1 0.459 1.256 0.741 1.306 0.586 0.305 0.788 0.687 NA 1 0.52 1.401 0.767 0 1.45 0.27 1.859 0.98 2.06 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 1 0.481 1.303 0.764 1.272 0.572 0.255 0.656 0.508 NA 1 0.491 1.344 0.759 2.059 2.526 3.155 3.434 1.011 NA 0.016 0.055 0.145 0.161 NA NA NA NA NA NA
cuts_long_ml_r3 1 0.481 1.303 0.764 1.272 0.572 0.255 0.656 0.508 NA 1 0.491 1.344 0.759 2.059 2.526 3.155 3.434 1.011 NA 0.016 0.055 0.145 0.161 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 1 0.482 1.303 0.77 1.217 0.569 0.255 0.669 0.505 0.485 NA NA NA NA 2.066 2.528 3.165 3.439 NA NA 0.709 0.219 1.415 0.533 0.324 0.938 0.487 0.535 0.24 0.647
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 1 0.45 1.232 0.789 1.53 0.596 0.331 0.844 0.568 NA 1 0.464 1.375 0.706 0 1.609 0.315 2.115 0.922 1.82 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 1 0.45 1.232 0.789 1.53 0.595 0.331 0.843 0.567 NA 1 0.464 1.375 0.706 0 1.61 0.316 2.115 0.922 1.82 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 1 0.466 1.28 0.792 1.491 0.582 0.269 0.697 0.452 NA 1 0.439 1.298 0.714 1.817 2.456 2.812 3.401 0.959 NA 0.014 0.064 0.166 0.11 NA NA NA NA NA NA
cuts_long_ml_r4 1 0.466 1.28 0.792 1.491 0.582 0.269 0.697 0.452 NA 1 0.439 1.298 0.714 1.817 2.456 2.812 3.401 0.959 NA 0.014 0.064 0.166 0.11 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 1 0.465 1.279 0.789 1.38 0.591 0.271 0.683 0.45 0.555 NA NA NA NA 1.833 2.463 2.833 3.415 NA NA 0.562 0.164 1.163 0.368 0.226 0.74 0.335 0.384 0.163 0.488
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 1 0.461 1.257 0.766 1.328 0.657 0.305 0.918 0.607 NA 1 0.432 1.256 0.678 0 1.622 0.401 2.16 0.9 2.174 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r5 1 0.461 1.257 0.766 1.328 0.657 0.304 0.917 0.607 NA 1 0.432 1.256 0.678 0 1.622 0.401 2.16 0.9 2.174 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 1 0.468 1.312 0.767 1.315 0.617 0.242 0.648 0.502 NA 1 0.392 1.131 0.678 2.175 2.557 3.131 3.634 0.961 NA 0.003 0.076 0.308 0.091 NA NA NA NA NA NA
cuts_long_ml_r5 1 0.468 1.312 0.767 1.315 0.617 0.242 0.648 0.502 NA 1 0.392 1.131 0.678 2.175 2.557 3.131 3.634 0.961 NA 0.003 0.076 0.308 0.091 NA NA NA NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 1 0.47 1.302 0.762 1.254 0.609 0.239 0.667 0.502 0.505 NA NA NA NA 2.169 2.555 3.125 3.63 NA NA 0.674 0.157 1.044 0.37 0.226 0.707 0.297 0.442 0.152 0.41
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r6 1 0.485 1.279 0.801 1.461 0.554 0.279 0.899 0.605 NA 1 0.498 1.241 0.804 0 1.558 0.494 1.882 1.085 2.145 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 1 0.485 1.279 0.801 1.461 0.554 0.278 0.899 0.605 NA 1 0.498 1.241 0.804 0 1.558 0.494 1.882 1.085 2.145 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
