w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.52 1.358 0.847 1.129 0.604 0.252 0.728 0.473 NA 1 0.491 1.298 0.762 0 0.267 0.457 0.78 1.191 4.01 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.522 1.359 0.848 1.126 0.603 0.25 0.727 0.472 NA 1 0.492 1.3 0.763 0 0.265 0.454 0.776 1.184 4.009 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.521 1.357 0.847 1.128 0.601 0.25 0.728 0.471 NA 1 0.491 1.298 0.762 4.009 2.235 5.66 3.833 1.178 NA 0.003 0.003 0.005 0.003 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.521 1.358 0.847 1.13 0.602 0.249 0.727 0.47 NA 1 0.493 1.302 0.764 4.001 2.232 5.654 3.829 1.184 NA 0.004 0.003 0.005 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.521 1.357 0.846 1.121 0.602 0.249 0.727 0.471 -0.044 NA NA NA NA 4.012 2.237 5.663 3.836 NA NA 1.289 0.315 2.177 0.75 0.632 1.668 0.818 0.976 0.48 1.272
tso_long_bayes_r1 1 0.521 1.357 0.847 1.121 0.601 0.248 0.728 0.47 -0.045 NA NA NA NA 4.006 2.232 5.654 3.829 NA NA 1.288 0.313 2.167 0.752 0.63 1.661 0.815 0.977 0.479 1.272
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.486 1.283 0.77 1.279 0.548 0.266 0.727 0.513 NA 1 0.491 1.283 0.787 0 0.25 0.455 0.635 1.289 3.83 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.486 1.284 0.771 1.278 0.547 0.265 0.726 0.511 NA 1 0.492 1.285 0.787 0 0.246 0.444 0.635 1.279 3.83 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.484 1.283 0.769 1.281 0.543 0.266 0.719 0.509 NA 1 0.493 1.284 0.787 3.829 2.132 5.365 3.651 1.28 NA 0.006 0.001 0.008 0.006 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.485 1.282 0.768 1.284 0.542 0.265 0.72 0.509 NA 1 0.492 1.283 0.787 3.819 2.128 5.354 3.644 1.284 NA 0.006 0.001 0.01 0.006 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.485 1.283 0.771 1.285 0.542 0.265 0.719 0.506 0.038 NA NA NA NA 3.817 2.127 5.349 3.641 NA NA 1.386 0.336 2.274 0.863 0.678 1.76 0.869 1.085 0.532 1.39
tso_long_bayes_r2 1 0.485 1.283 0.77 1.286 0.542 0.265 0.719 0.506 0.039 NA NA NA NA 3.837 2.135 5.374 3.656 NA NA 1.384 0.335 2.276 0.862 0.677 1.764 0.87 1.083 0.53 1.388
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.499 1.302 0.783 1.161 0.593 0.267 0.747 0.465 NA 1 0.52 1.3 0.775 0 0.106 0.412 0.699 1.124 4.114 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.5 1.3 0.783 1.16 0.591 0.264 0.747 0.464 NA 1 0.519 1.299 0.774 0 0.108 0.411 0.703 1.123 4.114 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
