w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.514 1.343 0.89 1.071 0.846 0.312 0.913 0.676 NA 1 0.476 1.292 0.731 0 1.58 0.492 2.064 0.817 1.716 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.514 1.343 0.89 1.071 0.845 0.312 0.913 0.675 NA 1 0.476 1.293 0.731 0 1.58 0.492 2.064 0.817 1.716 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 1 0.489 1.278 0.828 1.215 0.573 0.254 0.756 0.541 NA 1 0.506 1.396 0.791 1.703 2.393 2.697 3.317 0.694 NA 0.282 0.056 0.139 0.145 NA NA NA NA NA NA
cuts_long_ml_r1 1 0.489 1.278 0.828 1.215 0.573 0.254 0.756 0.541 NA 1 0.506 1.395 0.791 1.703 2.393 2.697 3.317 0.694 NA 0.282 0.056 0.139 0.145 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.491 1.277 0.827 1.191 0.571 0.253 0.763 0.541 -0.083 NA NA NA NA 1.702 2.392 2.696 3.315 NA NA 0.994 0.236 1.512 0.59 0.352 0.976 0.508 0.595 0.273 0.778
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.563 1.586 0.873 0.961 0.909 0.377 0.816 0.652 NA 1 0.414 1.079 0.728 0 1.673 0.758 2.057 1.35 2.178 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.563 1.585 0.873 0.962 0.909 0.377 0.816 0.652 NA 1 0.414 1.08 0.728 0 1.673 0.756 2.056 1.349 2.178 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 1 0.504 1.403 0.796 1.162 0.643 0.268 0.592 0.554 NA 1 0.451 1.21 0.792 2.17 2.576 3.109 3.64 1.143 NA 0.271 0.106 0.286 0.099 NA NA NA NA NA NA
cuts_long_ml_r2 1 0.504 1.403 0.796 1.162 0.643 0.268 0.592 0.554 NA 1 0.451 1.21 0.792 2.17 2.576 3.109 3.64 1.143 NA 0.271 0.106 0.286 0.099 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 1 0.504 1.401 0.797 1.151 0.641 0.268 0.598 0.553 -0.048 NA NA NA NA 2.169 2.575 3.106 3.639 NA NA 1.423 0.343 1.983 0.822 0.501 1.385 0.661 0.933 0.407 1.094
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 1 0.572 1.342 0.848 1.066 0.837 0.338 0.997 0.733 NA 1 0.428 1.168 0.831 0 1.641 0.613 1.81 1.063 2.022 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 1 0.572 1.342 0.848 1.066 0.837 0.337 0.997 0.733 NA 1 0.428 1.168 0.83 0 1.641 0.613 1.81 1.063 2.022 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 1 0.545 1.318 0.881 1.124 0.662 0.249 0.793 0.486 NA 1 0.454 1.187 0.793 2.013 2.501 2.973 3.5 1.019 NA 0.17 0.093 0.219 0.237 NA NA NA NA NA NA
cuts_long_ml_r3 1 0.545 1.318 0.881 1.124 0.662 0.249 0.793 0.486 NA 1 0.454 1.187 0.793 2.013 2.501 2.973 3.5 1.019 NA 0.171 0.093 0.219 0.237 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 1 0.544 1.316 0.881 1.111 0.661 0.249 0.796 0.485 -0.055 NA NA NA NA 2.014 2.502 2.973 3.5 NA NA 1.201 0.306 1.677 0.89 0.468 1.23 0.557 0.817 0.379 0.974
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 1 0.469 1.306 0.788 1.216 0.752 0.332 0.942 0.58 NA 1 0.588 1.536 0.948 0 1.463 0.093 1.58 0.878 1.992 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 1 0.469 1.306 0.788 1.216 0.752 0.332 0.941 0.58 NA 1 0.588 1.536 0.948 0 1.463 0.093 1.58 0.878 1.992 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 1 0.498 1.345 0.808 1.194 0.608 0.245 0.716 0.473 NA 1 0.546 1.484 0.911 1.991 2.63 3.17 3.466 0.915 NA 0.155 0.09 0.199 0.113 NA NA NA NA NA NA
cuts_long_ml_r4 1 0.498 1.345 0.808 1.194 0.608 0.245 0.716 0.473 NA 1 0.546 1.484 0.911 1.991 2.63 3.17 3.466 0.915 NA 0.155 0.09 0.199 0.113 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 1 0.498 1.345 0.808 1.204 0.608 0.245 0.716 0.473 0.055 NA NA NA NA 1.992 2.629 3.17 3.465 NA NA 1.055 0.36 2.193 0.862 0.483 1.344 0.738 0.826 0.453 1.215
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 1 0.543 1.526 0.85 0.967 0.767 0.328 0.958 0.634 NA 1 0.528 0.908 0.682 0 1.383 1.225 2.033 1.066 2.201 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r5 1 0.543 1.526 0.85 0.967 0.767 0.327 0.958 0.634 NA 1 0.529 0.908 0.682 0 1.383 1.224 2.033 1.066 2.201 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 1 0.549 1.389 0.809 1.054 0.621 0.23 0.802 0.492 NA 1 0.508 1.016 0.725 2.201 2.546 3.229 3.534 0.973 NA 0.139 0.105 0.256 0.137 NA NA NA NA NA NA
cuts_long_ml_r5 1 0.549 1.389 0.809 1.054 0.621 0.23 0.802 0.492 NA 1 0.508 1.016 0.725 2.201 2.546 3.229 3.534 0.972 NA 0.14 0.105 0.256 0.137 NA NA NA NA NA NA
