w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.534 1.373 0.71 1.625 0.567 0.308 0.903 0.592 NA 1 0.306 0.905 0.947 0 1.842 1.19 1.564 0.683 2.051 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.534 1.364 0.717 1.557 0.565 0.294 0.902 0.598 NA 1 0.327 0.965 0.906 0 1.799 1.066 1.645 0.754 2.05 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.514 1.315 0.799 1.392 0.579 0.248 0.692 0.491 NA 1 0.395 1.141 0.756 2.054 2.471 3.047 3.507 0.907 NA 0.006 0.084 0.279 0.138 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.513 1.314 0.798 1.395 0.578 0.248 0.692 0.491 NA 1 0.397 1.142 0.755 2.046 2.468 3.041 3.502 0.909 NA 0.007 0.083 0.281 0.137 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.514 1.322 0.799 1.17 0.582 0.25 0.676 0.496 0.505 NA NA NA NA 2.059 2.473 3.056 3.51 NA NA 0.811 0.2 1.27 0.576 0.295 0.897 0.369 0.603 0.202 0.552
tso_long_bayes_r1 1 0.512 1.319 0.797 1.159 0.58 0.25 0.677 0.496 0.498 NA NA NA NA 2.063 2.476 3.062 3.509 NA NA 0.824 0.201 1.296 0.587 0.301 0.911 0.379 0.616 0.209 0.568
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 1 0.46 1.225 0.771 1.946 0.651 0.305 0.676 0.52 NA 1 -1.594 -12.233 8.676 0 5.961 29.528 -15.078 0.001 2.165 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.474 1.253 0.776 1.404 0.632 0.255 0.662 0.52 NA 1 0.414 1.063 0.734 2.19 2.527 3.114 3.672 0.582 NA 0.006 0.069 0.275 0.119 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.474 1.252 0.775 1.406 0.632 0.255 0.661 0.52 NA 1 0.413 1.063 0.733 2.184 2.524 3.111 3.668 0.586 NA 0.006 0.069 0.276 0.118 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.473 1.254 0.782 1.182 0.637 0.257 0.667 0.511 0.497 NA NA NA NA 2.187 2.525 3.114 3.67 NA NA 0.502 0.151 0.783 0.37 0.193 0.506 0.226 0.361 0.124 0.254
tso_long_bayes_r2 1 0.472 1.253 0.781 1.177 0.636 0.257 0.667 0.511 0.49 NA NA NA NA 2.187 2.527 3.121 3.668 NA NA 0.502 0.15 0.785 0.371 0.194 0.51 0.228 0.363 0.125 0.256
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.456 1.161 0.826 1.751 0.585 0.27 0.946 0.591 NA 1 0.683 1.682 0.529 0 1.205 -0.265 2.433 0.388 1.915 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.461 1.183 0.811 1.601 0.58 0.262 0.962 0.613 NA 1 0.621 1.493 0.629 0 1.324 0.097 2.237 0.538 1.915 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
