w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.491 1.276 0.78 1.888 0.603 0.229 0.748 0.504 NA 1 0.516 1.3 0.803 0 0.138 0.392 0.578 0.629 3.996 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.491 1.277 0.78 1.887 0.601 0.228 0.745 0.503 NA 1 0.515 1.302 0.802 0 0.139 0.381 0.581 0.628 3.998 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.491 1.276 0.78 1.889 0.598 0.227 0.742 0.502 NA 1 0.515 1.3 0.804 3.989 2.194 5.579 3.783 0.628 NA 0.005 0.002 0.007 0.003 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.492 1.277 0.78 1.887 0.598 0.227 0.741 0.502 NA 1 0.515 1.299 0.803 3.986 2.193 5.575 3.779 0.629 NA 0.005 0.002 0.008 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.491 1.276 0.78 1.89 0.598 0.227 0.741 0.502 0.033 NA NA NA NA 3.986 2.193 5.575 3.78 NA NA 0.679 0.182 1.148 0.438 0.345 0.876 0.45 0.54 0.279 0.701
tso_long_bayes_r1 1 0.491 1.276 0.78 1.89 0.598 0.227 0.742 0.501 0.033 NA NA NA NA 3.976 2.188 5.562 3.773 NA NA 0.684 0.182 1.151 0.44 0.348 0.881 0.452 0.544 0.28 0.704
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.511 1.296 0.796 1.856 0.6 0.267 0.752 0.514 NA 1 0.496 1.309 0.749 0 0.239 0.396 0.821 0.544 3.972 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.511 1.296 0.796 1.856 0.599 0.266 0.749 0.513 NA 1 0.496 1.31 0.749 0 0.239 0.391 0.823 0.542 3.973 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.51 1.296 0.796 1.859 0.596 0.266 0.748 0.512 NA 1 0.497 1.309 0.751 3.966 2.206 5.586 3.793 0.538 NA 0.004 0.001 0.003 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.511 1.296 0.796 1.857 0.597 0.266 0.748 0.512 NA 1 0.498 1.312 0.752 3.964 2.205 5.584 3.791 0.543 NA 0.004 0.001 0.004 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.51 1.296 0.796 1.854 0.596 0.266 0.748 0.511 -0.015 NA NA NA NA 3.963 2.205 5.583 3.791 NA NA 0.593 0.146 1.011 0.336 0.291 0.77 0.381 0.441 0.219 0.577
tso_long_bayes_r2 1 0.51 1.296 0.795 1.854 0.596 0.266 0.748 0.511 -0.015 NA NA NA NA 3.941 2.194 5.552 3.775 NA NA 0.598 0.147 1.02 0.339 0.293 0.775 0.385 0.445 0.221 0.582
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.507 1.325 0.795 1.837 0.592 0.255 0.729 0.516 NA 1 0.48 1.3 0.816 0 0.283 0.397 0.531 0.451 4.073 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.507 1.325 0.796 1.837 0.592 0.254 0.727 0.514 NA 1 0.479 1.298 0.813 0 0.288 0.4 0.539 0.453 4.075 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
