w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.501 1.307 0.81 1.202 0.61 0.25 0.713 0.486 NA 1 0.499 1.278 0.804 0 0.201 0.482 0.586 1.259 4.08 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.501 1.306 0.81 1.203 0.608 0.249 0.713 0.485 NA 1 0.499 1.278 0.804 0 0.202 0.481 0.586 1.26 4.082 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.501 1.306 0.81 1.202 0.608 0.25 0.713 0.485 NA 1 0.499 1.278 0.804 4.092 2.243 5.71 3.876 1.261 NA 0.002 0 0.001 0.002 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.501 1.307 0.81 1.202 0.608 0.25 0.713 0.485 NA 1 0.499 1.277 0.804 4.041 2.218 5.646 3.837 1.272 NA 0.002 0 0.001 0.002 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.501 1.306 0.81 1.202 0.607 0.25 0.713 0.484 -0.006 NA NA NA NA 4.089 2.241 5.708 3.875 NA NA 1.354 0.336 2.206 0.875 0.673 1.727 0.859 1.085 0.541 1.387
tso_long_bayes_r1 1 0.501 1.306 0.81 1.203 0.607 0.249 0.713 0.484 -0.006 NA NA NA NA 4.097 2.245 5.715 3.88 NA NA 1.35 0.336 2.205 0.874 0.673 1.724 0.86 1.084 0.541 1.386
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.498 1.306 0.801 1.197 0.617 0.253 0.698 0.499 NA 1 0.503 1.27 0.775 0 0.187 0.533 0.703 1.32 4.082 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.498 1.306 0.801 1.197 0.617 0.253 0.696 0.498 NA 1 0.503 1.271 0.776 0 0.187 0.529 0.702 1.321 4.084 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.498 1.307 0.802 1.196 0.617 0.253 0.696 0.498 NA 1 0.504 1.271 0.775 4.095 2.248 5.731 3.878 1.323 NA 0.001 0.001 0.002 0.001 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.498 1.306 0.801 1.197 0.617 0.253 0.696 0.498 NA 1 0.504 1.27 0.775 4.069 2.235 5.699 3.858 1.317 NA 0.001 0.001 0.002 0.001 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.498 1.306 0.801 1.196 0.617 0.253 0.695 0.498 -0.003 NA NA NA NA 4.094 2.249 5.733 3.879 NA NA 1.418 0.36 2.285 0.854 0.713 1.799 0.904 1.098 0.553 1.394
tso_long_bayes_r2 1 0.498 1.307 0.801 1.196 0.617 0.253 0.695 0.498 -0.003 NA NA NA NA 4.107 2.255 5.747 3.887 NA NA 1.417 0.359 2.284 0.852 0.713 1.797 0.904 1.097 0.553 1.392
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.492 1.291 0.794 1.213 0.602 0.254 0.696 0.495 NA 1 0.508 1.299 0.8 0 0.161 0.421 0.607 1.681 4.215 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.492 1.291 0.794 1.213 0.6 0.253 0.695 0.494 NA 1 0.509 1.3 0.8 0 0.16 0.415 0.604 1.685 4.217 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
