w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.484 1.249 0.826 1.365 0.61 0.335 1.01 0.652 NA 1 0.438 1.354 0.695 0 1.614 0.186 2.082 1.142 2.062 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.487 1.252 0.828 1.363 0.61 0.324 0.998 0.641 NA 1 0.438 1.363 0.696 0 1.614 0.165 2.079 1.133 2.063 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.504 1.316 0.833 1.316 0.606 0.26 0.816 0.5 NA 1 0.414 1.272 0.704 2.064 2.515 2.975 3.524 1.185 NA 0.014 0.081 0.22 0.146 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.505 1.319 0.834 1.314 0.607 0.26 0.814 0.499 NA 1 0.415 1.273 0.704 2.055 2.513 2.969 3.518 1.177 NA 0.014 0.081 0.219 0.146 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.506 1.323 0.84 1.126 0.616 0.262 0.818 0.492 0.511 NA NA NA NA 2.07 2.521 2.987 3.533 NA NA 1.133 0.255 1.955 0.671 0.427 1.39 0.584 0.785 0.29 0.859
tso_long_bayes_r1 1 0.503 1.316 0.837 1.126 0.612 0.262 0.819 0.492 0.504 NA NA NA NA 2.017 2.502 2.924 3.5 NA NA 1.093 0.25 1.913 0.647 0.413 1.354 0.568 0.757 0.279 0.828
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.525 1.346 0.754 1.325 0.577 0.301 0.952 0.678 NA 1 0.365 1.185 0.745 0 1.755 0.589 1.972 0.834 2.087 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.524 1.347 0.757 1.323 0.577 0.293 0.937 0.67 NA 1 0.369 1.201 0.747 0 1.748 0.558 1.971 0.826 2.081 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.522 1.383 0.782 1.292 0.587 0.259 0.675 0.572 NA 1 0.376 1.149 0.726 2.082 2.514 3.052 3.529 0.841 NA 0.008 0.05 0.262 0.097 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.521 1.382 0.782 1.295 0.587 0.259 0.676 0.571 NA 1 0.377 1.15 0.727 2.087 2.516 3.058 3.531 0.843 NA 0.009 0.05 0.263 0.096 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.516 1.376 0.784 1.128 0.591 0.261 0.666 0.567 0.508 NA NA NA NA 2.055 2.502 3.011 3.51 NA NA 0.728 0.147 1.171 0.455 0.257 0.813 0.289 0.511 0.18 0.496
tso_long_bayes_r2 1 0.515 1.375 0.782 1.117 0.59 0.262 0.666 0.569 0.501 NA NA NA NA 2.031 2.492 2.974 3.493 NA NA 0.726 0.141 1.156 0.456 0.251 0.806 0.281 0.512 0.177 0.494
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.519 1.216 0.785 1.457 0.563 0.303 1.024 0.627 NA 1 0.438 1.217 0.721 0 1.67 0.582 2.063 0.978 2.186 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.519 1.217 0.787 1.456 0.563 0.294 1.009 0.618 NA 1 0.44 1.224 0.72 0 1.665 0.571 2.067 0.971 2.185 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
