w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.49 1.223 0.866 0.559 0.806 0.301 1.168 0.604 NA 1 0.54 1.193 0.649 0 1.404 0.685 2.276 1.532 2.341 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.49 1.223 0.865 0.559 0.805 0.3 1.167 0.603 NA 1 0.54 1.193 0.649 0 1.404 0.685 2.276 1.533 2.341 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 1 0.503 1.214 0.782 0.634 0.606 0.221 0.841 0.502 NA 1 0.525 1.184 0.661 2.349 2.671 3.469 3.798 1.497 NA 0.183 0.083 0.332 0.122 NA NA NA NA NA NA
cuts_long_ml_r1 1 0.503 1.214 0.782 0.634 0.606 0.221 0.841 0.502 NA 1 0.525 1.184 0.661 2.349 2.671 3.469 3.798 1.497 NA 0.183 0.083 0.331 0.122 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.502 1.214 0.783 0.638 0.606 0.222 0.841 0.501 0.05 NA NA NA NA 2.348 2.671 3.468 3.798 NA NA 1.675 0.494 2.426 0.773 0.792 1.764 0.919 0.978 0.516 1.184
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.454 1.288 0.796 0.558 0.753 0.352 0.958 0.644 NA 1 0.575 1.419 0.864 0 1.37 0.155 1.75 1.836 2.04 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.455 1.288 0.796 0.557 0.752 0.351 0.957 0.644 NA 1 0.575 1.419 0.863 0 1.37 0.156 1.75 1.836 2.04 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
