w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.502 1.312 0.805 1.82 0.604 0.257 0.706 0.51 NA 1 0.514 1.316 0.793 0 0.143 0.34 0.627 0.66 3.937 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.502 1.312 0.805 1.82 0.602 0.256 0.704 0.509 NA 1 0.513 1.317 0.793 0 0.146 0.336 0.624 0.661 3.938 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.502 1.312 0.805 1.82 0.601 0.257 0.703 0.51 NA 1 0.514 1.316 0.793 3.944 2.17 5.529 3.753 0.661 NA 0.003 0.001 0.003 0.001 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.502 1.312 0.805 1.82 0.602 0.256 0.703 0.51 NA 1 0.514 1.316 0.793 3.92 2.159 5.498 3.733 0.663 NA 0.002 0.001 0.003 0.001 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.502 1.312 0.805 1.819 0.601 0.256 0.703 0.51 -0.007 NA NA NA NA 3.942 2.17 5.526 3.75 NA NA 0.715 0.189 1.235 0.449 0.365 0.936 0.48 0.564 0.29 0.742
tso_long_bayes_r1 1 0.503 1.312 0.805 1.82 0.601 0.256 0.703 0.51 -0.007 NA NA NA NA 3.959 2.179 5.548 3.764 NA NA 0.721 0.191 1.245 0.453 0.368 0.943 0.486 0.57 0.293 0.748
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.505 1.319 0.809 1.834 0.566 0.256 0.671 0.498 NA 1 0.496 1.281 0.792 0 0.217 0.487 0.627 0.591 4.06 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.505 1.318 0.809 1.834 0.565 0.255 0.67 0.496 NA 1 0.496 1.282 0.792 0 0.219 0.482 0.625 0.593 4.061 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.505 1.319 0.809 1.833 0.565 0.256 0.67 0.496 NA 1 0.496 1.282 0.792 4.066 2.235 5.696 3.847 0.592 NA 0.001 0.001 0.002 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.505 1.319 0.809 1.835 0.566 0.255 0.669 0.496 NA 1 0.496 1.282 0.792 4.055 2.23 5.682 3.837 0.592 NA 0.001 0 0.002 0.002 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.505 1.318 0.809 1.833 0.565 0.255 0.67 0.496 0.003 NA NA NA NA 4.066 2.235 5.696 3.846 NA NA 0.64 0.157 1.049 0.403 0.317 0.818 0.405 0.505 0.251 0.647
tso_long_bayes_r2 1 0.505 1.319 0.809 1.833 0.565 0.255 0.669 0.496 0.004 NA NA NA NA 4.079 2.241 5.711 3.856 NA NA 0.644 0.158 1.055 0.404 0.318 0.822 0.408 0.508 0.252 0.65
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.511 1.313 0.812 1.777 0.612 0.251 0.732 0.49 NA 1 0.472 1.255 0.782 0 0.314 0.569 0.673 0.681 4.127 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.511 1.313 0.812 1.776 0.612 0.25 0.731 0.489 NA 1 0.471 1.256 0.782 0 0.315 0.566 0.673 0.681 4.128 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
