w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.494 1.31 0.786 2.359 0.616 0.29 0.756 0.532 NA 1 0.55 1.061 0.81 0 1.433 0.876 1.882 0.39 1.948 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.499 1.31 0.79 2.345 0.611 0.275 0.748 0.516 NA 1 0.524 1.066 0.806 0 1.484 0.864 1.889 0.406 1.95 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.501 1.307 0.797 2.33 0.608 0.259 0.704 0.487 NA 1 0.481 1.085 0.775 1.952 2.506 2.945 3.464 0.422 NA 0.003 0.041 0.083 0.032 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.501 1.306 0.797 2.33 0.607 0.259 0.705 0.487 NA 1 0.481 1.086 0.775 1.95 2.505 2.943 3.462 0.424 NA 0.004 0.042 0.083 0.032 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.501 1.305 0.798 1.826 0.608 0.259 0.709 0.483 0.496 NA NA NA NA 1.942 2.501 2.932 3.455 NA NA 0.381 0.131 0.499 0.251 0.177 0.396 0.212 0.29 0.131 0.28
tso_long_bayes_r1 1 0.501 1.306 0.798 1.818 0.608 0.259 0.708 0.484 0.496 NA NA NA NA 1.946 2.505 2.939 3.458 NA NA 0.381 0.13 0.495 0.25 0.179 0.395 0.211 0.291 0.132 0.28
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.501 1.342 0.77 2.349 0.607 0.282 0.736 0.556 NA 1 0.428 0.784 0.947 0 1.649 1.403 1.629 0.286 2.016 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.497 1.336 0.778 2.279 0.602 0.27 0.751 0.552 NA 1 0.463 0.917 0.868 0 1.578 1.133 1.791 0.36 2.016 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.494 1.323 0.798 2.222 0.607 0.26 0.709 0.512 NA 1 0.482 1.07 0.752 2.023 2.515 2.99 3.545 0.41 NA 0.003 0.025 0.097 0.051 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.494 1.323 0.799 2.223 0.607 0.26 0.709 0.512 NA 1 0.481 1.069 0.753 2.015 2.511 2.979 3.539 0.411 NA 0.003 0.025 0.097 0.05 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.494 1.321 0.798 1.755 0.606 0.259 0.716 0.512 0.489 NA NA NA NA 2.025 2.516 2.993 3.546 NA NA 0.388 0.116 0.51 0.262 0.184 0.398 0.211 0.29 0.128 0.256
tso_long_bayes_r2 1 0.494 1.32 0.798 1.749 0.605 0.259 0.716 0.512 0.488 NA NA NA NA 2.028 2.517 2.995 3.55 NA NA 0.377 0.113 0.492 0.257 0.179 0.386 0.204 0.284 0.125 0.247
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.483 1.285 0.815 2.467 0.612 0.282 0.755 0.512 NA 1 0.617 1.302 0.608 0 1.272 0.419 2.284 0.4 1.985 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.493 1.296 0.812 2.401 0.612 0.271 0.73 0.503 NA 1 0.563 1.267 0.643 0 1.379 0.488 2.213 0.464 1.983 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
