w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.518 1.334 0.811 1.886 0.563 0.3 0.848 0.564 NA 1 0.424 1.074 0.75 0 1.64 0.853 1.949 0.672 2.059 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.517 1.331 0.811 1.889 0.562 0.294 0.843 0.56 NA 1 0.428 1.085 0.75 0 1.633 0.827 1.95 0.671 2.055 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.517 1.332 0.817 1.885 0.561 0.266 0.762 0.529 NA 1 0.425 1.081 0.738 2.053 2.509 3.057 3.491 0.674 NA 0.008 0.037 0.097 0.033 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.518 1.332 0.818 1.885 0.562 0.266 0.761 0.529 NA 1 0.426 1.082 0.737 2.053 2.507 3.056 3.49 0.671 NA 0.009 0.037 0.096 0.033 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.515 1.333 0.817 1.64 0.563 0.267 0.758 0.526 0.5 NA NA NA NA 2.054 2.507 3.056 3.491 NA NA 0.506 0.118 0.533 0.275 0.197 0.475 0.191 0.35 0.13 0.308
tso_long_bayes_r1 1 0.514 1.327 0.814 1.638 0.561 0.266 0.76 0.527 0.488 NA NA NA NA 2.036 2.501 3.029 3.475 NA NA 0.5 0.115 0.543 0.279 0.194 0.476 0.192 0.349 0.129 0.313
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.524 1.338 0.833 2.066 0.691 0.291 0.771 0.548 NA 1 0.546 1.338 0.538 0 1.408 0.277 2.406 0.52 2.124 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.526 1.342 0.831 2.053 0.687 0.286 0.765 0.546 NA 1 0.536 1.327 0.552 0 1.426 0.297 2.375 0.538 2.126 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.543 1.372 0.825 1.982 0.682 0.261 0.699 0.495 NA 1 0.486 1.24 0.618 2.119 2.563 3.12 3.549 0.597 NA 0.018 0.032 0.075 0.079 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.543 1.373 0.826 1.981 0.682 0.261 0.696 0.493 NA 1 0.486 1.237 0.619 2.117 2.562 3.114 3.548 0.599 NA 0.018 0.032 0.076 0.078 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.539 1.355 0.82 1.691 0.674 0.261 0.717 0.486 0.531 NA NA NA NA 2.102 2.553 3.091 3.534 NA NA 0.393 0.108 0.609 0.151 0.16 0.438 0.213 0.199 0.061 0.182
tso_long_bayes_r2 1 0.538 1.354 0.818 1.676 0.674 0.261 0.715 0.488 0.523 NA NA NA NA 2.126 2.567 3.126 3.549 NA NA 0.395 0.106 0.595 0.157 0.159 0.434 0.209 0.202 0.061 0.184
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.475 1.239 0.817 2.102 0.534 0.303 0.797 0.621 NA 1 0.47 1.343 0.652 0 1.564 0.309 2.221 0.669 1.936 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.476 1.24 0.815 2.099 0.532 0.298 0.791 0.615 NA 1 0.47 1.341 0.658 0 1.566 0.314 2.212 0.671 1.934 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
