w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.516 1.233 0.79 1.258 0.722 0.356 0.978 0.662 NA 1 0.428 1.318 0.77 0 1.607 0.409 1.919 1.185 2.027 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.514 1.234 0.793 1.257 0.709 0.336 0.965 0.642 NA 1 0.429 1.314 0.768 0 1.604 0.415 1.923 1.188 2.026 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.498 1.254 0.8 1.277 0.594 0.257 0.801 0.488 NA 1 0.448 1.298 0.763 2.034 2.477 3.088 3.485 1.152 NA 0.14 0.108 0.198 0.183 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.498 1.255 0.8 1.277 0.594 0.257 0.801 0.488 NA 1 0.447 1.294 0.76 2.026 2.472 3.079 3.479 1.159 NA 0.139 0.108 0.2 0.184 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.499 1.256 0.801 1.278 0.594 0.257 0.8 0.488 0.015 NA NA NA NA 2.027 2.473 3.079 3.478 NA NA 1.396 0.364 2.295 0.912 0.567 1.608 0.712 0.938 0.419 1.233
tso_long_bayes_r1 1 0.498 1.255 0.801 1.278 0.594 0.257 0.801 0.488 0.014 NA NA NA NA 2.032 2.476 3.09 3.483 NA NA 1.396 0.361 2.299 0.913 0.567 1.611 0.712 0.941 0.421 1.239
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.568 1.392 0.923 1.047 0.824 0.353 1.182 0.589 NA 1 0.411 1.192 0.615 0 1.702 0.617 2.324 1.388 2.027 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.562 1.38 0.911 1.063 0.806 0.329 1.157 0.578 NA 1 0.415 1.199 0.62 0 1.693 0.602 2.314 1.38 2.027 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.512 1.324 0.819 1.199 0.596 0.236 0.854 0.489 NA 1 0.467 1.268 0.71 2.033 2.536 3.039 3.575 1.177 NA 0.276 0.124 0.346 0.129 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.512 1.324 0.818 1.2 0.596 0.236 0.854 0.489 NA 1 0.466 1.265 0.708 2.025 2.531 3.031 3.569 1.187 NA 0.276 0.124 0.345 0.129 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.511 1.324 0.819 1.199 0.596 0.236 0.854 0.489 0.002 NA NA NA NA 2.025 2.532 3.031 3.569 NA NA 1.573 0.41 2.407 0.774 0.581 1.63 0.756 0.906 0.429 1.126
tso_long_bayes_r2 1 0.511 1.324 0.819 1.198 0.596 0.236 0.854 0.49 0.001 NA NA NA NA 2.029 2.536 3.042 3.573 NA NA 1.578 0.408 2.409 0.779 0.583 1.633 0.758 0.913 0.431 1.132
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.617 1.33 0.892 1.283 0.761 0.282 0.936 0.665 NA 1 0.153 1.418 0.646 0 2.14 0.107 2.156 0.599 1.914 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.601 1.32 0.885 1.223 0.747 0.286 0.935 0.644 NA 1 0.22 1.419 0.687 0 2.011 0.105 2.077 0.665 1.914 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
