w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.511 1.383 0.822 1.956 0.608 0.362 0.773 0.677 NA 1 0.237 0.181 0.405 0 2.011 2.505 2.671 0.582 1.812 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.511 1.383 0.822 1.955 0.609 0.361 0.772 0.676 NA 1 0.237 0.182 0.406 0 2.01 2.503 2.67 0.582 1.812 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 1 0.489 1.311 0.808 1.77 0.579 0.251 0.755 0.511 NA 1 0.494 0.972 0.751 1.813 2.437 2.837 3.406 0.527 NA 0.267 0.101 0.239 0.127 NA NA NA NA NA NA
cuts_long_ml_r1 1 0.489 1.311 0.808 1.77 0.579 0.251 0.755 0.511 NA 1 0.494 0.973 0.751 1.813 2.437 2.837 3.406 0.527 NA 0.267 0.101 0.239 0.127 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.489 1.311 0.807 1.772 0.579 0.251 0.755 0.511 0.006 NA NA NA NA 1.813 2.437 2.837 3.406 NA NA 0.789 0.23 0.736 0.425 0.262 0.485 0.27 0.409 0.183 0.387
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.495 1.243 0.802 2.071 0.774 0.242 1.147 0.654 NA 1 7.83 4.106 1.651 0 -12.29 -4.888 0.34 0.003 1.879 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.495 1.242 0.802 2.071 0.773 0.242 1.146 0.654 NA 1 7.741 4.106 1.655 0 -12.122 -4.888 0.332 0.003 1.879 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 1 0.503 1.259 0.786 1.746 0.615 0.249 0.8 0.529 NA 1 0.598 1.341 0.925 1.877 2.419 2.83 3.444 0.301 NA 0.189 0.106 0.306 0.129 NA NA NA NA NA NA
cuts_long_ml_r2 1 0.503 1.259 0.786 1.746 0.616 0.249 0.8 0.529 NA 1 0.598 1.341 0.925 1.877 2.419 2.83 3.444 0.302 NA 0.189 0.106 0.305 0.129 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 1 0.502 1.259 0.786 1.738 0.616 0.249 0.798 0.529 -0.035 NA NA NA NA 1.877 2.419 2.83 3.444 NA NA 0.496 0.215 0.856 0.391 0.18 0.401 0.257 0.293 0.163 0.377
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 1 0.447 1.384 0.758 2.084 0.793 0.318 0.856 0.633 NA 1 0.732 0.789 1.086 0 1.102 1.458 1.354 0.295 1.965 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 1 0.447 1.384 0.757 2.081 0.792 0.318 0.859 0.63 NA 1 0.726 0.795 1.091 0 1.114 1.444 1.345 0.298 1.965 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 1 0.48 1.31 0.788 1.84 0.647 0.253 0.803 0.481 NA 1 0.478 1.199 0.81 1.966 2.538 3.007 3.493 0.568 NA 0.114 0.088 0.257 0.181 NA NA NA NA NA NA
cuts_long_ml_r3 1 0.48 1.31 0.788 1.84 0.647 0.253 0.804 0.481 NA 1 0.478 1.2 0.81 1.966 2.538 3.007 3.493 0.568 NA 0.114 0.088 0.257 0.181 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 1 0.48 1.31 0.789 1.841 0.647 0.253 0.804 0.481 0.008 NA NA NA NA 1.966 2.538 3.007 3.493 NA NA 0.68 0.217 1.071 0.553 0.275 0.682 0.312 0.45 0.223 0.559
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 1 0.491 1.412 0.833 1.917 0.789 0.27 0.872 0.726 NA 1 0.724 0.659 0.458 0 0.988 1.739 2.663 0.41 2.138 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 1 0.492 1.412 0.833 1.916 0.787 0.27 0.872 0.724 NA 1 0.721 0.658 0.455 0 0.995 1.741 2.668 0.413 2.138 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 1 0.487 1.315 0.789 1.87 0.581 0.249 0.787 0.524 NA 1 0.639 1.118 0.705 2.136 2.535 3.15 3.639 0.478 NA 0.198 0.06 0.241 0.206 NA NA NA NA NA NA
cuts_long_ml_r4 1 0.487 1.315 0.789 1.87 0.581 0.249 0.787 0.524 NA 1 0.639 1.118 0.705 2.136 2.535 3.15 3.639 0.478 NA 0.198 0.06 0.241 0.206 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
