w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.497 1.309 0.78 2.1 0.593 0.241 0.868 0.529 NA 1 0.506 1.148 0.709 0 1.517 0.835 2.076 0.981 1.955 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.498 1.307 0.781 2.1 0.589 0.237 0.868 0.522 NA 1 0.505 1.152 0.707 0 1.521 0.832 2.081 0.976 1.957 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.498 1.305 0.787 2.106 0.556 0.221 0.805 0.434 NA 1 0.506 1.177 0.712 1.965 2.51 3.09 3.47 0.945 NA 0.058 0.021 0.066 0.099 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.499 1.304 0.785 2.104 0.555 0.221 0.804 0.434 NA 1 0.508 1.18 0.714 1.953 2.504 3.077 3.462 0.945 NA 0.059 0.021 0.064 0.099 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.497 1.303 0.787 1.982 0.559 0.224 0.806 0.426 0.49 NA NA NA NA 1.942 2.498 3.061 3.452 NA NA 0.662 0.189 0.803 0.374 0.308 0.658 0.363 0.418 0.207 0.421
tso_long_bayes_r1 1 0.497 1.3 0.788 1.951 0.558 0.224 0.81 0.425 0.478 NA NA NA NA 1.932 2.494 3.052 3.449 NA NA 0.659 0.186 0.805 0.361 0.304 0.659 0.36 0.412 0.202 0.413
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.468 1.241 0.801 1.863 0.636 0.286 0.807 0.53 NA 1 0.578 1.23 0.674 0 1.292 0.585 2.132 0.892 2.053 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.472 1.243 0.799 1.849 0.634 0.282 0.801 0.528 NA 1 0.569 1.216 0.679 0 1.311 0.606 2.123 0.907 2.055 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.494 1.259 0.8 1.799 0.629 0.248 0.746 0.504 NA 1 0.52 1.198 0.684 2.062 2.486 3.122 3.521 0.955 NA 0.009 0.048 0.067 0.031 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.494 1.259 0.799 1.798 0.628 0.248 0.746 0.504 NA 1 0.52 1.197 0.684 2.052 2.48 3.107 3.516 0.957 NA 0.01 0.049 0.067 0.031 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.489 1.242 0.792 1.65 0.618 0.248 0.773 0.493 0.556 NA NA NA NA 2.065 2.485 3.124 3.522 NA NA 0.601 0.237 0.899 0.253 0.328 0.695 0.409 0.37 0.2 0.41
tso_long_bayes_r2 1 0.488 1.237 0.788 1.627 0.614 0.248 0.775 0.495 0.55 NA NA NA NA 2.067 2.486 3.128 3.529 NA NA 0.563 0.224 0.846 0.237 0.304 0.651 0.384 0.345 0.185 0.382
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.453 1.308 0.806 1.89 0.553 0.297 0.843 0.542 NA 1 0.626 1.284 0.745 0 1.214 0.429 2.037 0.594 2.115 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.455 1.308 0.806 1.879 0.551 0.294 0.838 0.539 NA 1 0.622 1.292 0.751 0 1.224 0.414 2.023 0.6 2.117 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
