w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.513 1.2 0.763 2.016 0.572 0.253 0.75 0.549 NA 1 0.534 1.34 0.825 0 1.389 0.28 1.816 0.738 2.051 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.513 1.2 0.763 2.019 0.569 0.249 0.747 0.543 NA 1 0.535 1.344 0.829 0 1.388 0.271 1.813 0.739 2.047 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.517 1.206 0.768 2.008 0.565 0.238 0.714 0.49 NA 1 0.531 1.329 0.813 2.053 2.485 3.031 3.511 0.743 NA 0.017 0.016 0.033 0.062 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.516 1.206 0.767 2.007 0.566 0.238 0.714 0.491 NA 1 0.532 1.331 0.814 2.046 2.482 3.023 3.505 0.741 NA 0.017 0.015 0.034 0.062 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.515 1.217 0.774 1.87 0.559 0.242 0.701 0.489 0.504 NA NA NA NA 2.062 2.49 3.042 3.517 NA NA 0.418 0.135 0.805 0.328 0.206 0.544 0.312 0.343 0.165 0.426
tso_long_bayes_r1 1 0.514 1.214 0.77 1.852 0.556 0.242 0.701 0.49 0.484 NA NA NA NA 2.085 2.5 3.077 3.534 NA NA 0.446 0.137 0.85 0.354 0.218 0.579 0.324 0.371 0.176 0.46
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 1 0.475 1.277 0.834 1.893 0.653 0.272 0.808 0.535 NA 1 0.599 1.297 0.714 0 1.281 0.385 2.005 0.542 2.03 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 1 0.476 1.278 0.832 1.89 0.651 0.269 0.802 0.532 NA 1 0.594 1.309 0.721 0 1.294 0.368 1.995 0.544 2.026 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.487 1.3 0.831 1.844 0.643 0.254 0.71 0.484 NA 1 0.548 1.237 0.738 2.032 2.498 3.022 3.457 0.588 NA 0.015 0.026 0.097 0.058 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.486 1.3 0.83 1.846 0.643 0.254 0.71 0.485 NA 1 0.547 1.238 0.739 2.025 2.493 3.015 3.451 0.587 NA 0.015 0.026 0.097 0.058 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.488 1.3 0.832 1.737 0.646 0.253 0.716 0.482 0.47 NA NA NA NA 2.028 2.496 3.018 3.452 NA NA 0.37 0.149 0.567 0.198 0.202 0.404 0.249 0.233 0.132 0.233
tso_long_bayes_r2 1 0.486 1.297 0.829 1.726 0.644 0.253 0.715 0.482 0.454 NA NA NA NA 2.051 2.505 3.053 3.468 NA NA 0.375 0.151 0.58 0.208 0.207 0.415 0.256 0.241 0.138 0.244
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.528 1.377 0.772 1.96 0.65 0.266 0.788 0.529 NA 1 0.433 1.026 0.808 0 1.623 0.895 1.872 0.647 1.974 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.526 1.372 0.774 1.951 0.648 0.261 0.787 0.527 NA 1 0.443 1.056 0.808 0 1.606 0.839 1.878 0.658 1.968 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
