w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 1 0.536 1.421 0.831 1.08 1.112 0.374 0.88 0.572 NA 1 0.428 1.317 0.785 0 1.619 0.178 1.879 1.531 2.098 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 1 0.536 1.421 0.831 1.08 1.112 0.374 0.88 0.572 NA 1 0.428 1.317 0.785 0 1.619 0.178 1.879 1.531 2.098 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 1 0.493 1.325 0.78 1.243 0.72 0.253 0.728 0.473 NA 1 0.458 1.375 0.815 2.1 2.51 2.938 3.528 1.388 NA 0.389 0.124 0.159 0.102 NA NA NA NA NA NA
cuts_long_ml_r1 1 0.493 1.325 0.78 1.243 0.72 0.253 0.728 0.473 NA 1 0.458 1.375 0.815 2.1 2.51 2.938 3.528 1.388 NA 0.389 0.124 0.159 0.102 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 1 0.493 1.324 0.78 1.257 0.719 0.252 0.728 0.474 0.07 NA NA NA NA 2.1 2.51 2.938 3.528 NA NA 1.76 0.411 2.755 1.01 0.613 1.876 0.876 1.136 0.502 1.534
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 1 0.427 1.229 0.695 1.357 0.776 0.359 0.906 0.632 NA 1 0.776 1.729 1.131 0 0.919 -0.396 1.241 0.457 2.066 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 1 0.427 1.229 0.695 1.356 0.776 0.358 0.906 0.631 NA 1 0.775 1.729 1.131 0 0.92 -0.396 1.242 0.458 2.066 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 1 0.489 1.294 0.761 1.201 0.659 0.253 0.72 0.489 NA 1 0.619 1.585 0.988 2.069 2.517 3.177 3.572 0.565 NA 0.168 0.118 0.169 0.144 NA NA NA NA NA NA
cuts_long_ml_r2 1 0.489 1.294 0.761 1.201 0.659 0.253 0.72 0.489 NA 1 0.619 1.584 0.988 2.069 2.517 3.177 3.572 0.565 NA 0.168 0.118 0.169 0.144 NA NA NA NA NA NA
