w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 1 0.511 1.384 0.822 1.955 0.614 0.362 0.777 0.679 NA 1 0.238 0.181 0.407 0 2.008 2.503 2.667 0.596 1.812 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 1 0.51 1.383 0.823 1.951 0.613 0.343 0.774 0.66 NA 1 0.243 0.186 0.415 0 2 2.5 2.654 0.595 1.812 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 1 0.489 1.312 0.808 1.773 0.58 0.252 0.759 0.513 NA 1 0.504 1 0.766 1.807 2.435 2.831 3.403 0.515 NA 0.292 0.107 0.254 0.138 NA NA NA NA NA NA
cuts_long_bayes_r1 1 0.489 1.311 0.808 1.772 0.58 0.252 0.759 0.513 NA 1 0.502 0.993 0.761 1.816 2.437 2.837 3.407 0.519 NA 0.288 0.107 0.255 0.136 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 1 0.489 1.311 0.808 1.774 0.58 0.252 0.758 0.513 0.007 NA NA NA NA 1.811 2.438 2.836 3.404 NA NA 0.889 0.259 0.836 0.479 0.295 0.549 0.304 0.46 0.206 0.438
tso_long_bayes_r1 1 0.489 1.311 0.808 1.773 0.58 0.252 0.758 0.513 0.007 NA NA NA NA 1.786 2.426 2.815 3.393 NA NA 0.886 0.259 0.834 0.478 0.295 0.548 0.303 0.459 0.205 0.437
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 1 0.503 1.26 0.787 1.747 0.618 0.25 0.803 0.53 NA 1 0.62 1.392 0.956 1.88 2.419 2.835 3.447 0.284 NA 0.207 0.112 0.323 0.139 NA NA NA NA NA NA
cuts_long_bayes_r2 1 0.503 1.259 0.787 1.747 0.616 0.25 0.803 0.53 NA 1 0.614 1.379 0.951 1.878 2.42 2.831 3.445 0.288 NA 0.206 0.112 0.322 0.139 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 1 0.503 1.26 0.787 1.739 0.618 0.25 0.801 0.53 -0.035 NA NA NA NA 1.881 2.421 2.833 3.449 NA NA 0.562 0.242 0.963 0.441 0.203 0.453 0.288 0.329 0.183 0.424
tso_long_bayes_r2 1 0.503 1.26 0.786 1.739 0.617 0.25 0.801 0.53 -0.035 NA NA NA NA 1.9 2.435 2.866 3.473 NA NA 0.559 0.241 0.964 0.44 0.203 0.451 0.29 0.33 0.183 0.425
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 1 0.449 1.378 0.759 2.106 0.794 0.319 0.868 0.632 NA 1 0.743 0.789 1.107 0 1.083 1.461 1.316 0.281 1.966 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 1 0.455 1.367 0.747 2.071 0.775 0.317 0.905 0.593 NA 1 0.661 0.896 1.164 0 1.242 1.246 1.207 0.324 1.963 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
