ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0187286787387754 0.0362614901099155 0.017320444008324 0.0223089280489578 0.0163413371688146 0.0209055910989989 0.0144207718507549 0.0170091296547536 0.00706031507080643 0.0166609810684549 0.00843226059466 0.0100474614161801
cuts_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r1 0.0301360627132878 0.0509100930183711 0.0276328853122735 0.0402553541983873 0.00350458954025045 0.0322743591059678 0.0105822345727342 0.0145869163896846 0.0298002210535465 0.0364223917315743 0.0267866226640595 0.0355508588715232 0.0224885813602774 0.021712015541373 0.0211381479057946 0.0252910716712383 0.00934731245241207 0.0156029525384807 0.00821704635724249 0.011565639966496
tso_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r1 0.0318924367045557 0.0380590715938576 0.0289693145999064 0.0375583715680348 0.008852842453102 0.00669528953315225 0.00914993516466784 0.00847948898958558 0.0262715290386165 0.0324192067369102 0.023776385493212 0.0310287861219721 0.0183375377661427 0.0170355639728648 0.0175771323476566 0.0201481867762703 0.00968671665893692 0.0161045033394286 0.00834793542605129 0.0119682184106333
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0242383677815291 0.0354449765172557 0.0219764573143972 0.0245371824010279 0.0203541468413175 0.0185429709640909 0.0174599891856784 0.0178674272581494 0.00748063300959095 0.0182246266112942 0.00886136540873641 0.0108981209811994
cuts_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r2 0.0337312327773715 0.052101483236727 0.035519576201804 0.0415870079614439 0.002321009738189 0.0335586274386014 0.00980976945306114 0.0162070188235953 0.0335306508665014 0.0352862778369108 0.0330388065475699 0.035933207458096 0.0245285835899992 0.0201023129892394 0.0250928565938821 0.0246905011730572 0.0106126771966258 0.0159787830249931 0.00974144497708855 0.0124455145015495
