ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.0359310381389787 0.0346432521017704 0.0353385334861965 0.0362268705055423 0.0247307979122429 0.0186245645097896 0.0248585807877806 0.0230823671498629 0.0123683922166576 0.0166974110025562 0.0117696986145288 0.0141758469872116
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0362298438757788 0.0349823617668706 0.0355982625801695 0.0365415683078813 0.0248723470240897 0.0187421800662101 0.0251003784692746 0.0233187474557796 0.0124809434837196 0.0169105887940212 0.0118323782884533 0.0142588876944252
cuts_wide_bayes_r1 0.0360062889645438 0.0347163754731057 0.0353861514670051 0.0362614629910063 0.000224198458116134 0.000393891388585519 0.000328058606249093 0.000460402358860977 0.0359955417232448 0.0346758319626265 0.0353662754414484 0.0362135358098391 0.0248097734724086 0.0186882264663259 0.0248720894637468 0.0230909548820001 0.0123385778367281 0.0166757320521524 0.0117377919597123 0.0141631409849777
cuts_long_bayes_r1 0.0363865020719258 0.0350688420169974 0.0358233905809004 0.0367804893557473 0.000218598618713461 0.000394015707777586 0.000329461203736032 0.000469444263647658 0.0363707036359315 0.0350284920184926 0.0358015770390387 0.0367337483838375 0.0250304297868527 0.0188490030863539 0.0251856927477236 0.0234154026885829 0.0124740242150308 0.016857033016217 0.0118816699271901 0.0143508925784356
tso_wide_bayes_r1 0.0369556449035993 0.0349199985000082 0.036426899653595 0.037074983235856 8.62946588491228e-05 4.74336148944703e-05 9.30827351741714e-05 7.48124777235772e-05 0.0369510373928083 0.0349166906684035 0.0364225243916627 0.0370706927958395 0.0253919230567349 0.0187475238421896 0.0255308507439578 0.0235561633931215 0.0126260210277163 0.0167916010326088 0.0120586578925676 0.0144921198680018
tso_long_bayes_r1 0.0371220554510328 0.035199062254998 0.0367622359091855 0.0373462456002617 8.90281883755905e-05 4.91081889812542e-05 9.60999103685805e-05 7.72783005126139e-05 0.0371167576004105 0.0351952768188417 0.0367566885133194 0.037341399248633 0.0255113563522549 0.0189138642315008 0.0258264034014176 0.0237548708445006 0.0126618231391844 0.0169017128893268 0.0121430473736726 0.0145413483293628
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.0356107316145611 0.035121319069205 0.0348088149132266 0.0361258114410281 0.0241645319060181 0.0177777023844374 0.0245396439013926 0.0231510496161044 0.0127273291564578 0.0181082210563763 0.011693985087408 0.0140429008433497
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0360779113840269 0.0355726413062443 0.0353255417157831 0.0365433863961333 0.0244435745067991 0.0178958598642897 0.024942536989778 0.0235009382210037 0.0128679747507588 0.0184160054109119 0.0118199828342725 0.0141184367763775
cuts_wide_bayes_r2 0.035832187064594 0.0352636127585233 0.0350778177392309 0.0362616948100341 0.000327622746167848 0.000297387036380073 0.000469002011210241 0.000188568333823807 0.0358140411729863 0.035236763944488 0.0350411651517779 0.0362478106018073 0.0242773024431021 0.0178601678866245 0.024624381659131 0.0232841211218936 0.0127906958805854 0.0181594079097276 0.0117891696305552 0.0140433259012114
cuts_long_bayes_r2 0.0358260410868886 0.0353412170507159 0.0351371162570038 0.0364355209335632 0.000321548815608679 0.000296686729102 0.000474601111572959 0.000195755386349647 0.0358040750815431 0.0353142083464215 0.0351003868430757 0.0364230212086931 0.0242893291237339 0.0178653166780253 0.0247310689880391 0.0234120937351035 0.0127689521216106 0.0182197676624462 0.0117984281872996 0.0140952993252626
tso_wide_bayes_r2 0.036601255599682 0.0354995528780784 0.0359529196508211 0.0369508613168671 0.000122918441205339 6.5218548565005e-05 0.000134444297911869 0.000107641010457764 0.0365958711970025 0.0354955705348685 0.0359476339085439 0.0369455076160829 0.0248157054932809 0.0178767522468089 0.0251652773786421 0.0236768689991673 0.0129898040267699 0.0183318079376121 0.0120946772829963 0.0142943256668203
tso_long_bayes_r2 0.0369149112719392 0.0357286154911678 0.0363840102772095 0.0373317969776408 0.000123076462574881 6.53838719967158e-05 0.000134663760469232 0.000107971734563524 0.0369087422578446 0.0357242552243833 0.0363777831211702 0.0373257253089303 0.0249921998343376 0.0179845062164342 0.0255778685790158 0.0239474666016436 0.0130670993571317 0.0184463937082971 0.0121261282071689 0.0143909116033815
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA 0.0354374418757714 0.0354686673525031 0.0347091477309402 0.036031455659631 0.0245720137034772 0.0180515650097772 0.0240084705452854 0.0225602469710382 0.0121964181971243 0.0182183693697003 0.0121359424128838 0.0146032670333484
msst_long_bayes_r3 NA NA NA NA NA NA NA NA 0.0358735957012965 0.0358729480997727 0.0351772130376798 0.036384695362991 0.024828117441684 0.0181676704771894 0.0244225265390149 0.0228623935683354 0.0123478641282645 0.0184966203676113 0.0122840689833191 0.0146719586165262
cuts_wide_bayes_r3 0.0357128032672471 0.0356192991109488 0.0349110869810687 0.0361640888978508 0.000325384076025057 0.000305343556110891 0.000289144846051706 0.000268167746769259 0.0356956599278067 0.0355919791986412 0.0348954605266541 0.0361442388275669 0.0246931171299887 0.0181404503640311 0.0241121072261227 0.0227202649337541 0.0122810626532147 0.0182747446795395 0.0122269854970071 0.0145746210971672
