ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.0366104454873726 0.0353347717402678 0.0358935113528867 0.0369233484635652 0.0251124013647381 0.0185517337719352 0.0265845108949247 0.0237140896372724 0.0135072357496842 0.0180327845416211 0.0117172416089545 0.0150504350711942
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0362210713902553 0.035075904126938 0.0354087417355375 0.0365353115882913 0.0249244917466236 0.0185026625593022 0.026155915783428 0.0234611826445429 0.0133709295711761 0.0177600201533146 0.0116881951547589 0.0149450535996228
cuts_wide_bayes_r1 0.0368233901176951 0.0355755800397855 0.0360721686151635 0.0371358537027794 0.000610864324380514 0.000828380349203725 0.000662038006955355 0.000388938167183215 0.0367773022032332 0.0354766064919672 0.0360317084571485 0.0371042618017084 0.0251230121162553 0.0186605786347108 0.0266912599961684 0.023902450457176 0.0137122895816722 0.0180212684839274 0.0116742419987198 0.0150275760162332
cuts_long_bayes_r1 0.0364352964694781 0.0352283087189021 0.0356144118784836 0.0367453263826393 0.00061250575732804 0.000852508643489462 0.000659516223003994 0.000403172527921407 0.0363871865018512 0.0351374841416388 0.0355767039435339 0.0367147128139846 0.0249817449194243 0.0184537400043156 0.0265136107610628 0.0235840975683733 0.0134762325484169 0.0178948025059507 0.0115221377912349 0.0149553692895703
tso_wide_bayes_r1 0.0374221222624329 0.0353843891448717 0.0367942360199987 0.0375301172393065 0.000127222472819524 6.80655507969811e-05 0.000146815712031126 0.000111740339600272 0.037416021488783 0.0353801982550617 0.0367878157816151 0.0375246282978024 0.0257115932137519 0.0185157283620198 0.0272493789694498 0.0240679747047603 0.0136351581021676 0.0179861175007678 0.0117411765981392 0.0151768016344721
tso_long_bayes_r1 0.037777828813489 0.0357405629591803 0.0372051743114554 0.0381232227132624 0.000126067179898094 6.75181584963316e-05 0.000145717536826538 0.000110583635887355 0.0377737459683508 0.0357370627960194 0.0372008415904543 0.0381189428820672 0.0258596254098003 0.018713627911626 0.027421745634155 0.0243919311376733 0.0137933206420771 0.0181652395335399 0.0119713933527649 0.0153606521004148
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.0361090096681431 0.036619455996783 0.0346119817163406 0.0366317753231095 0.0257229352883711 0.0194905548632837 0.0258980432900094 0.0240095053157004 0.0125458415458674 0.0185705338366606 0.0114025819128145 0.0146634954983066
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0357833266798608 0.0362985125209857 0.0342882718201048 0.0364235126109812 0.0253607223488684 0.0193313530092347 0.0257696871026591 0.0238356670770047 0.0125579035637797 0.0183676530405377 0.0112400431153562 0.01462869985889
cuts_wide_bayes_r2 0.0356850814408698 0.0361504345936164 0.0342111367493961 0.0363428311998087 0.000532633989185813 0.00057107894848135 0.000589017783019785 0.000709888566932346 0.035646432003552 0.0360997693758598 0.0341879109492242 0.0362882495271513 0.0254505544169223 0.0192231515522371 0.0256822785957205 0.023768629944008 0.0123895949923372 0.0183105014281339 0.0112129382817555 0.014613657862034
cuts_long_bayes_r2 0.0360248300960309 0.0365265494264492 0.0346337219291985 0.0367467529155586 0.000535060645743213 0.000591930684622192 0.000597819589528846 0.000722513955987236 0.0359809732229424 0.03647870305602 0.0345909887726029 0.0366870768674921 0.0256698645291506 0.019424730598079 0.0259420005792249 0.0240432999340479 0.0124979607994285 0.0184417669684675 0.0113175706207762 0.0147024190757445
tso_wide_bayes_r2 0.0376336784693904 0.0372592914523188 0.0362106083467718 0.0379912785524409 0.000135864996403767 7.53109689824243e-05 0.000155200135466124 0.000119319423636921 0.0376272690477845 0.0372543891841828 0.0362040944622133 0.0379851579328082 0.0266561916031469 0.0196424990820054 0.0270413830982665 0.0248838155200206 0.0129837401761579 0.0188895721839384 0.0115819966387223 0.0149650926073184
tso_long_bayes_r2 0.0374590248129169 0.037179819426698 0.0361097183397106 0.0378779696256111 0.000136936271770513 7.59193232032917e-05 0.000156057148460685 0.000120076244062455 0.0374527788557274 0.0371752533664129 0.0361036315443877 0.0378722192864886 0.026536848865969 0.0196422389706962 0.0269346594116713 0.0247048280674567 0.012908540502748 0.0188428383972024 0.0116285423130318 0.015051871279428
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA 0.0363190282687445 0.0359566327766062 0.0353574304284919 0.0367751860579941 0.0249812810966824 0.0193187498637754 0.025248671926821 0.0240669007889373 0.0134324052774326 0.0180286076665904 0.0126556771775203 0.0145752419663634
msst_long_bayes_r3 NA NA NA NA NA NA NA NA 0.0363534305101455 0.0360966054080742 0.0352652270479942 0.0367109071235187 0.0250204523565567 0.0193896322011972 0.0252123487446271 0.0240053643095963 0.0134912479245825 0.0180550335679778 0.0125918073893431 0.0145905934460299
cuts_wide_bayes_r3 0.0363713982048883 0.0362786368243366 0.0352975957320867 0.0368086684164713 0.000458556406609521 0.000853920673644307 0.000594945237579273 0.00045265391270917 0.0363307970208044 0.0361898519246308 0.0352651188436238 0.0367782901139015 0.0249207844212422 0.0194191863629632 0.0251935007689088 0.0240573069935298 0.0135549322000953 0.0180975097354463 0.012626690086107 0.014620917049933
cuts_long_bayes_r3 0.0357171814066815 0.0354612617820067 0.0346035607776978 0.036065460763567 0.000449692330502806 0.000836672744441169 0.000578621460872718 0.000438059872562838 0.0356830188603524 0.0353731089245371 0.0345649413018279 0.0360222989153652 0.0246062408788414 0.0190691480014945 0.0247208702423633 0.0235830345628042 0.0132530330178083 0.0176949615042226 0.0124061262863989 0.0143604994342817
tso_wide_bayes_r3 0.0376778972074482 0.0367345941002444 0.0367109795009484 0.0380341990254248 0.000333259536283882 0.000196629170380979 0.000372644854409669 0.000299015629110298 0.0376498433660702 0.0367128140025895 0.0366819821352311 0.0380057146115448 0.0257552767069569 0.0196426911072574 0.0262252332351927 0.024816719061126 0.0138223233236678 0.0183315674753805 0.0127883931025939 0.0149634371371747
tso_long_bayes_r3 0.0378078299224684 0.0368225046172022 0.0368557884974419 0.0380724639170656 0.000332904583682695 0.000195861493440215 0.000372422672277108 0.000297993748943833 0.0377842980871747 0.0368049297730172 0.0368316093777545 0.0380501532548916 0.0259496305770607 0.0196784090633965 0.026204610656173 0.0247801107814269 0.0138309842697329 0.0183621259559137 0.0129297959319241 0.0149941242441094
