"msst_wide_ml" "msst_long_ml" "msst_wide_bayes" "msst_long_bayes" "cuts_wide_ml" "cuts_long_ml" "cuts_wide_bayes" "cuts_long_bayes" "tso_wide_ml" "tso_wide_bayes" "tso_long_bayes"
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"timeout" "Ok" NA NA "timeout" "Ok" NA NA "timeout" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Non-convergence" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
"Ok" "Ok" NA NA "Ok" "Ok" NA NA "Ok" NA NA
