10720	.	.	.
10720	.	.	.
10720	.	.	.
10720	6	5	4
10720	5	4	4
10720	5	3	5
10720	.	.	.
10720	6	5	3
10720	.	.	.
10720	.	.	.
10722	.	.	.
10722	5	6	6
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	2	2	2
10722	.	.	.
10724	2	3	1
10724	2	2	1
10724	.	.	.
10724	2	2	1
10724	4	2	1
10724	6	4	4
10724	4	3	4
10724	3	1	2
10724	4	2	4
10724	4	3	3
10725	4	2	4
10725	3	2	4
10725	3	1	4
10725	5	3	3
10725	.	.	.
10725	2	1	2
10725	3	4	4
10725	2	2	3
10725	2	2	3
10725	.	.	.
10726	6	2	6
10726	6	2	6
10726	6	4	6
10726	6	2	2
10726	5	2	3
10726	6	2	7
10726	.	.	.
10726	2	2	2
10726	2	2	4
10726	2	1	2
10727	1	3	1
10727	1	1	1
10727	1	1	1
10727	1	1	2
10727	1	1	1
10727	1	2	1
10727	.	.	.
10727	1	1	1
10727	1	1	1
10727	1	2	1
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	3	3	5
10728	3	2	3
10728	.	.	.
10728	.	.	.
10728	6	2	5
10728	6	3	6
10729	.	.	.
10729	3	1	2
10729	5	2	2
10729	4	1	1
10729	6	2	6
10729	3	1	3
10729	2	1	2
10729	.	.	.
10729	1	1	2
10729	4	1	1
10732	6	2	2
10732	1	4	6
10732	5	5	4
10732	4	5	4
10732	5	5	3
10732	3	4	4
10732	.	.	.
10732	.	.	.
10732	2	5	4
10732	2	3	5
10734	4	4	3
10734	1	3	3
10734	2	2	2
10734	2	2	3
10734	2	2	3
10734	2	3	3
10734	1	3	3
10734	1	2	2
10734	3	2	4
10734	2	2	2
10735	.	.	.
10735	6	1	3
10735	2	1	3
10735	2	2	2
10735	6	1	2
10735	2	1	2
10735	1	1	2
10735	3	1	3
10735	4	2	3
10735	.	.	.
10736	3	1	4
10736	4	1	4
10736	1	1	1
10736	4	1	1
10736	1	1	1
10736	6	1	1
10736	4	1	1
10736	1	1	1
10736	.	.	.
10736	3	3	1
10737	5	2	6
10737	5	2	5
10737	4	2	4
10737	4	1	4
10737	4	2	3
10737	3	4	3
10737	4	1	5
10737	.	.	.
10737	2	1	2
10737	1	1	2
10738	.	.	.
10738	5	1	7
10738	7	5	7
10738	.	.	.
10738	1	4	3
10738	5	4	7
10738	7	6	5
10738	1	1	5
10738	.	.	.
10738	3	1	1
10739	1	1	1
10739	2	3	1
10739	4	3	2
10739	5	4	4
10739	5	5	4
10739	5	5	5
10739	1	2	2
10739	1	1	1
10739	1	1	2
10739	.	.	.
10740	1	1	1
10740	.	.	.
10740	2	1	1
10740	1	1	1
10740	1	.	1
10740	1	1	1
10740	1	1	1
10740	.	.	.
10740	1	1	1
10740	1	1	1
10741	5	1	4
10741	7	1	4
10741	4	1	4
10741	1	1	1
10741	.	1	1
10741	.	.	.
10741	2	1	1
10741	1	1	1
10741	1	1	1
10741	1	1	1
10742	1	1	1
10742	1	1	1
10742	1	1	1
10742	1	1	1
10742	1	1	1
10742	.	.	.
10742	1	1	1
10742	1	1	1
10742	1	1	1
10742	1	1	1
10744	.	.	.
10744	1	1	1
10744	4	1	1
10744	4	1	3
10744	4	1	4
10744	1	1	2
10744	1	6	1
10744	3	1	1
10744	4	1	1
10744	1	1	1
10746	.	.	.
10746	2	1	4
10746	.	.	.
10746	1	1	1
10746	4	1	2
10746	5	1	2
10746	.	.	.
10746	.	.	.
10746	4	1	2
10746	6	1	2
10747	3	1	.
10747	.	.	.
10747	.	.	.
10747	.	.	.
10747	5	1	1
10747	4	1	1
10747	1	1	1
10747	1	1	1
10747	.	.	.
10747	.	.	.
10748	3	4	1
10748	4	1	1
10748	.	.	.
10748	3	3	1
10748	4	1	1
10748	2	1	1
10748	6	4	2
10748	4	1	3
10748	4	1	1
10748	3	2	1
10750	.	.	.
10750	.	.	.
10750	.	.	.
10750	5	5	5
10750	4	5	5
10750	5	4	5
10750	5	4	4
10750	1	1	3
10750	1	6	1
10750	5	2	1
10751	6	4	4
10751	3	1	4
10751	2	1	3
10751	.	.	.
10751	.	.	.
10751	1	2	2
10751	1	2	1
10751	5	1	1
10751	.	1	1
10751	4	1	2
10753	1	1	4
10753	.	.	.
10753	.	.	.
10753	4	1	4
10753	.	.	.
10753	.	.	.
10753	.	.	.
10753	1	1	1
10753	.	.	.
10753	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	1
10754	1	1	2
10754	.	.	.
10754	.	.	.
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10755	1	1	1
10756	3	2	4
10756	5	5	4
10756	2	2	2
10756	1	2	1
10756	1	1	1
10756	1	1	2
10756	1	2	3
10756	5	3	5
10756	5	1	2
10756	1	1	4
10757	1	1	1
10757	1	1	1
10757	1	1	1
10757	1	1	1
10757	3	1	1
10757	6	1	4
10757	1	1	1
10757	1	1	1
10757	1	1	1
10757	1	1	1
10758	.	.	.
10758	1	.	1
10758	1	1	1
10758	1	1	1
10758	.	.	.
10758	1	1	2
10758	.	.	.
10758	.	.	.
10758	1	1	1
10758	1	1	4
10759	6	2	4
10759	6	4	4
10759	6	2	4
10759	6	3	5
10759	4	2	2
10759	4	2	4
10759	5	2	2
10759	3	1	2
10759	2	2	2
10759	4	2	2
10760	.	.	.
10760	7	5	7
10760	6	4	6
10760	5	2	5
10760	6	2	5
10760	6	1	6
10760	4	1	3
10760	2	1	4
10760	.	.	.
10760	4	1	5
10761	5	2	3
10761	6	5	6
10761	3	2	2
10761	4	2	3
10761	6	2	5
10761	6	2	3
10761	2	1	3
10761	3	2	4
10761	2	1	2
10761	3	2	2
10762	6	4	4
10762	.	.	.
10762	5	4	4
10762	4	3	3
10762	5	2	4
10762	2	2	5
10762	5	2	5
10762	4	2	5
10762	4	2	3
10762	4	2	3
10763	5	2	4
10763	2	2	2
10763	5	2	4
10763	4	1	1
10763	7	5	7
10763	.	.	.
10763	4	1	7
10763	.	.	.
10763	.	.	.
10763	1	1	1
10764	4	4	5
10764	4	2	3
10764	2	1	4
10764	2	1	1
10764	3	1	3
10764	1	1	4
10764	2	1	4
10764	5	4	7
10764	5	4	6
10764	.	.	.
10765	4	2	2
10765	2	2	2
10765	2	1	1
10765	2	2	1
10765	2	1	.
10765	2	1	1
10765	2	1	1
10765	1	1	1
10765	2	1	2
10765	.	.	.
10766	.	.	.
10766	.	.	.
10766	.	.	.
10766	1	1	2
10766	1	1	2
10766	1	1	1
10766	1	1	1
10766	1	1	2
10766	1	1	3
10766	1	1	2
10768	3	1	2
10768	1	1	1
10768	1	1	1
10768	3	1	5
10768	1	1	2
10768	5	1	1
10768	1	1	1
10768	1	1	1
10768	1	1	1
10768	.	.	.
10769	2	2	1
10769	.	.	.
10769	2	2	1
10769	1	1	1
10769	.	.	.
10769	1	1	1
10769	1	1	1
10769	.	.	.
10769	1	1	1
10769	1	1	1
10770	5	1	1
10770	5	4	4
10770	3	1	1
10770	4	1	1
10770	4	1	1
10770	1	1	1
10770	1	3	1
10770	1	1	1
10770	1	1	1
10770	1	1	1
10771	.	.	.
10771	.	.	.
10771	7	1	4
10771	1	1	1
10771	1	1	1
10771	1	1	1
10771	1	1	1
10771	6	1	1
10771	5	1	1
10771	1	1	1
10772	7	6	6
10772	7	6	7
10772	7	5	7
10772	7	3	6
10772	6	2	4
10772	6	3	3
10772	6	2	3
10772	5	3	3
10772	5	2	4
10772	1	4	4
10773	5	1	6
10773	4	2	4
10773	4	1	2
10773	5	1	2
10773	3	1	4
10773	5	1	3
10773	5	1	2
10773	3	1	3
10773	5	1	5
10773	6	1	5
10774	2	1	2
10774	3	1	1
10774	.	.	.
10774	1	1	1
10774	1	2	1
10774	2	1	1
10774	2	1	2
10774	1	1	1
10774	1	1	1
10774	1	1	1
10775	4	2	2
10775	6	4	2
10775	2	3	3
10775	6	5	3
10775	3	1	1
10775	3	1	1
10775	7	6	5
10775	6	5	4
10775	3	4	3
10775	4	4	2
10776	6	3	3
10776	4	1	2
10776	2	1	1
10776	3	2	3
10776	7	6	7
10776	.	.	.
10776	2	2	2
10776	6	6	6
10776	1	1	1
10776	5	3	2
10777	3	3	2
10777	6	6	5
10777	7	6	5
10777	3	2	2
10777	3	2	2
10777	4	2	2
10777	3	1	2
10777	.	.	.
10777	.	.	.
10777	4	5	4
10778	6	4	2
10778	7	2	3
10778	7	2	2
10778	6	1	2
10778	5	6	2
10778	4	3	2
10778	4	4	3
10778	5	4	4
10778	5	2	2
10778	5	3	3
10779	6	1	2
10779	6	5	2
10779	6	3	6
10779	1	1	2
10779	1	1	2
10779	1	1	1
10779	2	1	5
10779	2	1	1
10779	.	.	.
10779	5	4	4
10780	.	.	.
10780	.	.	.
10780	7	3	6
10780	7	6	3
10780	6	3	6
10780	5	3	4
10780	6	3	3
10780	6	3	5
10780	6	4	5
10780	6	4	5
10781	.	.	.
10781	.	.	.
10781	6	2	3
10781	6	1	2
10781	6	1	4
10781	7	1	4
10781	7	1	5
10781	7	1	6
10781	.	.	.
10781	5	1	4
10782	6	1	4
10782	5	3	1
10782	5	1	1
10782	3	1	1
10782	2	1	3
10782	3	3	1
10782	5	1	4
10782	2	1	3
10782	5	1	2
10782	.	.	.
10783	6	1	5
10783	4	2	5
10783	4	3	4
10783	6	6	5
10783	1	3	3
10783	6	7	6
10783	5	5	5
10783	1	1	1
10783	5	2	4
10783	5	1	4
10784	1	1	3
10784	6	1	5
10784	5	1	4
10784	1	2	3
10784	7	5	7
10784	7	1	2
10784	1	1	1
10784	5	6	5
10784	6	5	1
10784	.	.	.
10785	.	.	.
10785	5	1	4
10785	1	1	1
10785	4	1	1
10785	6	1	3
10785	2	4	5
10785	2	1	2
10785	5	1	5
10785	5	1	3
10785	3	3	4
10786	.	.	.
10786	.	.	.
10786	.	.	.
10786	7	1	3
10786	4	1	2
10786	3	1	1
10786	5	1	1
10786	3	1	1
10786	1	1	1
10786	1	1	1
10787	5	2	3
10787	4	2	4
10787	2	2	4
10787	.	.	.
10787	1	1	2
10787	5	4	4
10787	5	3	4
10787	2	2	2
10787	1	1	2
10787	.	.	.
10790	7	4	5
10790	6	4	3
10790	2	2	4
10790	3	2	3
10790	1	1	2
10790	1	1	2
10790	3	1	1
10790	5	1	2
10790	2	2	3
10790	.	.	.
10791	5	1	1
10791	5	2	2
10791	5	1	3
10791	5	3	2
10791	3	1	4
10791	6	4	6
10791	6	5	6
10791	2	1	3
10791	6	6	5
10791	.	.	.
10792	4	1	7
10792	3	1	6
10792	6	1	6
10792	1	1	4
10792	4	1	5
10792	1	1	5
10792	1	1	4
10792	1	1	5
10792	1	1	2
10792	5	1	7
10793	6	5	3
10793	6	4	3
10793	6	6	6
10793	.	.	.
10793	6	5	2
10793	6	3	6
10793	6	5	6
10793	6	5	1
10793	5	5	6
10793	.	.	.
10794	5	5	5
10794	3	2	4
10794	.	.	.
10794	.	.	.
10794	3	5	2
10794	5	6	3
10794	3	1	3
10794	2	2	2
10794	3	1	2
10794	2	1	2
