10720	.	.	.
10720	.	.	.
10720	.	.	.
10720	6	5	4
10720	5	4	4
10720	5	3	5
10720	.	.	.
10720	6	5	3
10720	.	.	.
10720	.	.	.
10720	5	3	5
10720	6	2	3
10720	6	3	5
10720	5	3	4
10720	.	.	.
10720	4	2	3
10720	.	.	.
10720	5	2	2
10720	2	1	2
10720	2	1	2
10720	.	.	.
10720	5	2	4
10720	5	2	3
10720	5	1	3
10720	5	2	3
10720	3	2	2
10720	5	2	2
10720	3	1	2
10720	5	2	2
10720	5	1	3
10720	5	2	5
10720	6	2	5
10720	5	2	2
10720	6	2	5
10720	5	2	3
10720	5	2	2
10720	5	2	3
10720	5	2	4
10720	5	2	5
10720	6	4	5
10720	.	.	.
10720	6	1	5
10720	3	2	3
10720	5	2	5
10720	5	1	3
10720	4	1	4
10720	5	1	3
10720	4	1	2
10720	6	2	5
10720	6	2	3
10720	.	.	.
10720	5	2	5
10720	5	1	3
10720	5	2	3
10720	4	2	3
10720	4	2	3
10720	.	.	.
10720	4	2	2
10720	3	2	3
10720	5	2	4
10722	.	.	.
10722	5	6	6
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	2	2	2
10722	.	.	.
10722	.	.	.
10722	2	2	2
10722	.	.	.
10722	2	4	2
10722	2	2	4
10722	.	.	.
10722	5	2	2
10722	2	2	2
10722	2	2	2
10722	2	1	2
10722	6	4	3
10722	2	2	2
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	6	5	4
10722	3	3	2
10722	4	3	2
10722	5	4	2
10722	4	4	6
10722	5	2	2
10722	2	2	2
10722	2	2	2
10722	5	5	2
10722	.	.	.
10722	.	.	.
10722	6	5	2
10722	6	5	5
10722	6	4	4
10722	6	5	4
10722	6	5	5
10722	6	6	5
10722	6	5	4
10722	.	.	.
10722	.	.	.
10722	6	6	6
10722	6	6	5
10722	.	.	.
10722	.	.	.
10722	7	6	6
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10722	.	.	.
10724	2	3	1
10724	2	2	1
10724	.	.	.
10724	2	2	1
10724	4	2	1
10724	6	4	4
10724	4	3	4
10724	3	1	2
10724	4	2	4
10724	4	3	3
10724	4	2	3
10724	3	3	3
10724	4	2	2
10724	4	2	3
10724	4	3	2
10724	5	5	3
10724	4	4	3
10724	6	4	4
10724	6	5	4
10724	6	6	5
10724	.	.	.
10724	.	.	.
10724	.	.	.
10724	4	4	3
10724	5	3	4
10724	4	3	3
10724	4	4	3
10724	4	3	3
10724	3	2	3
10724	3	3	4
10724	.	.	.
10724	.	.	.
10724	.	3	3
10724	4	3	3
10724	3	3	3
10724	4	3	4
10724	4	3	3
10724	5	3	3
10724	6	3	3
10724	4	4	5
10724	4	4	2
10724	.	.	.
10724	4	3	3
10724	.	.	.
10724	6	5	5
10724	5	5	4
10724	5	3	5
10724	5	4	3
10724	6	4	4
10724	4	3	4
10724	4	4	3
10724	4	3	2
10724	4	3	3
10724	4	3	2
10724	5	4	3
10724	4	5	3
10724	5	2	4
10724	4	4	2
10724	6	7	2
10724	6	4	4
10725	4	2	4
10725	3	2	4
10725	3	1	4
10725	5	3	3
10725	.	.	.
10725	2	1	2
10725	3	4	4
10725	2	2	3
10725	2	2	3
10725	.	.	.
10725	5	5	4
10725	.	.	.
10725	.	.	.
10725	5	5	6
10725	2	2	3
10725	4	2	4
10725	5	2	5
10725	4	2	4
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	4	2	4
10725	4	3	4
10725	4	2	4
10725	.	.	.
10725	4	2	4
10725	4	3	5
10725	2	1	4
10725	5	5	6
10725	.	.	.
10725	.	.	.
10725	4	3	4
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	3	2	4
10725	.	.	.
10725	.	.	.
10725	.	.	.
10725	2	2	3
10725	4	3	3
10725	2	2	2
10725	.	.	.
10725	3	4	2
10725	3	1	2
10725	4	4	4
10725	4	2	4
10725	5	2	4
10725	4	3	5
10725	4	3	4
10725	3	4	3
10725	3	3	4
10725	.	.	.
10725	.	.	.
10725	.	.	.
10726	6	2	6
10726	6	2	6
10726	6	4	6
10726	6	2	2
10726	5	2	3
10726	6	2	7
10726	.	.	.
10726	2	2	2
10726	2	2	4
10726	2	1	2
10726	.	.	.
10726	.	.	.
10726	.	.	.
10726	4	2	6
10726	4	1	4
10726	6	3	7
10726	4	2	4
10726	6	5	5
10726	4	2	4
10726	4	2	2
10726	3	2	4
10726	3	2	5
10726	3	2	4
10726	2	2	3
10726	5	2	7
10726	5	2	6
10726	3	2	2
10726	2	2	5
10726	5	2	6
10726	5	2	4
10726	.	.	.
10726	.	.	.
10726	5	4	6
10726	4	3	4
10726	6	2	4
10726	5	2	6
10726	.	.	.
10726	4	2	5
10726	3	2	4
10726	3	2	2
10726	.	.	.
10726	3	2	4
10726	.	.	.
10726	3	2	4
10726	5	2	4
10726	2	2	3
10726	2	2	2
10726	.	.	.
10726	4	5	5
10726	3	2	2
10726	2	2	5
10726	4	1	4
10726	4	2	3
10726	2	2	2
10726	3	2	2
10726	4	2	2
10726	3	1	3
10726	6	2	2
10726	2	2	4
10726	.	.	.
10727	1	3	1
10727	1	1	1
10727	1	1	1
10727	1	1	2
10727	1	1	1
10727	1	2	1
10727	.	.	.
10727	1	1	1
10727	1	1	1
10727	1	2	1
10727	3	2	3
10727	2	1	3
10727	.	.	.
10727	.	.	.
10727	1	1	2
10727	3	2	6
10727	1	2	2
10727	1	1	2
10727	1	1	1
10727	1	1	1
10727	2	2	2
10727	1	2	2
10727	1	1	1
10727	2	1	2
10727	2	2	1
10727	2	1	2
10727	2	1	2
10727	1	1	1
10727	1	1	1
10727	.	.	.
10727	.	.	.
10727	3	2	4
10727	3	2	5
10727	1	2	2
10727	6	7	7
10727	.	.	.
10727	2	2	3
10727	.	.	.
10727	1	1	1
10727	.	.	.
10727	2	2	3
10727	1	1	4
10727	4	2	3
10727	3	2	5
10727	3	1	5
10727	1	2	4
10727	1	1	2
10727	1	1	2
10727	3	1	5
10727	1	1	2
10727	.	.	.
10727	.	.	.
10727	1	2	2
10727	2	4	4
10727	1	2	2
10727	1	1	2
10727	1	2	3
10727	1	1	2
10727	1	1	3
10727	1	1	2
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	3	3	5
10728	3	2	3
10728	.	.	.
10728	.	.	.
10728	6	2	5
10728	6	3	6
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	2	2	3
10728	3	2	2
10728	2	2	3
10728	2	2	2
10728	3	2	4
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	4	4	5
10728	.	.	.
10728	.	.	.
10728	4	2	3
10728	3	2	4
10728	6	3	4
10728	.	1	4
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	2	1	3
10728	2	2	2
10728	.	.	.
10728	4	3	4
10728	4	2	4
10728	2	2	2
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	2	1	2
10728	1	1	2
10728	2	2	2
10728	3	2	3
10728	1	2	2
10728	.	.	.
10728	.	.	.
10728	.	.	.
10728	2	2	1
10728	1	2	2
10728	2	2	2
10728	.	.	.
10728	1	1	1
10728	2	1	1
10728	.	.	.
10729	.	.	.
10729	3	1	2
10729	5	2	2
10729	4	1	1
10729	6	2	6
10729	3	1	3
10729	2	1	2
10729	.	.	.
10729	1	1	2
10729	4	1	1
10729	.	.	.
10729	.	.	.
10729	.	.	.
10729	3	1	1
10729	.	.	.
10729	4	1	1
10729	5	1	2
10729	1	1	1
10729	3	1	1
10729	.	.	.
10729	.	.	.
10729	2	1	2
10729	1	1	1
10729	4	1	1
10729	6	1	1
10729	3	1	2
10729	4	1	1
10729	3	1	1
10729	2	2	1
10729	2	1	1
10729	.	.	.
10729	.	.	.
10729	1	1	1
10729	2	1	1
10729	.	.	.
10729	.	.	.
10729	3	3	2
10729	4	1	1
10729	5	1	1
10729	4	1	1
10729	3	1	1
10729	3	1	2
10729	2	1	1
10729	3	1	1
10729	2	1	1
10729	3	1	1
10729	5	1	1
10729	3	1	1
10729	3	1	1
10729	3	1	1
10729	5	1	1
10729	.	.	.
10729	7	2	3
10729	7	4	4
10729	.	.	.
10729	.	.	.
10729	.	.	.
10729	2	1	1
10729	4	1	1
10729	5	1	1
10732	6	2	2
10732	1	4	6
10732	5	5	4
10732	4	5	4
10732	5	5	3
10732	3	4	4
10732	.	.	.
10732	.	.	.
10732	2	5	4
10732	2	3	5
10732	.	.	.
10732	.	.	.
10732	2	2	2
10732	4	4	4
10732	2	4	4
10732	4	4	5
10732	2	5	2
10732	4	2	4
10732	2	4	4
10732	1	3	4
10732	5	4	4
10732	4	5	5
10732	5	4	5
10732	2	4	3
10732	2	4	5
10732	.	.	.
10732	1	3	3
10732	2	2	4
10732	.	.	.
10732	4	3	2
10732	4	3	4
10732	2	4	2
10732	2	4	3
10732	.	.	.
10732	2	3	3
10732	4	5	4
10732	1	2	3
10732	1	2	4
10732	2	2	3
10732	2	3	4
10732	.	.	.
10732	.	.	.
10732	3	1	4
10732	1	1	3
10732	2	4	3
10732	1	5	3
10732	2	5	3
10732	3	2	3
10732	2	5	4
10732	1	4	2
10732	4	5	5
10732	4	5	3
10732	2	5	4
10732	4	5	5
10732	.	.	.
10732	.	.	.
10732	4	5	5
10732	2	2	3
10732	4	5	4
10732	3	4	5
10734	4	4	3
10734	1	3	3
10734	2	2	2
10734	2	2	3
10734	2	2	3
10734	2	3	3
10734	1	3	3
10734	1	2	2
10734	3	2	4
10734	2	2	2
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	1	2	3
10734	6	4	4
10734	5	5	4
10734	3	2	3
10734	1	3	3
10734	5	1	5
10734	1	2	4
10734	1	1	3
10734	1	5	3
10734	.	.	.
10734	.	.	.
10734	.	.	.
10734	3	4	4
10734	2	4	3
10734	1	2	2
10734	1	1	2
10734	1	1	2
10734	2	2	4
10734	3	2	2
10734	.	.	.
10734	.	.	.
10734	2	2	4
10734	1	3	3
10734	2	2	2
10734	2	1	2
10734	1	2	3
10734	1	2	3
10734	1	2	3
10734	1	2	3
10734	2	3	3
10734	1	3	3
10734	2	3	3
10734	2	4	3
10734	1	2	4
10734	2	4	4
10734	1	2	5
10734	2	4	4
10734	2	3	4
10734	1	2	3
10735	.	.	.
10735	6	1	3
10735	2	1	3
10735	2	2	2
10735	6	1	2
10735	2	1	2
10735	1	1	2
10735	3	1	3
10735	4	2	3
10735	.	.	.
10735	.	.	.
10735	5	2	2
10735	5	2	2
10735	6	2	2
10735	.	.	.
10735	1	1	2
10735	1	1	2
10735	2	1	2
10735	2	1	3
10735	1	1	2
10735	.	.	.
10735	2	2	2
10735	6	2	6
10735	2	2	2
10735	2	1	1
10735	.	.	.
10735	1	1	5
10735	4	1	2
10735	.	.	.
10735	2	1	2
