w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.021 0.039 0.03 0.069 0.034 0.014 0.048 0.027 NA 0 0.02 0.04 0.03 0 0.044 0.087 0.065 0.196 0.115 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.02 0.038 0.03 0.068 0.033 0.013 0.048 0.026 NA 0 0.02 0.039 0.031 0 0.043 0.086 0.066 0.195 0.114 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.014 0.031 0.021 0.06 0.027 0.01 0.039 0.021 NA 0 0.04 0.079 0.058 0.118 0.061 0.152 0.096 0.208 NA 0.041 0.02 0.066 0.037 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.014 0.031 0.021 0.06 0.028 0.01 0.04 0.021 NA 0 0.04 0.078 0.057 0.118 0.061 0.151 0.095 0.211 NA 0.041 0.02 0.065 0.038 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.014 0.031 0.022 0.062 0.028 0.01 0.04 0.021 0.027 NA NA NA NA 0.121 0.063 0.156 0.098 NA NA 0.227 0.061 0.373 0.152 0.106 0.275 0.134 0.17 0.084 0.22
tso_long_bayes_r1 0 0.014 0.031 0.022 0.061 0.027 0.01 0.04 0.021 0.028 NA NA NA NA 0.13 0.062 0.167 0.107 NA NA 0.232 0.06 0.381 0.151 0.106 0.281 0.136 0.171 0.084 0.221
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.027 0.051 0.032 0.06 0.037 0.014 0.056 0.028 NA 0 0.023 0.043 0.025 0 0.049 0.094 0.056 0.226 0.123 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.024 0.05 0.032 0.061 0.037 0.013 0.056 0.027 NA 0 0.022 0.043 0.026 0 0.048 0.097 0.058 0.223 0.123 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.014 0.034 0.023 0.058 0.027 0.009 0.042 0.021 NA 0 0.047 0.103 0.059 0.124 0.065 0.156 0.089 0.233 NA 0.063 0.023 0.092 0.033 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.015 0.034 0.022 0.058 0.027 0.009 0.042 0.021 NA 0 0.047 0.099 0.058 0.125 0.064 0.153 0.088 0.232 NA 0.063 0.023 0.091 0.033 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.015 0.034 0.023 0.059 0.027 0.009 0.043 0.021 0.027 NA NA NA NA 0.127 0.066 0.16 0.091 NA NA 0.257 0.068 0.391 0.132 0.116 0.29 0.145 0.168 0.084 0.208
tso_long_bayes_r2 0 0.014 0.033 0.022 0.058 0.027 0.009 0.042 0.021 0.027 NA NA NA NA 0.139 0.066 0.171 0.099 NA NA 0.258 0.068 0.4 0.13 0.115 0.296 0.145 0.167 0.083 0.208
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.017 0.035 0.026 0.079 0.033 0.015 0.051 0.027 NA 0 0.046 0.065 0.049 0 0.089 0.13 0.096 0.116 0.085 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.019 0.037 0.028 0.072 0.033 0.014 0.05 0.027 NA 0 0.039 0.066 0.048 0 0.077 0.13 0.094 0.122 0.088 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
