w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.012 0.026 0.018 0.097 0.031 0.011 0.047 0.023 NA 0 0.033 0.053 0.043 0 0.065 0.108 0.086 0.106 0.083 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.012 0.026 0.018 0.097 0.031 0.011 0.046 0.023 NA 0 0.031 0.054 0.04 0 0.062 0.109 0.082 0.106 0.085 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.012 0.025 0.017 0.093 0.03 0.011 0.044 0.022 NA 0 0.04 0.068 0.052 0.085 0.046 0.098 0.067 0.11 NA 0.015 0.008 0.024 0.015 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.012 0.025 0.017 0.095 0.03 0.011 0.045 0.022 NA 0 0.039 0.066 0.053 0.086 0.047 0.099 0.067 0.109 NA 0.015 0.008 0.023 0.015 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.011 0.024 0.017 0.08 0.03 0.011 0.043 0.022 0.025 NA NA NA NA 0.087 0.047 0.1 0.067 NA NA 0.124 0.036 0.162 0.073 0.061 0.136 0.071 0.089 0.047 0.1
tso_long_bayes_r1 0 0.011 0.025 0.017 0.079 0.03 0.011 0.043 0.022 0.024 NA NA NA NA 0.103 0.053 0.117 0.078 NA NA 0.125 0.035 0.161 0.075 0.061 0.137 0.069 0.092 0.047 0.102
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.012 0.027 0.018 0.096 0.03 0.011 0.044 0.024 NA 0 0.038 0.067 0.042 0 0.074 0.131 0.082 0.091 0.077 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.012 0.026 0.018 0.095 0.03 0.011 0.044 0.024 NA 0 0.037 0.068 0.041 0 0.073 0.134 0.08 0.094 0.08 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.011 0.025 0.017 0.09 0.029 0.011 0.041 0.022 NA 0 0.043 0.079 0.051 0.078 0.045 0.099 0.06 0.097 NA 0.013 0.008 0.028 0.012 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.012 0.025 0.017 0.09 0.029 0.011 0.042 0.023 NA 0 0.043 0.08 0.05 0.083 0.047 0.105 0.063 0.099 NA 0.013 0.008 0.028 0.012 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.011 0.025 0.017 0.077 0.029 0.01 0.041 0.022 0.024 NA NA NA NA 0.085 0.048 0.107 0.066 NA NA 0.107 0.035 0.167 0.062 0.056 0.128 0.071 0.077 0.043 0.093
tso_long_bayes_r2 0 0.011 0.024 0.017 0.077 0.028 0.01 0.04 0.022 0.024 NA NA NA NA 0.08 0.046 0.104 0.062 NA NA 0.109 0.036 0.169 0.062 0.058 0.13 0.073 0.078 0.044 0.093
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.012 0.026 0.018 0.093 0.03 0.011 0.044 0.025 NA 0 0.039 0.065 0.052 0 0.085 0.141 0.113 0.081 0.073 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.012 0.026 0.018 0.094 0.03 0.011 0.044 0.024 NA 0 0.037 0.064 0.05 0 0.08 0.138 0.107 0.08 0.074 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
