w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.021 0.049 0.031 0.038 0.027 0.009 0.038 0.02 NA 0 0.011 0.022 0.016 0 0.046 0.097 0.069 0.252 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.021 0.049 0.031 0.038 0.027 0.009 0.038 0.02 NA 0 0.011 0.023 0.017 0 0.048 0.098 0.071 0.253 0.131 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.02 0.049 0.031 0.038 0.027 0.009 0.038 0.02 NA 0 0.012 0.025 0.018 0.123 0.061 0.161 0.099 0.255 NA 0.005 0.002 0.008 0.005 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.02 0.049 0.031 0.038 0.027 0.009 0.038 0.02 NA 0 0.011 0.024 0.018 0.13 0.064 0.171 0.104 0.25 NA 0.005 0.002 0.008 0.005 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.021 0.049 0.031 0.038 0.027 0.009 0.038 0.02 0.025 NA NA NA NA 0.137 0.068 0.181 0.109 NA NA 0.275 0.068 0.475 0.176 0.135 0.358 0.177 0.217 0.107 0.286
tso_long_bayes_r1 0 0.021 0.048 0.031 0.038 0.027 0.009 0.038 0.02 0.025 NA NA NA NA 0.126 0.062 0.165 0.101 NA NA 0.28 0.069 0.485 0.179 0.137 0.365 0.181 0.221 0.109 0.291
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.023 0.05 0.035 0.036 0.027 0.009 0.038 0.021 NA 0 0.009 0.019 0.013 0 0.036 0.076 0.053 0.34 0.153 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.022 0.049 0.035 0.036 0.026 0.009 0.038 0.02 NA 0 0.01 0.02 0.014 0 0.039 0.08 0.057 0.35 0.156 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.022 0.049 0.035 0.035 0.026 0.009 0.038 0.02 NA 0 0.01 0.02 0.015 0.149 0.072 0.189 0.118 0.345 NA 0.003 0.002 0.004 0.004 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.023 0.05 0.035 0.036 0.027 0.01 0.037 0.02 NA 0 0.01 0.02 0.015 0.143 0.069 0.18 0.112 0.35 NA 0.003 0.002 0.004 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.022 0.049 0.034 0.035 0.026 0.009 0.038 0.02 0.026 NA NA NA NA 0.15 0.073 0.19 0.118 NA NA 0.38 0.089 0.609 0.236 0.182 0.478 0.231 0.297 0.143 0.377
tso_long_bayes_r2 0 0.023 0.05 0.035 0.036 0.026 0.009 0.038 0.02 0.026 NA NA NA NA 0.143 0.069 0.179 0.112 NA NA 0.385 0.089 0.613 0.239 0.184 0.483 0.232 0.301 0.144 0.38
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.023 0.052 0.035 0.037 0.027 0.009 0.038 0.02 NA 0 0.01 0.021 0.015 0 0.043 0.091 0.063 0.279 0.137 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.022 0.051 0.034 0.037 0.027 0.009 0.038 0.02 NA 0 0.011 0.022 0.015 0 0.047 0.093 0.065 0.282 0.138 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
