w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.03 0.067 0.046 0.048 0.035 0.012 0.047 0.026 NA 0 0.011 0.025 0.018 0 0.029 0.063 0.045 0.302 0.146 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.03 0.067 0.046 0.048 0.035 0.012 0.047 0.026 NA 0 0.011 0.025 0.018 0 0.029 0.063 0.045 0.302 0.146 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.022 0.05 0.032 0.041 0.028 0.01 0.039 0.021 NA 0 0.026 0.054 0.039 0.15 0.072 0.191 0.114 0.318 NA 0.041 0.014 0.053 0.03 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.022 0.05 0.032 0.041 0.028 0.01 0.039 0.021 NA 0 0.026 0.054 0.039 0.15 0.072 0.191 0.114 0.318 NA 0.041 0.014 0.054 0.03 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.022 0.05 0.032 0.041 0.028 0.01 0.039 0.021 0.032 NA NA NA NA 0.15 0.072 0.191 0.114 NA NA 0.318 0.073 0.518 0.184 0.144 0.392 0.184 0.228 0.107 0.296
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.033 0.074 0.054 0.052 0.038 0.012 0.051 0.028 NA 0 0.017 0.035 0.024 0 0.04 0.081 0.055 0.198 0.118 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.033 0.074 0.054 0.051 0.038 0.012 0.051 0.028 NA 0 0.017 0.035 0.024 0 0.04 0.081 0.055 0.198 0.118 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.022 0.049 0.034 0.04 0.028 0.009 0.039 0.021 NA 0 0.04 0.081 0.055 0.125 0.068 0.156 0.097 0.221 NA 0.052 0.019 0.064 0.034 NA NA NA NA NA NA
cuts_long_ml_r2 0 0.022 0.049 0.034 0.04 0.028 0.009 0.039 0.021 NA 0 0.04 0.081 0.055 0.125 0.068 0.156 0.097 0.222 NA 0.052 0.019 0.064 0.034 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 0 0.022 0.049 0.034 0.04 0.028 0.009 0.039 0.021 0.031 NA NA NA NA 0.125 0.068 0.156 0.097 NA NA 0.222 0.065 0.343 0.134 0.108 0.258 0.138 0.158 0.084 0.199
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
