w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.02 0.047 0.03 0.03 0.022 0.008 0.032 0.016 NA 0 0.009 0.019 0.013 0 0.036 0.075 0.052 0.274 0.137 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.02 0.048 0.03 0.03 0.022 0.008 0.031 0.016 NA 0 0.01 0.02 0.014 0 0.039 0.08 0.056 0.276 0.137 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.02 0.047 0.03 0.03 0.022 0.008 0.031 0.016 NA 0 0.01 0.021 0.014 0.124 0.063 0.161 0.1 0.273 NA 0.003 0.001 0.005 0.002 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.02 0.047 0.03 0.03 0.022 0.008 0.031 0.016 NA 0 0.01 0.02 0.014 0.114 0.058 0.149 0.092 0.273 NA 0.003 0.001 0.005 0.002 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.02 0.047 0.03 0.03 0.023 0.008 0.032 0.016 0.024 NA NA NA NA 0.141 0.071 0.183 0.113 NA NA 0.302 0.076 0.511 0.196 0.151 0.391 0.196 0.241 0.121 0.315
tso_long_bayes_r1 0 0.02 0.047 0.03 0.03 0.022 0.008 0.032 0.017 0.025 NA NA NA NA 0.125 0.063 0.163 0.1 NA NA 0.298 0.075 0.507 0.193 0.149 0.386 0.194 0.238 0.119 0.311
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.018 0.042 0.027 0.032 0.021 0.008 0.031 0.017 NA 0 0.009 0.019 0.014 0 0.04 0.084 0.06 0.238 0.127 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.018 0.041 0.027 0.031 0.021 0.008 0.031 0.017 NA 0 0.01 0.021 0.015 0 0.045 0.089 0.064 0.239 0.128 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.018 0.041 0.027 0.031 0.022 0.008 0.03 0.017 NA 0 0.011 0.021 0.015 0.117 0.059 0.149 0.091 0.236 NA 0.003 0.002 0.004 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.018 0.042 0.027 0.032 0.022 0.008 0.03 0.016 NA 0 0.01 0.021 0.015 0.106 0.054 0.136 0.083 0.237 NA 0.003 0.002 0.003 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.018 0.041 0.027 0.031 0.022 0.008 0.031 0.017 0.024 NA NA NA NA 0.133 0.067 0.17 0.103 NA NA 0.263 0.066 0.43 0.16 0.13 0.335 0.167 0.203 0.101 0.26
tso_long_bayes_r2 0 0.018 0.041 0.027 0.031 0.022 0.008 0.031 0.017 0.024 NA NA NA NA 0.117 0.059 0.15 0.091 NA NA 0.258 0.065 0.424 0.156 0.128 0.329 0.165 0.199 0.1 0.255
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.018 0.042 0.028 0.032 0.022 0.008 0.031 0.017 NA 0 0.01 0.02 0.014 0 0.04 0.082 0.058 0.239 0.128 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.018 0.042 0.029 0.032 0.023 0.008 0.031 0.017 NA 0 0.011 0.021 0.015 0 0.043 0.089 0.061 0.241 0.128 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
