w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.028 0.065 0.042 0.096 0.05 0.017 0.07 0.036 NA 0 0.023 0.049 0.035 0 0.094 0.201 0.141 0.233 0.125 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.028 0.064 0.041 0.094 0.05 0.017 0.07 0.036 NA 0 0.023 0.049 0.033 0 0.095 0.196 0.134 0.23 0.126 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.028 0.064 0.042 0.096 0.05 0.017 0.071 0.036 NA 0 0.025 0.055 0.037 0.123 0.064 0.156 0.097 0.23 NA 0.015 0.003 0.028 0.008 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.027 0.063 0.041 0.094 0.05 0.017 0.073 0.036 NA 0 0.024 0.055 0.037 0.127 0.066 0.16 0.099 0.235 NA 0.014 0.003 0.029 0.009 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.028 0.063 0.041 0.093 0.05 0.018 0.072 0.037 0.046 NA NA NA NA 0.133 0.069 0.169 0.106 NA NA 0.261 0.071 0.423 0.163 0.131 0.321 0.167 0.199 0.103 0.254
tso_long_bayes_r1 0 0.028 0.063 0.041 0.095 0.05 0.017 0.072 0.036 0.046 NA NA NA NA 0.124 0.066 0.161 0.099 NA NA 0.258 0.07 0.418 0.162 0.129 0.317 0.165 0.197 0.102 0.252
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.024 0.053 0.034 0.101 0.048 0.016 0.068 0.033 NA 0 0.024 0.051 0.036 0 0.097 0.211 0.147 0.189 0.114 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.024 0.053 0.034 0.101 0.048 0.016 0.068 0.033 NA 0 0.023 0.051 0.038 0 0.095 0.21 0.151 0.194 0.113 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.024 0.053 0.034 0.101 0.048 0.016 0.069 0.033 NA 0 0.024 0.055 0.038 0.118 0.06 0.154 0.098 0.188 NA 0.009 0.003 0.024 0.009 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.023 0.052 0.034 0.101 0.048 0.016 0.07 0.033 NA 0 0.025 0.058 0.038 0.12 0.06 0.156 0.097 0.189 NA 0.008 0.003 0.025 0.009 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.023 0.053 0.034 0.099 0.048 0.016 0.068 0.033 0.042 NA NA NA NA 0.12 0.06 0.155 0.1 NA NA 0.216 0.054 0.357 0.147 0.104 0.269 0.134 0.172 0.085 0.22
tso_long_bayes_r2 0 0.023 0.053 0.034 0.099 0.049 0.016 0.068 0.033 0.043 NA NA NA NA 0.098 0.05 0.125 0.08 NA NA 0.212 0.054 0.358 0.145 0.102 0.267 0.133 0.17 0.084 0.219
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.025 0.057 0.037 0.093 0.047 0.015 0.064 0.035 NA 0 0.022 0.045 0.033 0 0.088 0.183 0.135 0.235 0.125 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.025 0.058 0.037 0.095 0.047 0.015 0.064 0.035 NA 0 0.022 0.047 0.034 0 0.092 0.193 0.141 0.239 0.126 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
