w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.038 0.088 0.06 0.113 0.062 0.02 0.086 0.049 NA 0 0.043 0.097 0.06 0 0.078 0.177 0.11 0.158 0.102 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.038 0.088 0.06 0.113 0.062 0.02 0.086 0.049 NA 0 0.043 0.097 0.06 0 0.078 0.177 0.11 0.158 0.102 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.025 0.058 0.041 0.098 0.05 0.017 0.073 0.04 NA 0 0.059 0.143 0.09 0.109 0.054 0.134 0.086 0.164 NA 0.065 0.015 0.073 0.039 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.025 0.058 0.041 0.098 0.05 0.017 0.073 0.04 NA 0 0.059 0.143 0.09 0.109 0.054 0.134 0.086 0.164 NA 0.065 0.015 0.073 0.039 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.025 0.058 0.041 0.096 0.05 0.017 0.073 0.04 0.044 NA NA NA NA 0.109 0.054 0.134 0.086 NA NA 0.167 0.042 0.254 0.104 0.072 0.183 0.093 0.116 0.056 0.145
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.042 0.094 0.054 0.093 0.064 0.023 0.099 0.044 NA 0 0.032 0.062 0.041 0 0.076 0.144 0.097 0.224 0.125 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.042 0.094 0.054 0.093 0.064 0.023 0.099 0.044 NA 0 0.032 0.062 0.041 0 0.076 0.144 0.097 0.223 0.125 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.026 0.06 0.039 0.093 0.049 0.018 0.072 0.038 NA 0 0.049 0.101 0.066 0.127 0.064 0.151 0.098 0.228 NA 0.067 0.023 0.084 0.038 NA NA NA NA NA NA
cuts_long_ml_r2 0 0.026 0.06 0.039 0.093 0.049 0.018 0.072 0.038 NA 0 0.049 0.101 0.066 0.127 0.064 0.151 0.098 0.228 NA 0.067 0.023 0.084 0.038 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 0 0.026 0.06 0.039 0.092 0.049 0.018 0.072 0.038 0.045 NA NA NA NA 0.127 0.064 0.151 0.098 NA NA 0.228 0.057 0.323 0.136 0.098 0.246 0.121 0.161 0.077 0.192
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 0 0.039 0.08 0.06 0.103 0.061 0.023 0.09 0.051 NA 0 0.034 0.066 0.059 0 0.074 0.143 0.127 0.186 0.113 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 0 0.039 0.08 0.06 0.103 0.061 0.023 0.09 0.051 NA 0 0.034 0.066 0.059 0 0.074 0.143 0.127 0.186 0.113 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 0 0.028 0.061 0.043 0.093 0.051 0.018 0.073 0.039 NA 0 0.048 0.098 0.078 0.118 0.061 0.14 0.102 0.199 NA 0.057 0.021 0.077 0.053 NA NA NA NA NA NA
cuts_long_ml_r3 0 0.028 0.061 0.043 0.092 0.051 0.018 0.073 0.039 NA 0 0.048 0.098 0.078 0.118 0.061 0.14 0.102 0.199 NA 0.057 0.021 0.077 0.053 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 0 0.028 0.061 0.043 0.092 0.051 0.018 0.073 0.039 0.045 NA NA NA NA 0.118 0.061 0.14 0.102 NA NA 0.198 0.052 0.278 0.147 0.089 0.215 0.106 0.151 0.075 0.18
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 0 0.033 0.072 0.046 0.114 0.058 0.02 0.087 0.04 NA 0 0.039 0.08 0.054 0 0.082 0.172 0.115 0.16 0.105 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 0 0.033 0.072 0.046 0.114 0.058 0.02 0.087 0.04 NA 0 0.039 0.08 0.054 0 0.082 0.172 0.115 0.16 0.105 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 0 0.025 0.058 0.038 0.094 0.048 0.016 0.073 0.035 NA 0 0.051 0.107 0.071 0.113 0.065 0.159 0.101 0.179 NA 0.045 0.02 0.074 0.035 NA NA NA NA NA NA
cuts_long_ml_r4 0 0.025 0.058 0.038 0.094 0.048 0.016 0.073 0.035 NA 0 0.051 0.107 0.071 0.113 0.065 0.159 0.101 0.179 NA 0.045 0.02 0.074 0.035 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 0 0.025 0.058 0.038 0.096 0.048 0.016 0.073 0.035 0.044 NA NA NA NA 0.113 0.065 0.159 0.101 NA NA 0.181 0.06 0.36 0.144 0.092 0.237 0.133 0.148 0.083 0.211
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 0 0.038 0.094 0.054 0.094 0.058 0.022 0.107 0.044 NA 0 0.036 0.065 0.045 0 0.083 0.153 0.106 0.182 0.113 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r5 0 0.038 0.094 0.054 0.094 0.058 0.022 0.107 0.044 NA 0 0.036 0.065 0.045 0 0.083 0.153 0.106 0.182 0.113 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 0 0.028 0.068 0.043 0.09 0.049 0.017 0.079 0.037 NA 0 0.052 0.097 0.068 0.114 0.065 0.126 0.089 0.188 NA 0.056 0.024 0.075 0.039 NA NA NA NA NA NA
cuts_long_ml_r5 0 0.028 0.068 0.043 0.09 0.049 0.017 0.079 0.037 NA 0 0.052 0.097 0.068 0.114 0.065 0.126 0.089 0.188 NA 0.056 0.024 0.075 0.039 NA NA NA NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 0 0.028 0.067 0.043 0.089 0.049 0.017 0.079 0.036 0.043 NA NA NA NA 0.114 0.065 0.126 0.089 NA NA 0.184 0.059 0.225 0.111 0.093 0.181 0.102 0.129 0.069 0.141
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
