w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.014 0.027 0.019 0.042 0.024 0.01 0.036 0.018 NA 0 0.013 0.026 0.018 0 0.029 0.059 0.04 0.171 0.11 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.013 0.026 0.018 0.042 0.024 0.009 0.035 0.018 NA 0 0.013 0.027 0.019 0 0.03 0.061 0.043 0.171 0.107 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.01 0.022 0.015 0.037 0.02 0.007 0.029 0.014 NA 0 0.038 0.075 0.052 0.109 0.054 0.139 0.086 0.186 NA 0.038 0.019 0.065 0.033 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.01 0.023 0.015 0.038 0.02 0.007 0.029 0.014 NA 0 0.039 0.077 0.054 0.11 0.053 0.141 0.087 0.186 NA 0.038 0.019 0.065 0.032 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.01 0.022 0.015 0.038 0.02 0.007 0.029 0.014 0.016 NA NA NA NA 0.114 0.055 0.144 0.09 NA NA 0.203 0.047 0.331 0.126 0.085 0.245 0.107 0.147 0.066 0.187
tso_long_bayes_r1 0 0.01 0.022 0.015 0.037 0.019 0.007 0.029 0.015 0.016 NA NA NA NA 0.092 0.051 0.106 0.076 NA NA 0.202 0.047 0.327 0.127 0.084 0.242 0.107 0.147 0.066 0.187
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.015 0.034 0.022 0.043 0.026 0.008 0.038 0.017 NA 0 0.011 0.025 0.017 0 0.026 0.059 0.042 0.205 0.118 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.013 0.032 0.02 0.042 0.025 0.008 0.036 0.017 NA 0 0.012 0.025 0.018 0 0.027 0.059 0.041 0.204 0.118 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.01 0.023 0.015 0.036 0.019 0.007 0.029 0.013 NA 0 0.037 0.089 0.061 0.121 0.06 0.162 0.102 0.222 NA 0.057 0.014 0.069 0.034 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.01 0.024 0.015 0.036 0.019 0.007 0.029 0.014 NA 0 0.039 0.092 0.063 0.126 0.061 0.163 0.104 0.227 NA 0.058 0.014 0.069 0.034 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.01 0.023 0.015 0.036 0.019 0.007 0.028 0.014 0.016 NA NA NA NA 0.126 0.061 0.161 0.105 NA NA 0.253 0.059 0.419 0.172 0.11 0.303 0.146 0.191 0.093 0.252
tso_long_bayes_r2 0 0.01 0.023 0.015 0.036 0.019 0.007 0.029 0.014 0.016 NA NA NA NA 0.114 0.058 0.149 0.102 NA NA 0.258 0.059 0.42 0.176 0.111 0.305 0.145 0.195 0.093 0.255
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.014 0.031 0.021 0.044 0.025 0.009 0.041 0.019 NA 0 0.012 0.024 0.016 0 0.029 0.059 0.04 0.202 0.117 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.013 0.029 0.02 0.042 0.025 0.008 0.039 0.018 NA 0 0.012 0.026 0.017 0 0.029 0.061 0.042 0.205 0.117 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
