w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.024 0.053 0.038 0.144 0.063 0.023 0.095 0.058 NA 0 0.08 0.131 0.132 0 0.173 0.286 0.285 0.127 0.087 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.024 0.053 0.038 0.144 0.063 0.023 0.095 0.058 NA 0 0.08 0.131 0.132 0 0.173 0.286 0.284 0.127 0.087 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.02 0.047 0.033 0.119 0.049 0.017 0.079 0.038 NA 0 0.084 0.174 0.115 0.098 0.055 0.123 0.079 0.137 NA 0.058 0.022 0.089 0.045 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.02 0.047 0.033 0.119 0.049 0.017 0.079 0.038 NA 0 0.084 0.174 0.115 0.098 0.055 0.123 0.079 0.137 NA 0.058 0.022 0.089 0.045 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.02 0.047 0.033 0.118 0.05 0.017 0.079 0.038 0.042 NA NA NA NA 0.097 0.055 0.123 0.079 NA NA 0.135 0.043 0.216 0.089 0.065 0.15 0.082 0.092 0.052 0.118
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r2 0 0.022 0.055 0.034 0.142 0.071 0.018 0.118 0.049 NA 0 52.541 28.232 3.686 0 102.559 55.109 7.196 0.005 0.057 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.021 0.049 0.033 0.123 0.054 0.017 0.082 0.039 NA 0 0.144 0.305 0.205 0.088 0.05 0.104 0.07 0.117 NA 0.074 0.025 0.096 0.046 NA NA NA NA NA NA
cuts_long_ml_r2 0 0.021 0.049 0.033 0.123 0.054 0.017 0.082 0.039 NA 0 0.144 0.306 0.206 0.088 0.05 0.104 0.07 0.118 NA 0.074 0.025 0.096 0.046 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 0 0.021 0.049 0.033 0.123 0.054 0.017 0.082 0.039 0.042 NA NA NA NA 0.088 0.05 0.104 0.07 NA NA 0.11 0.035 0.154 0.07 0.049 0.107 0.057 0.07 0.039 0.084
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 0 0.022 0.051 0.034 0.16 0.058 0.022 0.098 0.064 NA 0 0.06 0.125 0.112 0 0.125 0.26 0.231 0.144 0.095 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
