w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.008 0.014 0.01 0.058 0.018 0.007 0.027 0.014 NA 0 0.033 0.044 0.028 0 0.064 0.087 0.056 0.067 0.067 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.007 0.014 0.01 0.057 0.018 0.007 0.026 0.013 NA 0 0.026 0.041 0.027 0 0.052 0.082 0.054 0.068 0.068 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.006 0.013 0.009 0.055 0.017 0.006 0.024 0.013 NA 0 0.037 0.058 0.038 0.065 0.037 0.076 0.053 0.072 NA 0.004 0.007 0.017 0.007 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.006 0.013 0.009 0.056 0.017 0.006 0.024 0.013 NA 0 0.038 0.059 0.038 0.072 0.041 0.084 0.059 0.07 NA 0.004 0.007 0.017 0.008 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.006 0.013 0.009 0.045 0.017 0.006 0.023 0.012 0.013 NA NA NA NA 0.07 0.04 0.082 0.057 NA NA 0.078 0.025 0.109 0.051 0.04 0.088 0.048 0.061 0.032 0.068
tso_long_bayes_r1 0 0.006 0.013 0.009 0.045 0.017 0.006 0.023 0.012 0.013 NA NA NA NA 0.065 0.037 0.076 0.053 NA NA 0.078 0.025 0.109 0.051 0.04 0.088 0.048 0.061 0.032 0.068
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.006 0.014 0.009 0.061 0.018 0.007 0.028 0.015 NA 0 0.027 0.064 0.044 0 0.054 0.129 0.089 0.058 0.059 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.007 0.014 0.01 0.057 0.017 0.006 0.028 0.014 NA 0 0.023 0.051 0.035 0 0.047 0.104 0.073 0.064 0.065 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.006 0.014 0.009 0.053 0.017 0.006 0.025 0.013 NA 0 0.032 0.062 0.045 0.067 0.037 0.08 0.056 0.07 NA 0.003 0.005 0.019 0.01 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.006 0.014 0.01 0.054 0.017 0.006 0.025 0.013 NA 0 0.031 0.062 0.044 0.068 0.037 0.08 0.056 0.069 NA 0.004 0.005 0.02 0.01 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.006 0.014 0.009 0.043 0.017 0.006 0.024 0.013 0.013 NA NA NA NA 0.074 0.04 0.087 0.06 NA NA 0.078 0.023 0.111 0.053 0.04 0.089 0.047 0.061 0.031 0.067
tso_long_bayes_r2 0 0.006 0.014 0.009 0.043 0.017 0.006 0.024 0.013 0.013 NA NA NA NA 0.057 0.032 0.067 0.048 NA NA 0.077 0.022 0.106 0.052 0.039 0.086 0.045 0.06 0.03 0.066
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.006 0.013 0.01 0.061 0.018 0.007 0.026 0.014 NA 0 0.024 0.037 0.028 0 0.049 0.076 0.057 0.07 0.068 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.006 0.014 0.009 0.059 0.017 0.006 0.025 0.013 NA 0 0.022 0.037 0.027 0 0.045 0.075 0.055 0.079 0.073 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
