w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.014 0.031 0.021 0.053 0.026 0.009 0.037 0.019 NA 0 0.013 0.027 0.019 0 0.054 0.114 0.082 0.179 0.112 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.014 0.031 0.02 0.052 0.026 0.009 0.037 0.019 NA 0 0.014 0.028 0.019 0 0.057 0.115 0.082 0.181 0.113 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.014 0.031 0.02 0.052 0.026 0.009 0.037 0.019 NA 0 0.014 0.029 0.021 0.116 0.059 0.148 0.092 0.18 NA 0.004 0.001 0.004 0.003 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.014 0.031 0.021 0.052 0.026 0.009 0.037 0.019 NA 0 0.013 0.028 0.02 0.125 0.064 0.16 0.099 0.182 NA 0.004 0.001 0.004 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.014 0.031 0.021 0.052 0.026 0.009 0.037 0.02 0.023 NA NA NA NA 0.118 0.06 0.151 0.094 NA NA 0.199 0.051 0.326 0.125 0.099 0.252 0.127 0.156 0.079 0.2
tso_long_bayes_r1 0 0.014 0.031 0.02 0.052 0.026 0.009 0.037 0.019 0.023 NA NA NA NA 0.125 0.063 0.159 0.099 NA NA 0.204 0.052 0.334 0.128 0.101 0.258 0.13 0.159 0.08 0.204
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.015 0.034 0.023 0.049 0.027 0.009 0.038 0.02 NA 0 0.014 0.029 0.021 0 0.059 0.126 0.088 0.162 0.105 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.015 0.034 0.022 0.049 0.027 0.009 0.038 0.02 NA 0 0.015 0.031 0.022 0 0.063 0.132 0.094 0.164 0.105 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.015 0.034 0.023 0.049 0.027 0.009 0.037 0.02 NA 0 0.015 0.033 0.023 0.108 0.054 0.141 0.087 0.161 NA 0.005 0.001 0.005 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.015 0.034 0.023 0.049 0.027 0.009 0.038 0.019 NA 0 0.014 0.032 0.022 0.096 0.048 0.123 0.077 0.159 NA 0.005 0.001 0.005 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.015 0.034 0.023 0.05 0.027 0.009 0.038 0.02 0.023 NA NA NA NA 0.11 0.054 0.143 0.089 NA NA 0.177 0.044 0.3 0.116 0.087 0.228 0.113 0.141 0.07 0.184
tso_long_bayes_r2 0 0.015 0.034 0.023 0.049 0.027 0.009 0.038 0.02 0.023 NA NA NA NA 0.111 0.055 0.144 0.09 NA NA 0.179 0.045 0.302 0.118 0.088 0.23 0.114 0.143 0.071 0.186
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.014 0.032 0.022 0.051 0.026 0.009 0.038 0.02 NA 0 0.014 0.028 0.02 0 0.052 0.111 0.078 0.167 0.106 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.014 0.032 0.022 0.051 0.026 0.009 0.038 0.02 NA 0 0.014 0.028 0.02 0 0.055 0.108 0.078 0.163 0.107 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
