w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.012 0.026 0.013 0.025 0.015 0.007 0.03 0.013 NA 0 0.008 0.014 0.011 0 0.017 0.03 0.024 0.239 0.13 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.011 0.025 0.014 0.023 0.014 0.006 0.027 0.012 NA 0 0.008 0.013 0.011 0 0.018 0.03 0.025 0.249 0.131 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.009 0.02 0.014 0.021 0.013 0.004 0.018 0.01 NA 0 0.038 0.054 0.037 0.12 0.068 0.133 0.108 0.255 NA 0.011 0.033 0.07 0.032 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.009 0.02 0.013 0.02 0.012 0.004 0.017 0.01 NA 0 0.037 0.055 0.037 0.129 0.073 0.143 0.116 0.263 NA 0.011 0.033 0.071 0.032 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.009 0.019 0.013 0.016 0.012 0.004 0.016 0.009 0.011 NA NA NA NA 0.127 0.07 0.142 0.115 NA NA 0.281 0.086 0.339 0.224 0.138 0.291 0.154 0.241 0.119 0.242
tso_long_bayes_r1 0 0.009 0.019 0.013 0.016 0.012 0.004 0.016 0.009 0.011 NA NA NA NA 0.118 0.071 0.131 0.107 NA NA 0.284 0.086 0.344 0.224 0.139 0.295 0.154 0.243 0.118 0.244
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.014 0.033 0.016 0.028 0.018 0.007 0.028 0.014 NA 0 0.009 0.016 0.011 0 0.02 0.035 0.025 0.216 0.123 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.011 0.025 0.015 0.023 0.015 0.006 0.024 0.013 NA 0 0.008 0.015 0.011 0 0.019 0.033 0.026 0.222 0.124 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.009 0.019 0.014 0.021 0.013 0.005 0.017 0.01 NA 0 0.035 0.057 0.037 0.113 0.069 0.134 0.098 0.227 NA 0.008 0.027 0.063 0.028 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.009 0.019 0.013 0.021 0.013 0.005 0.017 0.01 NA 0 0.035 0.055 0.037 0.122 0.074 0.145 0.105 0.233 NA 0.008 0.026 0.064 0.028 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.009 0.019 0.013 0.017 0.012 0.004 0.016 0.009 0.011 NA NA NA NA 0.119 0.071 0.143 0.103 NA NA 0.25 0.088 0.347 0.183 0.136 0.28 0.16 0.205 0.11 0.22
tso_long_bayes_r2 0 0.009 0.018 0.013 0.016 0.012 0.004 0.016 0.009 0.012 NA NA NA NA 0.114 0.072 0.136 0.098 NA NA 0.251 0.089 0.351 0.183 0.136 0.282 0.161 0.205 0.11 0.222
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.016 0.036 0.018 0.025 0.017 0.007 0.029 0.014 NA 0 0.007 0.014 0.01 0 0.015 0.031 0.023 0.273 0.138 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.011 0.026 0.016 0.022 0.015 0.006 0.025 0.013 NA 0 0.007 0.014 0.01 0 0.016 0.029 0.022 0.275 0.138 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
