w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.019 0.046 0.024 0.035 0.025 0.01 0.043 0.019 NA 0 0.009 0.016 0.011 0 0.022 0.04 0.03 0.315 0.147 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.018 0.042 0.024 0.032 0.023 0.009 0.04 0.019 NA 0 0.009 0.016 0.012 0 0.023 0.041 0.032 0.323 0.147 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.014 0.032 0.021 0.027 0.018 0.007 0.027 0.014 NA 0 0.03 0.048 0.032 0.144 0.083 0.172 0.118 0.324 NA 0.01 0.028 0.075 0.031 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.014 0.032 0.021 0.027 0.018 0.006 0.027 0.014 NA 0 0.03 0.05 0.032 0.149 0.085 0.174 0.122 0.325 NA 0.01 0.028 0.074 0.032 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.013 0.029 0.02 0.022 0.017 0.006 0.025 0.014 0.016 NA NA NA NA 0.148 0.084 0.172 0.123 NA NA 0.356 0.116 0.487 0.239 0.189 0.4 0.219 0.282 0.15 0.309
tso_long_bayes_r1 0 0.013 0.03 0.02 0.022 0.017 0.006 0.025 0.013 0.016 NA NA NA NA 0.149 0.086 0.171 0.122 NA NA 0.361 0.117 0.498 0.244 0.191 0.408 0.223 0.287 0.152 0.314
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.019 0.042 0.02 0.033 0.023 0.01 0.047 0.021 NA 0 0.01 0.016 0.014 0 0.021 0.036 0.031 0.281 0.139 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.018 0.04 0.021 0.033 0.023 0.009 0.042 0.02 NA 0 0.01 0.016 0.014 0 0.021 0.035 0.031 0.281 0.139 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.013 0.029 0.02 0.028 0.018 0.006 0.026 0.014 NA 0 0.035 0.052 0.04 0.142 0.078 0.152 0.126 0.283 NA 0.009 0.032 0.072 0.043 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.012 0.029 0.02 0.028 0.018 0.006 0.026 0.014 NA 0 0.035 0.052 0.04 0.141 0.077 0.15 0.125 0.29 NA 0.01 0.032 0.071 0.044 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.012 0.027 0.019 0.023 0.017 0.006 0.024 0.014 0.015 NA NA NA NA 0.156 0.082 0.164 0.138 NA NA 0.32 0.096 0.358 0.252 0.159 0.32 0.168 0.271 0.132 0.259
tso_long_bayes_r2 0 0.012 0.028 0.019 0.023 0.017 0.006 0.024 0.014 0.015 NA NA NA NA 0.105 0.062 0.12 0.102 NA NA 0.321 0.095 0.36 0.256 0.159 0.322 0.169 0.274 0.134 0.264
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.016 0.039 0.023 0.04 0.028 0.01 0.043 0.021 NA 0 0.013 0.022 0.018 0 0.03 0.05 0.04 0.194 0.114 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.016 0.039 0.022 0.037 0.025 0.009 0.041 0.02 NA 0 0.013 0.022 0.018 0 0.029 0.051 0.041 0.197 0.115 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
