w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.01 0.022 0.015 0.091 0.028 0.01 0.04 0.023 NA 0 0.049 0.076 0.061 0 0.097 0.152 0.121 0.068 0.064 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.01 0.022 0.015 0.086 0.028 0.01 0.041 0.022 NA 0 0.042 0.067 0.057 0 0.084 0.134 0.114 0.069 0.066 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.01 0.021 0.014 0.082 0.027 0.01 0.039 0.02 NA 0 0.047 0.079 0.067 0.072 0.043 0.084 0.059 0.073 NA 0.013 0.007 0.02 0.017 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.01 0.021 0.014 0.083 0.027 0.01 0.038 0.02 NA 0 0.048 0.08 0.067 0.067 0.041 0.079 0.057 0.073 NA 0.013 0.007 0.02 0.017 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.01 0.021 0.014 0.069 0.027 0.01 0.037 0.02 0.019 NA NA NA NA 0.073 0.044 0.086 0.061 NA NA 0.079 0.029 0.11 0.055 0.045 0.088 0.054 0.062 0.035 0.069
tso_long_bayes_r1 0 0.01 0.021 0.014 0.068 0.027 0.01 0.037 0.02 0.019 NA NA NA NA 0.073 0.045 0.085 0.062 NA NA 0.079 0.029 0.108 0.056 0.044 0.087 0.053 0.062 0.035 0.069
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.01 0.023 0.016 0.081 0.028 0.01 0.041 0.022 NA 0 0.032 0.063 0.039 0 0.065 0.128 0.081 0.078 0.07 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.01 0.022 0.016 0.081 0.028 0.01 0.041 0.022 NA 0 0.031 0.061 0.039 0 0.064 0.125 0.08 0.079 0.071 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.01 0.022 0.015 0.077 0.027 0.01 0.037 0.02 NA 0 0.039 0.078 0.05 0.074 0.044 0.097 0.057 0.081 NA 0.007 0.007 0.028 0.013 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.01 0.022 0.015 0.078 0.027 0.01 0.037 0.02 NA 0 0.039 0.075 0.05 0.078 0.046 0.103 0.061 0.082 NA 0.007 0.007 0.028 0.013 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.01 0.022 0.015 0.067 0.027 0.009 0.036 0.02 0.02 NA NA NA NA 0.077 0.045 0.101 0.06 NA NA 0.093 0.032 0.162 0.057 0.051 0.117 0.067 0.068 0.038 0.086
tso_long_bayes_r2 0 0.01 0.022 0.015 0.066 0.027 0.009 0.036 0.02 0.02 NA NA NA NA 0.063 0.038 0.081 0.05 NA NA 0.092 0.032 0.155 0.057 0.05 0.114 0.065 0.068 0.038 0.083
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.01 0.024 0.016 0.085 0.03 0.01 0.046 0.024 NA 0 0.04 0.066 0.06 0 0.083 0.137 0.125 0.068 0.067 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.01 0.024 0.016 0.084 0.03 0.01 0.045 0.024 NA 0 0.037 0.062 0.06 0 0.078 0.129 0.124 0.072 0.068 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
