w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.047 0.113 0.075 0.1 0.066 0.023 0.091 0.057 NA 0 0.028 0.049 0.036 0 0.065 0.114 0.084 0.248 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.047 0.113 0.075 0.1 0.066 0.023 0.091 0.057 NA 0 0.028 0.049 0.036 0 0.065 0.114 0.084 0.248 0.132 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.039 0.085 0.061 0.057 0.044 0.017 0.063 0.036 0.054 NA NA NA NA 0.136 0.079 0.156 0.113 NA NA 0.263 0.09 0.347 0.186 0.139 0.28 0.163 0.207 0.11 0.217
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.039 0.079 0.078 0.104 0.076 0.024 0.085 0.063 NA 0 0.027 0.048 0.035 0 0.061 0.11 0.08 0.25 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.039 0.079 0.078 0.104 0.076 0.024 0.085 0.063 NA 0 0.027 0.048 0.035 0 0.061 0.11 0.08 0.25 0.132 NA NA NA NA NA NA NA NA NA NA
