w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.023 0.05 0.031 0.135 0.051 0.018 0.08 0.036 NA 0 0.048 0.097 0.055 0 0.109 0.217 0.126 0.147 0.098 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.022 0.05 0.031 0.136 0.052 0.018 0.078 0.036 NA 0 0.045 0.105 0.057 0 0.102 0.239 0.13 0.143 0.097 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.02 0.045 0.03 0.135 0.051 0.016 0.071 0.034 NA 0 0.049 0.099 0.06 0.101 0.052 0.121 0.081 0.148 NA 0.017 0.014 0.051 0.018 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.02 0.046 0.03 0.134 0.051 0.016 0.072 0.035 NA 0 0.049 0.099 0.06 0.102 0.051 0.121 0.082 0.148 NA 0.017 0.014 0.052 0.018 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.019 0.043 0.028 0.125 0.051 0.016 0.068 0.034 0.039 NA NA NA NA 0.102 0.053 0.124 0.083 NA NA 0.163 0.042 0.229 0.102 0.074 0.181 0.087 0.123 0.058 0.139
tso_long_bayes_r1 0 0.019 0.043 0.028 0.121 0.051 0.016 0.069 0.034 0.039 NA NA NA NA 0.089 0.048 0.111 0.074 NA NA 0.165 0.043 0.233 0.105 0.075 0.182 0.09 0.126 0.059 0.142
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.023 0.05 0.03 0.118 0.048 0.018 0.078 0.033 NA 0 0.033 0.067 0.045 0 0.067 0.136 0.092 0.161 0.105 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.023 0.05 0.031 0.118 0.048 0.018 0.077 0.034 NA 0 0.031 0.066 0.044 0 0.063 0.138 0.093 0.168 0.104 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.021 0.047 0.03 0.116 0.048 0.018 0.074 0.033 NA 0 0.037 0.076 0.052 0.111 0.055 0.135 0.095 0.166 NA 0.018 0.011 0.047 0.021 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.021 0.047 0.03 0.116 0.047 0.018 0.073 0.033 NA 0 0.037 0.078 0.052 0.11 0.054 0.134 0.092 0.165 NA 0.018 0.01 0.047 0.022 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.021 0.046 0.029 0.112 0.047 0.017 0.071 0.032 0.042 NA NA NA NA 0.111 0.055 0.135 0.095 NA NA 0.19 0.047 0.283 0.138 0.087 0.219 0.108 0.155 0.074 0.183
tso_long_bayes_r2 0 0.021 0.045 0.029 0.111 0.047 0.017 0.071 0.032 0.042 NA NA NA NA 0.086 0.045 0.106 0.078 NA NA 0.193 0.047 0.278 0.135 0.087 0.219 0.108 0.154 0.073 0.179
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.019 0.041 0.026 0.144 0.047 0.017 0.071 0.035 NA 0 0.046 0.078 0.056 0 0.097 0.169 0.12 0.144 0.097 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.019 0.041 0.027 0.144 0.046 0.017 0.071 0.035 NA 0 0.045 0.077 0.054 0 0.096 0.166 0.114 0.142 0.1 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
