w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.014 0.031 0.021 0.083 0.033 0.012 0.051 0.025 NA 0 0.092 0.224 0.135 0.082 0.048 0.113 0.07 0.094 NA 0.043 0.018 0.081 0.035 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.014 0.031 0.021 0.083 0.033 0.012 0.051 0.025 NA 0 0.09 0.221 0.134 0.076 0.046 0.108 0.068 0.093 NA 0.044 0.018 0.082 0.035 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.014 0.031 0.021 0.083 0.032 0.012 0.05 0.025 0.028 NA NA NA NA 0.079 0.048 0.111 0.069 NA NA 0.101 0.036 0.196 0.076 0.051 0.121 0.07 0.074 0.042 0.104
tso_long_bayes_r1 0 0.014 0.031 0.021 0.082 0.033 0.012 0.051 0.025 0.028 NA NA NA NA 0.091 0.05 0.113 0.078 NA NA 0.105 0.037 0.203 0.077 0.052 0.125 0.072 0.077 0.043 0.107
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.017 0.059 0.025 0.141 0.057 0.018 0.095 0.033 NA 0 0.204 0.239 0.133 0 0.395 0.464 0.258 0.091 0.062 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.021 0.061 0.025 0.121 0.049 0.018 0.098 0.034 NA 0 0.12 0.178 0.086 0 0.231 0.345 0.166 0.097 0.072 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.014 0.032 0.021 0.088 0.036 0.012 0.053 0.026 NA 0 0.096 0.168 0.124 0.09 0.055 0.104 0.076 0.115 NA 0.055 0.021 0.07 0.04 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.014 0.032 0.021 0.087 0.036 0.012 0.053 0.026 NA 0 0.095 0.165 0.124 0.089 0.054 0.103 0.075 0.118 NA 0.054 0.021 0.07 0.04 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.014 0.032 0.021 0.088 0.037 0.012 0.052 0.026 0.027 NA NA NA NA 0.094 0.057 0.108 0.079 NA NA 0.133 0.048 0.175 0.093 0.067 0.131 0.078 0.094 0.056 0.107
tso_long_bayes_r2 0 0.014 0.032 0.021 0.086 0.036 0.012 0.053 0.026 0.028 NA NA NA NA 0.086 0.053 0.105 0.073 NA NA 0.132 0.047 0.172 0.091 0.066 0.128 0.077 0.094 0.055 0.106
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
