w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.031 0.082 0.05 0.038 0.031 0.012 0.051 0.024 NA 0 0.013 0.025 0.019 0 0.03 0.058 0.043 0.268 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.03 0.077 0.048 0.038 0.031 0.011 0.049 0.023 NA 0 0.013 0.025 0.019 0 0.03 0.058 0.045 0.269 0.136 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.021 0.05 0.032 0.033 0.024 0.009 0.037 0.018 NA 0 0.038 0.068 0.053 0.146 0.081 0.184 0.13 0.284 NA 0.055 0.023 0.055 0.036 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.022 0.051 0.032 0.032 0.024 0.009 0.037 0.019 NA 0 0.039 0.07 0.053 0.142 0.08 0.18 0.125 0.285 NA 0.055 0.023 0.056 0.036 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.022 0.051 0.032 0.033 0.025 0.009 0.037 0.019 0.025 NA NA NA NA 0.149 0.083 0.187 0.131 NA NA 0.325 0.102 0.512 0.25 0.168 0.387 0.212 0.265 0.146 0.343
tso_long_bayes_r1 0 0.021 0.051 0.032 0.032 0.024 0.009 0.037 0.019 0.025 NA NA NA NA 0.12 0.066 0.15 0.107 NA NA 0.323 0.102 0.512 0.249 0.168 0.387 0.212 0.264 0.146 0.342
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.033 0.07 0.046 0.037 0.031 0.011 0.046 0.024 NA 0 0.01 0.022 0.014 0 0.024 0.052 0.034 0.347 0.153 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.032 0.068 0.044 0.037 0.031 0.011 0.045 0.023 NA 0 0.01 0.023 0.015 0 0.025 0.055 0.034 0.338 0.154 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.022 0.049 0.031 0.034 0.026 0.009 0.038 0.018 NA 0 0.028 0.06 0.039 0.172 0.086 0.225 0.12 0.359 NA 0.049 0.015 0.063 0.031 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.021 0.049 0.031 0.033 0.025 0.009 0.037 0.018 NA 0 0.028 0.06 0.039 0.156 0.078 0.204 0.111 0.362 NA 0.049 0.015 0.064 0.031 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.022 0.05 0.031 0.034 0.025 0.009 0.038 0.019 0.026 NA NA NA NA 0.164 0.082 0.216 0.117 NA NA 0.4 0.1 0.685 0.199 0.188 0.504 0.249 0.267 0.132 0.35
tso_long_bayes_r2 0 0.022 0.05 0.032 0.033 0.025 0.009 0.038 0.018 0.026 NA NA NA NA 0.126 0.061 0.161 0.087 NA NA 0.403 0.102 0.68 0.2 0.19 0.505 0.252 0.267 0.134 0.35
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.029 0.067 0.044 0.043 0.032 0.012 0.051 0.026 NA 0 0.014 0.026 0.019 0 0.033 0.066 0.049 0.246 0.129 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.028 0.063 0.042 0.042 0.031 0.012 0.05 0.025 NA 0 0.014 0.025 0.019 0 0.034 0.062 0.047 0.248 0.13 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
